--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
16,Mark Blount,C,27,BOS,10,0,144,4.4,8.1,.545,0.0,0.0,,4.4,8.1,.545,2.6,3.7,.700,4.4,8.8,13.3,0.7,4.1,2.9,2.9,7.4,11.4,,103,94,blounma01
17,Bruce Bowen,SF,31,SAS,24,24,750,3.8,10.2,.372,2.5,5.6,.438,1.3,4.6,.292,1.6,3.0,.548,1.0,3.9,4.9,2.7,1.4,1.2,1.1,3.7,11.7,,107,101,bowenbr01
18,Shawn Bradley,C,30,DAL,17,7,246,4.2,10.5,.400,0.0,0.2,.000,4.2,10.3,.408,1.9,2.5,.750,4.8,8.8,13.6,1.0,0.6,2.9,3.1,10.0,10.3,,90,109,bradlsh01
19,J.R. Bremer,PG,22,BOS,10,0,147,5.8,20.2,.286,2.9,11.6,.250,2.9,8.7,.333,2.5,2.9,.875,0.0,5.4,5.4,4.3,1.1,0.0,2.9,4.3,17.0,,79,106,bremejr01
20,Kedrick Brown,SF,21,BOS,3,0,11,4.8,19.3,.250,0.0,0.0,,4.8,19.3,.250,4.8,9.6,.500,9.6,0.0,9.6,0.0,4.8,0.0,0.0,0.0,14.5,,87,102,brownke01
21,P.J. Brown,PF,33,NOH,6,6,193,6.0,12.5,.477,0.0,0.0,,6.0,12.5,.477,5.4,7.1,.760,5.7,7.4,13.1,1.7,2.0,0.9,1.4,6.3,17.4,,123,107,brownpj01
22,Kobe Bryant*,SG,24,LAL,12,12,531,13.3,30.9,.432,2.4,6.0,.403,10.9,24.8,.439,8.4,10.1,.827,1.6,4.4,5.9,6.0,1.4,0.1,4.1,3.4,37.5,,108,110,bryanko01
23,Mark Bryant,PF,37,BOS,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113,bryanma01
24,Greg Buckner,SG,26,PHI,10,0,112,5.0,15.5,.323,1.0,4.5,.222,4.0,11.0,.364,2.0,2.0,1.000,1.5,7.0,8.5,1.5,0.5,1.0,1.5,9.0,13.0,,89,107,buckngr01
25,Pat Burke,C,29,ORL,6,0,43,7.6,12.7,.600,0.0,0.0,,7.6,12.7,.600,6.3,7.6,.833,1.3,12.7,13.9,1.3,1.3,0.0,5.1,11.4,21.6,,104,103,burkepa01
26,Sam Cassell,PG,33,MIL,6,6,217,9.5,20.2,.470,2.7,5.1,.524,6.8,15.1,.452,3.4,3.7,.933,0.7,3.9,4.6,3.9,0.7,0.2,4.1,4.9,25.1,,102,115,cassesa01
27,Calbert Cheaney,SG,31,UTA,5,5,122,4.4,11.9,.370,0.0,0.0,,4.4,11.9,.370,0.9,1.8,.500,1.3,1.8,3.1,3.5,0.9,0.4,3.1,6.6,9.7,,78,122,cheanca01
28,Doug Christie,SG,32,SAC,12,12,381,4.9,13.2,.374,0.8,3.2,.250,4.1,10.0,.413,3.9,4.1,.935,2.0,7.8,9.8,7.3,1.6,0.4,2.9,2.9,14.5,,105,109,chrisdo01
29,Keon Clark,C,27,SAC,12,0,171,5.9,12.2,.488,0.0,0.0,,5.9,12.2,.488,4.4,6.2,.714,4.1,8.9,13.0,1.2,0.9,2.4,3.9,8.9,16.3,,100,108,clarkke01
30,Speedy Claxton,PG,24,SAS,24,0,326,7.4,17.0,.438,0.0,0.0,,7.4,17.0,.438,5.3,7.1,.750,1.1,6.1,7.3,7.3,2.6,0.8,3.9,6.1,20.2,,100,97,claxtsp01
31,Derrick Coleman,C,35,PHI,12,12,449,7.4,14.7,.500,0.5,1.2,.400,6.9,13.5,.509,5.1,5.9,.872,3.6,8.4,12.0,3.0,0.9,2.0,2.1,4.5,20.4,,121,104,colemde01
32,Bimbo Coles,PG,34,BOS,3,0,9,0.0,23.6,.000,0.0,11.8,.000,0.0,11.8,.000,0.0,0.0,,0.0,5.9,5.9,11.8,0.0,0.0,0.0,5.9,0.0,,29,108,colesbi01
33,Jason Collins,C,24,NJN,20,20,529,3.3,9.2,.363,0.0,0.2,.000,3.3,9.0,.371,5.1,6.2,.836,5.1,7.5,12.6,1.7,1.3,1.2,1.8,7.5,11.8,,111,99,collija04
34,Austin Croshere,PF,27,IND,4,0,46,5.9,22.3,.263,0.0,7.0,.000,5.9,15.3,.385,7.0,8.2,.857,9.4,10.6,20.0,3.5,0.0,1.2,3.5,5.9,18.8,,89,109,croshau01
35,Michael Curry,SF,34,DET,15,14,274,3.2,8.9,.364,0.6,1.8,.333,2.6,7.1,.371,1.2,1.4,.857,0.6,2.6,3.2,3.4,1.4,0.4,1.0,7.1,8.3,,97,106,currymi01
36,Antonio Daniels,SG,27,POR,6,1,98,5.0,10.6,.474,1.7,2.8,.600,3.3,7.8,.429,0.6,1.1,.500,1.7,2.8,4.5,6.7,0.6,0.6,1.1,2.8,12.3,,128,119,daniean01
37,Baron Davis,PG,23,NOH,5,5,194,10.5,23.5,.446,3.4,9.9,.343,7.1,13.6,.521,4.5,6.2,.727,1.1,4.0,5.1,11.9,2.0,0.6,4.3,5.7,28.9,,114,110,davisba01
38,Dale Davis,C,33,POR,6,6,162,4.7,8.1,.583,0.0,0.0,,4.7,8.1,.583,5.7,8.8,.654,6.7,9.4,16.2,3.0,1.7,0.7,3.4,3.7,15.2,,120,112,davisda01
39,Andrew DeClercq,C,29,ORL,7,6,104,6.3,10.5,.600,0.0,0.0,,6.3,10.5,.600,2.1,2.6,.800,4.2,7.9,12.1,1.0,1.0,2.6,4.7,13.1,14.7,,97,105,declean01
40,Tony Delk,PG,29,BOS,10,10,368,7.8,16.4,.474,3.2,7.1,.449,4.6,9.4,.492,4.0,4.6,.875,0.7,6.1,6.8,5.2,1.7,0.6,1.9,3.5,22.8,,121,104,delkto01
41,Vlade Divac*,C,34,SAC,12,12,317,8.2,14.6,.560,0.0,0.0,,8.2,14.6,.560,5.6,8.3,.673,4.8,6.2,11.0,4.3,1.3,1.8,2.6,6.1,21.9,,123,110,divacvl01
42,Tim Duncan*,PF,26,SAS,24,24,1021,11.3,21.3,.529,0.0,0.4,.000,11.3,20.9,.538,8.1,12.0,.677,5.0,14.1,19.1,6.6,0.8,4.1,3.9,4.0,30.6,,116,92,duncati01
43,Evan Eschmeyer,C,27,DAL,5,0,32,4.8,9.7,.500,0.0,0.0,,4.8,9.7,.500,0.0,0.0,,3.2,4.8,8.0,3.2,4.8,1.6,0.0,12.9,9.7,,127,104,eschmev01
44,Danny Ferry,SF,36,SAS,16,1,101,4.2,14.6,.286,2.1,7.3,.286,2.1,7.3,.286,0.0,0.0,,1.6,10.4,12.0,3.7,1.0,0.0,2.6,10.4,10.4,,78,98,ferryda01
45,Michael Finley,SF,29,DAL,20,20,822,8.2,18.9,.435,2.9,7.1,.412,5.3,11.7,.449,3.6,4.1,.864,1.6,5.6,7.2,3.8,1.6,0.8,1.9,2.9,22.9,,114,112,finlemi01
46,Derek Fisher,PG,28,LAL,12,12,424,6.5,12.4,.520,3.5,5.7,.617,2.9,6.7,.436,2.2,2.7,.818,0.6,3.8,4.4,2.7,2.2,0.1,2.2,4.8,18.7,,123,108,fishede01
47,Jeff Foster,C,26,IND,6,0,38,8.5,15.6,.545,0.0,0.0,,8.5,15.6,.545,2.8,2.8,1.000,5.7,5.7,11.4,2.8,0.0,4.3,0.0,4.3,19.9,,137,108,fosteje01
48,Rick Fox,SF,33,LAL,4,4,79,5.2,11.8,.444,3.3,6.5,.500,2.0,5.2,.375,2.0,2.6,.750,1.3,2.6,3.9,4.6,0.7,0.7,2.6,9.8,15.7,,114,111,foxri01
49,Lawrence Funderburke,PF,32,SAC,6,0,15,10.1,27.0,.375,0.0,0.0,,10.1,27.0,.375,10.1,13.5,.750,10.1,16.9,27.0,0.0,0.0,0.0,3.4,6.8,30.4,,103,107,fundela01
50,Kevin Garnett*,PF,26,MIN,6,6,265,13.6,26.4,.514,0.6,1.7,.333,13.0,24.6,.527,3.2,5.4,.607,2.1,15.9,18.0,5.9,1.9,1.9,3.4,4.4,31.0,,106,102,garneke01
51,Pat Garrity,PF,26,ORL,7,1,163,3.3,11.7,.286,1.3,5.7,.235,2.0,6.0,.333,1.3,1.3,1.000,1.3,4.7,6.0,1.7,0.7,1.0,1.7,8.0,9.4,,81,110,garripa01
52,Devean George,SF,25,LAL,11,7,318,5.7,12.7,.449,1.6,4.9,.333,4.1,7.8,.521,1.3,1.5,.889,1.8,6.2,8.0,3.9,1.8,0.7,2.0,4.7,14.3,,109,107,georgde01
53,Kendall Gill,SG,34,MIN,6,0,118,4.3,11.6,.370,0.9,1.7,.500,3.4,9.9,.348,3.9,6.0,.643,2.6,3.0,5.6,3.0,1.7,0.4,1.7,5.1,13.3,,100,113,gillke01
54,Manu Ginóbili*,SG,25,SAS,24,0,660,5.7,14.7,.386,2.2,5.8,.384,3.4,8.9,.387,4.5,5.9,.757,2.3,5.0,7.4,5.6,3.3,0.7,2.9,5.0,18.1,,107,97,ginobma01
55,Gordan Giriček,SF,25,ORL,7,7,223,6.4,13.7,.464,1.2,3.7,.333,5.1,10.0,.512,2.2,2.7,.818,1.0,4.4,5.4,1.7,0.5,0.2,3.2,6.6,16.1,,95,112,giricgo01
56,Drew Gooden,PF,21,ORL,7,7,234,8.4,21.0,.400,0.0,0.7,.000,8.4,20.3,.414,6.1,8.4,.722,6.5,14.2,20.7,0.9,0.7,1.4,2.8,5.4,22.8,,99,102,goodedr01
57,Adrian Griffin,SG,28,DAL,15,2,131,6.7,16.1,.415,0.4,1.2,.333,6.3,14.9,.421,0.8,0.8,1.000,6.7,10.6,17.3,3.1,1.6,0.0,3.5,9.4,14.5,,96,108,griffad01
58,Tom Gugliotta,PF,33,PHO,2,0,10,10.5,21.0,.500,0.0,0.0,,10.5,21.0,.500,5.2,10.5,.500,0.0,10.5,10.5,0.0,0.0,0.0,0.0,10.5,26.2,,108,99,guglito01
59,Marcus Haislip,PF,22,MIL,2,1,24,8.8,13.2,.667,0.0,0.0,,8.8,13.2,.667,4.4,8.8,.500,4.4,4.4,8.8,4.4,4.4,2.2,2.2,11.0,22.0,,126,104,haislma01
60,Richard Hamilton,SG,24,DET,17,17,659,11.3,25.5,.442,0.8,2.3,.333,10.5,23.2,.453,8.9,9.9,.906,1.5,4.0,5.6,3.8,1.1,0.1,4.8,4.3,32.3,,102,107,hamilri01
61,Anfernee Hardaway,SG,31,PHO,6,6,244,5.8,15.1,.386,1.9,5.4,.360,3.9,9.7,.400,2.8,3.9,.722,1.9,5.8,7.7,5.6,2.8,1.1,2.8,5.6,16.3,,100,97,hardaan01
62,Tim Hardaway*,PG,36,IND,4,0,47,5.7,17.2,.333,3.4,11.5,.300,2.3,5.7,.400,0.0,0.0,,0.0,2.3,2.3,10.3,1.1,0.0,3.4,2.3,14.9,,92,113,hardati01
63,Matt Harpring,SF,26,UTA,5,5,156,10.3,21.4,.484,0.3,2.4,.143,10.0,19.0,.527,4.5,5.5,.813,3.1,6.2,9.3,1.7,1.7,0.3,2.8,7.9,25.5,,109,116,harprma01
64,Al Harrington,SF,22,IND,6,0,103,3.7,17.3,.212,0.0,2.1,.000,3.7,15.2,.241,2.1,3.1,.667,3.7,7.9,11.5,2.6,3.1,1.6,5.2,11.0,9.4,,56,103,harrial01
65,Lucious Harris,SG,32,NJN,20,0,435,6.6,16.9,.391,1.4,4.1,.333,5.3,12.9,.410,4.4,5.6,.783,2.3,4.1,6.4,3.9,1.1,0.0,2.7,4.8,19.0,,102,103,harrilu01
66,Tyrone Hill,PF,34,PHI,10,0,141,4.8,7.6,.632,0.0,0.0,,4.8,7.6,.632,1.6,1.6,1.000,4.8,6.4,11.1,0.8,0.4,0.4,2.4,11.5,11.1,,118,108,hillty01
67,Robert Horry,PF,32,LAL,12,10,373,4.2,13.0,.319,0.3,5.3,.053,3.9,7.8,.500,0.7,1.2,.556,3.2,7.9,11.1,5.1,2.1,1.7,2.4,5.1,9.3,,85,104,horryro01
68,Troy Hudson,PG,26,MIN,6,6,221,10.1,24.3,.415,3.9,8.9,.436,6.2,15.4,.403,8.2,8.7,.947,0.2,2.5,2.7,7.6,1.8,0.0,3.7,1.1,32.3,,112,114,hudsotr01
69,Steven Hunter,C,21,ORL,7,0,40,4.1,13.6,.300,0.0,0.0,,4.1,13.6,.300,0.0,4.1,.000,1.4,2.7,4.1,1.4,0.0,4.1,1.4,13.6,8.2,,60,110,huntest01
70,Allen Iverson*,SG,27,PHI,12,12,557,13.8,33.1,.416,1.9,5.5,.345,11.9,27.6,.431,8.8,11.9,.737,1.1,4.1,5.2,9.0,2.9,0.1,4.7,2.5,38.3,,105,105,iversal01
71,Bobby Jackson,PG,29,SAC,12,0,331,9.6,21.1,.457,2.3,6.6,.349,7.4,14.5,.505,4.7,5.4,.886,1.7,6.6,8.3,6.1,1.8,0.2,2.6,3.4,26.3,,116,110,jacksbo01
72,Jim Jackson,SF,32,SAC,12,0,296,8.4,16.8,.500,2.2,4.8,.464,6.2,12.0,.514,4.1,5.3,.774,2.7,5.3,8.0,2.4,1.4,0.5,2.9,5.8,23.1,,115,111,jacksji01
73,Marc Jackson,C,28,MIN,6,0,110,7.8,14.7,.531,0.0,0.5,.000,7.8,14.3,.548,7.4,8.7,.842,4.6,10.6,15.2,3.7,0.9,0.5,4.1,8.7,23.0,,114,109,jacksma02
74,Mark Jackson,PG,37,UTA,5,0,83,9.7,19.4,.500,3.2,5.8,.556,6.5,13.6,.476,0.6,0.6,1.000,1.3,1.9,3.2,10.4,1.9,0.0,2.6,7.1,23.3,,123,120,jacksma01
75,Stephen Jackson,SG,24,SAS,24,24,811,7.0,17.0,.414,2.5,7.4,.336,4.6,9.6,.473,3.4,4.3,.803,1.2,5.1,6.4,4.2,2.1,0.6,4.4,3.4,20.0,,96,100,jacksst02
76,Casey Jacobsen,SF,21,PHO,6,0,39,2.7,13.5,.200,2.7,6.7,.400,0.0,6.7,.000,0.0,2.7,.000,1.3,2.7,4.0,2.7,4.0,0.0,1.3,5.4,8.1,,66,98,jacobca01
77,Richard Jefferson,SF,22,NJN,20,20,711,8.3,17.3,.476,0.0,0.2,.000,8.3,17.1,.482,4.6,6.4,.718,2.2,7.4,9.5,3.5,1.2,0.3,3.5,5.0,21.1,,101,100,jefferi01
78,Anthony Johnson,PG,28,NJN,17,0,122,7.4,13.6,.548,1.3,2.6,.500,6.1,10.9,.560,2.2,2.6,.833,1.3,3.9,5.3,8.3,0.9,0.0,3.5,6.6,18.4,,116,103,johnsan02
79,Ervin Johnson,C,35,MIL,6,3,76,2.1,5.6,.375,0.0,0.0,,2.1,5.6,.375,0.0,0.0,,4.2,12.5,16.7,2.1,2.1,3.5,2.1,13.9,4.2,,90,101,johnser02
80,Joe Johnson,SG,21,PHO,6,0,164,4.5,16.3,.275,0.6,4.2,.154,3.8,12.2,.316,0.6,1.6,.400,1.9,6.4,8.3,2.6,1.3,0.6,3.8,4.8,10.2,,62,100,johnsjo02
81,Shawn Kemp,C,33,ORL,7,0,72,6.1,15.9,.381,0.0,0.0,,6.1,15.9,.381,3.8,4.5,.833,0.8,10.6,11.4,0.0,0.0,0.0,3.0,9.8,15.9,,81,108,kempsh01
82,Steve Kerr,PG,37,SAS,10,0,46,8.0,12.6,.636,5.7,6.9,.833,2.3,5.7,.400,3.4,4.6,.750,1.1,2.3,3.4,6.9,1.1,0.0,1.1,6.9,25.2,,166,104,kerrst01
83,Jason Kidd*,PG,29,NJN,20,20,852,8.6,21.4,.402,2.1,6.5,.327,6.5,14.9,.435,5.9,7.1,.825,2.3,7.4,9.7,10.2,2.3,0.3,5.0,2.9,25.2,,105,98,kiddja01
84,Andrei Kirilenko,SF,21,UTA,5,0,145,6.7,16.0,.419,0.4,2.6,.143,6.3,13.4,.472,7.8,8.9,.875,3.0,5.9,8.9,2.6,1.1,3.7,2.2,2.2,21.5,,116,115,kirilan01
85,Kerry Kittles,SG,28,NJN,20,20,613,6.9,17.4,.395,2.3,5.5,.413,4.6,11.9,.387,2.8,3.7,.762,1.7,4.4,6.1,3.5,2.5,0.4,1.5,3.4,18.8,,107,99,kittlke01
86,Toni Kukoč*,PF,34,MIL,6,0,184,9.2,18.7,.492,3.2,8.3,.379,6.0,10.3,.583,4.0,5.7,.700,1.7,5.5,7.2,6.3,3.7,0.3,3.2,3.4,25.6,,115,107,kukocto01
87,Raef LaFrentz,C,26,DAL,20,16,491,7.1,16.5,.433,0.8,4.2,.200,6.3,12.3,.513,1.7,2.0,.842,3.8,5.5,9.2,0.5,1.2,4.5,1.5,9.0,16.8,,103,109,lafrera01
88,Grant Long,PF,36,BOS,8,0,34,1.6,6.2,.250,0.0,0.0,,1.6,6.2,.250,0.0,0.0,,4.7,3.1,7.8,1.6,0.0,0.0,1.6,1.6,3.1,,80,110,longgr01
89,George Lynch,SG,32,NOH,6,3,163,6.1,14.2,.429,1.7,6.1,.278,4.4,8.1,.542,0.3,1.4,.250,3.4,9.1,12.5,3.4,2.0,1.7,2.7,4.7,14.2,,98,105,lynchge01
90,Mark Madsen,PF,27,LAL,12,2,169,4.0,9.5,.419,0.0,0.3,.000,4.0,9.2,.433,2.1,4.9,.438,4.3,4.3,8.6,3.7,0.9,0.6,2.4,9.8,10.1,,96,110,madsema01
91,Jamaal Magloire,C,24,NOH,6,6,188,6.4,14.3,.449,0.0,0.0,,6.4,14.3,.449,7.3,9.7,.758,5.0,9.7,14.6,0.6,1.2,1.8,2.6,4.4,20.2,,111,106,magloja01
92,Karl Malone*,PF,39,UTA,5,5,191,9.6,23.7,.405,0.0,0.3,.000,9.6,23.4,.410,8.4,11.5,.732,2.0,7.6,9.6,5.6,2.3,0.6,5.6,4.2,27.6,,95,114,malonka01
93,Danny Manning,PF,36,DET,4,0,14,4.0,11.9,.333,0.0,4.0,.000,4.0,7.9,.500,0.0,0.0,,4.0,7.9,11.9,0.0,0.0,4.0,0.0,15.9,7.9,,88,102,mannida01
94,Stephon Marbury,PG,25,PHO,6,6,272,9.8,26.2,.375,1.0,4.2,.227,8.9,22.0,.404,4.8,6.4,.758,1.2,3.5,4.6,6.6,1.4,0.0,4.4,5.0,25.5,,90,103,marbust01
95,Shawn Marion,SF,24,PHO,6,6,282,7.4,19.9,.374,1.7,5.2,.321,5.8,14.7,.392,4.1,4.8,.846,3.9,9.1,13.0,2.2,2.0,2.0,2.4,3.2,20.7,,99,95,mariosh01
96,Kenyon Martin,PF,25,NJN,20,20,777,10.2,22.6,.453,0.1,0.8,.091,10.2,21.9,.465,5.4,7.8,.693,3.4,9.4,12.9,3.9,2.0,2.1,4.0,6.3,26.0,,100,95,martike01
97,Jamal Mashburn,SF,30,NOH,4,4,162,11.5,26.8,.430,2.0,5.1,.400,9.5,21.7,.438,8.5,11.9,.714,0.0,4.8,4.8,7.1,1.4,0.3,3.4,1.4,33.6,,109,111,mashbja01
98,Anthony Mason,C,36,MIL,6,0,157,2.4,5.7,.412,0.0,0.0,,2.4,5.7,.412,3.0,4.4,.692,1.3,5.4,6.7,0.3,1.0,0.3,2.7,5.7,7.7,,83,113,masonan01
99,Desmond Mason,SF,25,MIL,6,6,204,7.3,14.2,.509,0.0,1.0,.000,7.3,13.2,.549,5.7,8.0,.710,1.6,9.3,10.9,1.3,1.6,1.0,1.8,4.9,20.2,,111,108,masonde01
100,Tony Massenburg,C,35,UTA,5,0,70,7.7,16.1,.476,0.0,0.0,,7.7,16.1,.476,3.8,6.9,.556,5.4,10.8,16.1,1.5,0.0,3.1,3.8,6.9,19.2,,97,114,masseto01
101,Walter McCarty,SF,28,BOS,10,8,352,5.4,11.3,.480,3.2,7.8,.404,2.3,3.5,.652,0.9,1.1,.857,1.5,5.0,6.5,3.3,1.2,0.8,1.7,5.3,14.9,,118,105,mccarwa01
102,Tracy McGrady*,SG,23,ORL,7,7,308,13.1,29.2,.448,2.8,8.3,.340,10.3,20.9,.492,10.3,13.3,.773,1.8,6.6,8.3,5.8,2.5,1.1,4.6,2.8,39.3,,110,105,mcgratr01
103,Jeff McInnis,PG,28,POR,7,0,99,5.0,14.3,.346,0.0,1.7,.000,5.0,12.7,.391,1.7,2.2,.750,2.8,3.9,6.6,10.5,1.1,0.6,3.3,6.1,11.6,,97,117,mcinnje01
104,Aaron McKie,SF,30,PHI,12,0,315,6.8,12.6,.535,0.9,1.6,.556,5.9,11.0,.532,2.1,2.5,.857,0.9,6.8,7.7,3.9,1.8,0.4,2.7,5.5,16.6,,112,105,mckieaa01
105,Stanislav Medvedenko,PF,23,LAL,9,0,73,10.6,19.1,.556,0.0,0.0,,10.6,19.1,.556,2.8,4.3,.667,2.8,9.9,12.8,0.7,0.7,0.7,2.1,9.9,24.1,,110,107,medvest01
106,Ron Mercer,SG,26,IND,6,0,135,6.4,19.6,.327,0.0,0.0,,6.4,19.6,.327,2.8,3.2,.875,0.8,4.4,5.2,2.8,2.4,0.4,2.0,4.4,15.6,,81,108,mercero01
107,Brad Miller,C,26,IND,6,6,135,7.2,16.0,.450,0.0,0.0,,7.2,16.0,.450,6.4,8.8,.727,4.0,9.2,13.2,6.0,2.0,0.0,3.6,6.8,20.8,,106,107,millebr01
108,Reggie Miller*,SG,37,IND,6,6,176,4.6,16.3,.283,1.2,7.7,.160,3.4,8.6,.393,6.4,7.1,.913,0.3,4.0,4.3,4.3,0.3,0.3,2.1,2.8,16.9,,95,113,millere01
109,Jérôme Moïso,C,24,NOH,4,0,60,9.2,14.7,.625,0.0,0.0,,9.2,14.7,.625,2.8,3.7,.750,7.3,7.3,14.7,4.6,0.0,6.4,3.7,8.3,21.1,,122,106,moisoje01
110,Dikembe Mutombo*,C,36,NJN,10,0,115,3.3,7.0,.467,0.0,0.0,,3.3,7.0,.467,1.9,1.9,1.000,3.7,8.8,12.5,2.8,1.4,4.2,3.7,9.8,8.4,,92,94,mutomdi01
111,Eduardo Nájera,SF,26,DAL,19,5,394,5.1,11.2,.453,0.0,0.0,,5.1,11.2,.453,5.0,6.3,.792,4.7,5.0,9.7,2.0,1.8,0.5,2.1,6.9,15.2,,114,112,najered01
112,Steve Nash*,PG,28,DAL,20,20,729,8.1,18.1,.447,2.6,5.4,.487,5.5,12.8,.431,3.9,4.4,.873,1.1,3.9,4.9,10.2,1.2,0.1,3.6,3.3,22.7,,115,114,nashst01
113,Rasho Nesterović,C,26,MIN,6,6,169,5.7,11.4,.500,0.0,0.0,,5.7,11.4,.500,1.2,1.8,.667,2.7,6.3,9.0,1.2,0.3,1.2,1.5,8.4,12.6,,103,113,nestera01
114,Dirk Nowitzki*,PF,24,DAL,17,17,722,10.7,22.3,.479,1.9,4.3,.443,8.8,18.0,.488,7.3,8.1,.912,1.1,12.9,14.0,2.6,1.5,1.1,2.9,3.7,30.7,,115,106,nowitdi01
115,Jermaine O'Neal,PF,24,IND,6,6,272,8.5,18.3,.467,0.0,0.6,.000,8.5,17.7,.483,10.1,12.9,.785,4.8,16.1,20.9,0.8,0.6,3.6,3.6,4.4,27.2,,110,101,onealje01
116,Shaquille O'Neal*,C,30,LAL,12,12,481,13.0,24.3,.535,0.0,0.0,,13.0,24.3,.535,8.8,14.2,.621,6.8,12.4,19.1,4.7,0.8,3.7,3.8,3.7,34.9,,116,103,onealsh01
117,Mehmet Okur,PF,23,DET,17,0,323,6.0,13.7,.438,1.2,2.2,.538,4.8,11.5,.418,2.9,5.5,.531,4.1,7.9,12.0,2.2,2.1,2.1,2.4,6.7,16.2,,101,100,okurme01
118,Greg Ostertag,C,29,UTA,5,5,151,5.7,12.8,.444,0.0,0.0,,5.7,12.8,.444,5.0,6.8,.737,6.8,8.6,15.3,2.9,1.1,3.2,2.9,6.1,16.4,,110,114,ostergr01
