--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
32,Doug Christie,SG,31,SAC,16,16,644,4.3,10.5,.409,1.3,5.1,.266,2.9,5.4,.544,4.1,5.2,.800,1.5,5.8,7.3,6.3,2.6,0.7,3.5,5.1,14.1,,105,103,chrisdo01
33,Keon Clark,C,26,TOR,5,5,174,8.4,15.5,.542,0.0,0.0,,8.4,15.5,.542,4.8,5.2,.938,4.5,8.4,12.9,2.6,0.6,2.6,4.5,6.1,21.6,,108,101,clarkke01
34,Speedy Claxton,PG,23,PHI,5,0,49,4.5,13.5,.333,0.0,1.1,.000,4.5,12.4,.364,4.5,6.7,.667,1.1,0.0,1.1,15.7,5.6,0.0,3.4,9.0,13.5,,100,109,claxtsp01
35,Derrick Coleman,PF,34,PHI,5,5,191,6.3,12.1,.524,1.2,3.7,.308,5.2,8.4,.621,4.6,5.8,.800,4.3,8.9,13.3,2.9,0.3,2.0,1.4,2.9,18.5,,130,114,colemde01
36,Jarron Collins,C,23,UTA,4,4,47,11.4,20.6,.556,0.0,0.0,,11.4,20.6,.556,2.3,2.3,1.000,4.6,3.4,8.0,0.0,0.0,0.0,4.6,12.6,25.2,,98,108,collija03
37,Jason Collins,C,23,NJN,17,0,227,2.8,7.6,.364,0.0,0.0,,2.8,7.6,.364,5.7,8.7,.658,5.5,3.9,9.4,1.6,1.1,1.4,2.8,11.0,11.2,,102,105,collija04
38,Austin Croshere,PF,26,IND,4,0,59,7.2,18.0,.400,1.8,5.4,.333,5.4,12.6,.429,5.4,7.2,.750,3.6,9.0,12.6,1.8,0.9,0.9,5.4,6.3,21.6,,89,97,croshau01
39,Vonteego Cummings,PG,25,PHI,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122,cummivo01
40,Dell Curry,SG,37,TOR,4,0,59,9.5,23.7,.400,3.8,4.7,.800,5.7,19.0,.300,3.8,3.8,1.000,0.0,4.7,4.7,3.8,4.7,1.9,2.8,3.8,26.6,,105,96,curryde01
41,Michael Curry,SG,33,DET,10,10,221,5.5,9.8,.564,1.3,3.3,.385,4.3,6.5,.654,2.0,2.8,.727,0.3,3.3,3.5,3.0,1.0,0.0,1.3,8.0,14.3,,122,102,currymi01
42,Antonio Daniels,SG,26,SAS,10,0,224,8.7,19.2,.455,1.5,4.0,.375,7.2,15.2,.475,4.7,5.5,.864,0.7,6.0,6.7,3.7,1.7,0.7,1.2,3.2,23.7,,116,104,daniean01
43,Antonio Davis,PF,33,TOR,5,5,202,9.4,20.8,.453,0.0,0.0,,9.4,20.8,.453,4.7,7.8,.607,4.4,10.3,14.7,1.9,0.6,1.4,2.8,4.7,23.6,,101,102,davisan01
44,Baron Davis,PG,22,CHH,9,9,401,9.4,24.9,.378,2.8,8.2,.339,6.6,16.7,.397,5.3,8.9,.597,2.1,6.2,8.3,9.4,4.2,0.7,3.6,4.8,26.9,,103,101,davisba01
45,Dale Davis,C,32,POR,3,3,70,2.2,8.2,.273,0.0,0.0,,2.2,8.2,.273,0.7,1.5,.500,4.5,10.4,14.9,3.0,3.0,2.2,1.5,11.9,5.2,,83,98,davisda01
46,Andrew DeClercq,C,28,ORL,2,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.1,.000,0.0,0.0,0.0,0.0,0.0,0.0,6.1,18.2,0.0,,0,115,declean01
47,Tony Delk,SG,28,BOS,14,0,227,5.4,15.3,.354,3.1,7.8,.394,2.4,7.5,.313,1.6,2.8,.583,1.9,6.1,8.0,3.8,1.9,1.2,3.5,3.1,15.5,,90,99,delkto01
48,Vlade Divac*,C,33,SAC,16,16,535,6.7,14.4,.464,0.2,0.7,.286,6.5,13.8,.472,7.1,9.4,.755,4.4,9.8,14.2,2.6,1.7,1.9,3.5,7.3,20.6,,109,100,divacvl01
49,Bryce Drew,PG,27,CHH,2,0,5,10.6,10.6,1.000,0.0,0.0,,10.6,10.6,1.000,0.0,0.0,,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,21.2,,204,115,drewbr01
50,Predrag Drobnjak,C,26,SEA,3,1,38,6.0,17.9,.333,0.0,0.0,,6.0,17.9,.333,3.0,6.0,.500,4.5,7.5,11.9,3.0,1.5,0.0,1.5,3.0,14.9,,88,114,drobnpr01
51,Chris Dudley,C,36,POR,2,0,3,0.0,17.4,.000,0.0,0.0,,0.0,17.4,.000,0.0,0.0,,0.0,34.8,34.8,0.0,0.0,0.0,17.4,17.4,0.0,,0,93,dudlech02
52,Tim Duncan*,PF,25,SAS,9,9,380,12.1,26.7,.453,0.1,0.4,.333,11.9,26.2,.455,12.2,14.9,.822,4.1,15.0,19.1,6.6,0.9,5.7,5.5,3.2,36.5,,109,94,duncati01
53,Evan Eschmeyer,C,26,DAL,3,0,8,0.0,6.2,.000,0.0,0.0,,0.0,6.2,.000,0.0,0.0,,6.2,6.2,12.5,6.2,0.0,6.2,0.0,12.5,0.0,,94,109,eschmev01
54,Patrick Ewing*,C,39,ORL,4,0,67,6.5,20.3,.320,0.0,0.8,.000,6.5,19.5,.333,8.1,13.8,.588,4.1,13.8,17.9,3.3,0.8,3.3,1.6,9.8,21.1,,91,99,ewingpa01
55,Danny Ferry,SF,35,SAS,10,0,155,3.6,11.9,.303,2.5,7.2,.350,1.1,4.7,.231,0.4,1.4,.250,1.8,5.4,7.2,2.9,0.0,0.4,0.7,6.9,10.1,,96,108,ferryda01
56,Michael Finley,SF,28,DAL,8,8,373,9.2,19.8,.466,1.9,4.9,.378,7.3,14.8,.495,6.0,6.7,.900,1.7,4.9,6.7,2.4,1.6,0.5,2.0,3.2,26.3,,117,112,finlemi01
57,Derek Fisher,PG,27,LAL,19,19,649,4.9,13.6,.357,2.3,6.5,.358,2.5,7.0,.356,3.6,4.5,.786,0.8,4.2,5.0,4.2,1.5,0.1,1.6,4.0,15.6,,108,105,fishede01
58,Jeff Foster,C,25,IND,5,0,78,4.8,8.8,.538,1.4,2.7,.500,3.4,6.1,.556,2.7,6.1,.444,3.4,12.9,16.3,4.8,2.0,0.7,6.1,8.8,13.6,,89,93,fosteje01
59,Rick Fox,SF,32,LAL,19,19,652,5.4,11.2,.482,1.2,3.5,.349,4.2,7.7,.542,3.0,3.9,.755,1.9,6.3,8.2,5.2,1.7,0.5,3.6,5.6,15.0,,106,103,foxri01
60,Lawrence Funderburke,PF,31,SAC,5,0,20,5.1,7.7,.667,0.0,0.0,,5.1,7.7,.667,5.1,5.1,1.000,2.6,2.6,5.1,0.0,0.0,0.0,0.0,12.8,15.3,,169,111,fundela01
61,Kevin Garnett*,PF,25,MIN,3,3,130,9.2,21.4,.429,0.4,0.8,.500,8.8,20.6,.426,8.8,12.2,.719,6.1,15.3,21.4,5.7,1.9,1.9,4.6,4.2,27.5,,108,109,garneke01
62,Pat Garrity,PF,25,ORL,4,4,147,4.4,11.9,.375,2.6,6.7,.389,1.9,5.2,.357,1.1,1.5,.750,1.5,9.6,11.1,3.3,0.7,0.4,1.1,6.7,12.6,,104,105,garripa01
63,Devean George,SF,24,LAL,19,0,327,6.1,16.7,.365,1.3,5.6,.229,4.8,11.1,.435,1.8,2.4,.733,3.9,7.1,10.9,1.8,1.8,1.6,1.9,8.2,15.2,,95,101,georgde01
64,Horace Grant,C,36,ORL,4,4,127,3.4,9.4,.364,0.0,0.0,,3.4,9.4,.364,0.9,0.9,1.000,3.4,9.9,13.3,3.9,1.3,0.4,0.9,3.0,7.7,,100,104,grantho01
65,Adrian Griffin,SG,27,DAL,4,1,57,8.7,14.9,.588,0.0,1.7,.000,8.7,13.1,.667,0.0,1.7,.000,1.7,6.1,7.9,3.5,1.7,0.9,2.6,5.2,17.5,,104,111,griffad01
66,Matt Harpring,SF,25,PHI,5,5,119,10.2,20.4,.500,0.0,0.0,,10.2,20.4,.500,3.2,4.2,.778,6.0,6.0,12.0,3.2,2.3,0.0,2.3,5.6,23.6,,111,113,harprma01
67,Lucious Harris,SG,31,NJN,20,0,418,8.1,16.6,.489,1.0,2.7,.364,7.1,13.8,.514,4.9,5.9,.830,1.6,5.1,6.7,2.2,1.6,0.0,2.0,3.6,22.0,,113,105,harrilu01
68,Kirk Haston,PF,22,CHH,2,0,4,13.3,13.3,1.000,0.0,0.0,,13.3,13.3,1.000,0.0,0.0,,0.0,13.3,13.3,0.0,13.3,0.0,0.0,13.3,26.6,,200,77,hastoki01
69,Robert Horry,PF,31,LAL,19,14,703,4.6,10.2,.449,1.8,4.6,.387,2.8,5.5,.500,2.2,2.8,.789,2.7,8.8,11.5,4.6,2.5,1.2,2.2,4.9,13.1,,116,99,horryro01
70,Troy Hudson,PG,25,ORL,4,0,106,9.3,24.7,.375,0.0,2.6,.000,9.3,22.1,.419,7.7,8.2,.938,0.0,2.1,2.1,3.1,0.0,0.0,4.1,2.1,26.2,,87,114,hudsotr01
71,Lindsey Hunter,PG,31,LAL,18,0,132,5.6,17.9,.311,3.2,11.5,.276,2.4,6.4,.375,0.0,0.0,,0.8,2.0,2.8,4.0,0.8,0.0,2.0,7.6,14.3,,88,108,hunteli01
72,Allen Iverson*,SG,26,PHI,5,5,209,11.9,31.1,.381,2.4,7.1,.333,9.5,24.0,.396,13.4,16.6,.810,0.3,4.5,4.7,5.5,3.4,0.0,3.2,2.1,39.5,,108,112,iversal01
73,Bobby Jackson,PG,28,SAC,16,1,374,8.9,20.0,.445,1.5,5.9,.256,7.4,14.1,.524,4.6,5.9,.791,2.1,5.1,7.1,4.4,1.9,0.4,2.5,4.2,23.9,,110,105,jacksbo01
74,Jaren Jackson,SG,34,ORL,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,10.9,10.9,0.0,0.0,0.0,10.9,32.7,0.0,,0,104,jacksja01
75,Jermaine Jackson,SG,25,TOR,4,0,12,9.3,14.0,.667,0.0,0.0,,9.3,14.0,.667,9.3,28.0,.333,0.0,4.7,4.7,0.0,0.0,0.0,14.0,9.3,28.0,,62,108,jacksje01
76,Marc Jackson,C,27,MIN,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,,,123,jacksma02
77,Jerome James,C,26,SEA,5,1,70,7.3,18.6,.391,0.0,0.0,,7.3,18.6,.391,0.0,1.6,.000,3.2,6.5,9.7,3.2,0.0,4.0,3.2,14.6,14.6,,79,112,jamesje01
78,Richard Jefferson,SF,21,NJN,20,0,441,6.3,13.4,.465,0.0,0.2,.000,6.3,13.2,.473,3.9,7.1,.550,1.9,9.0,10.9,2.9,1.3,1.1,3.1,4.7,16.4,,94,102,jefferi01
79,Anthony Johnson,SG,27,NJN,19,0,161,6.5,17.1,.377,0.3,3.2,.100,6.1,13.9,.442,2.9,3.6,.818,0.6,3.9,4.5,6.8,1.9,0.0,2.6,7.8,16.2,,93,105,johnsan02
80,Alvin Jones,C,23,PHI,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,,0,116,jonesal01
81,Damon Jones,PG,25,DET,10,0,181,4.9,12.9,.381,2.5,8.3,.296,2.5,4.6,.533,0.9,1.2,.750,0.3,6.1,6.4,7.7,1.5,0.0,1.8,4.3,13.2,,105,99,jonesda01
82,Shawn Kemp,PF,32,POR,3,0,35,3.0,10.4,.286,0.0,0.0,,3.0,10.4,.286,10.4,14.9,.700,3.0,8.9,11.9,0.0,1.5,0.0,3.0,11.9,16.4,,95,105,kempsh01
83,Steve Kerr,PG,36,POR,3,0,39,8.0,18.7,.429,2.7,10.7,.250,5.4,8.0,.667,6.7,6.7,1.000,0.0,5.4,5.4,6.7,1.3,0.0,1.3,8.0,25.4,,125,108,kerrst01
84,Jason Kidd*,PG,28,NJN,20,20,803,9.5,22.9,.415,1.1,5.8,.189,8.4,17.1,.492,5.2,6.4,.808,2.7,7.9,10.6,11.8,2.2,0.5,4.3,2.6,25.3,,104,101,kiddja01
85,Andrei Kirilenko,SF,20,UTA,4,4,122,4.9,12.3,.393,0.0,1.8,.000,4.9,10.6,.458,5.7,7.1,.813,1.8,4.9,6.6,1.8,3.1,4.4,2.6,4.4,15.4,,99,97,kirilan01
86,Kerry Kittles,SG,27,NJN,20,20,580,8.4,19.4,.435,1.6,6.1,.265,6.8,13.3,.514,3.1,4.0,.778,1.7,3.9,5.7,4.0,2.9,0.8,1.5,3.3,21.6,,108,102,kittlke01
87,Raef LaFrentz,C,25,DAL,8,8,245,7.9,15.9,.500,1.2,3.7,.333,6.7,12.2,.550,1.2,2.2,.545,3.7,8.7,12.4,1.0,0.4,4.5,1.2,7.9,18.3,,114,108,lafrera01
88,Rusty LaRue,PG,28,UTA,4,0,53,6.1,16.2,.375,2.0,5.1,.400,4.1,11.2,.364,6.1,10.2,.600,0.0,6.1,6.1,6.1,1.0,0.0,4.1,6.1,20.3,,95,104,larueru01
89,Quincy Lewis,SG,24,UTA,4,0,56,7.7,22.1,.348,1.0,4.8,.200,6.7,17.3,.389,0.0,3.8,.000,1.0,1.9,2.9,1.9,1.9,1.0,2.9,9.6,16.3,,69,105,lewisqu01
90,Rashard Lewis,SF,22,SEA,3,2,79,8.6,22.9,.375,0.7,4.3,.167,7.9,18.6,.423,9.3,9.3,1.000,2.9,5.0,7.9,1.4,0.7,0.0,1.4,7.2,27.2,,110,117,lewisra02
91,Randy Livingston,PG,26,SEA,5,0,80,5.0,12.0,.412,0.7,2.1,.333,4.2,9.9,.429,3.5,3.5,1.000,0.7,3.5,4.2,7.1,1.4,0.0,0.7,5.0,14.2,,122,116,livinra01
92,Felipe López,SG,27,MIN,3,0,30,1.7,6.6,.250,1.7,3.3,.500,0.0,3.3,.000,1.7,3.3,.500,1.7,0.0,1.7,1.7,1.7,0.0,1.7,9.9,6.6,,88,120,lopezfe01
93,George Lynch,SF,31,CHH,9,7,286,5.4,11.0,.492,0.4,1.1,.333,5.0,9.8,.509,1.7,2.4,.692,5.9,8.2,14.1,2.6,1.9,1.1,1.9,4.8,12.8,,115,104,lynchge01
94,Todd MacCulloch,C,26,NJN,20,20,384,7.0,14.4,.491,0.0,0.0,,7.0,14.4,.491,2.6,4.2,.613,6.0,8.1,14.1,1.9,0.7,3.7,3.1,6.9,16.7,,101,101,maccuto01
95,Mark Madsen,PF,26,LAL,7,0,10,0.0,5.2,.000,0.0,5.2,.000,0.0,0.0,,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,5.2,5.2,0.0,,0,104,madsema01
96,Jamaal Magloire,C,23,CHH,8,0,168,7.0,12.6,.550,0.0,0.0,,7.0,12.6,.550,17.1,22.4,.761,5.4,8.9,14.2,1.6,0.0,4.7,5.4,9.5,31.0,,122,103,magloja01
97,Karl Malone*,PF,38,UTA,4,4,163,9.9,24.1,.411,0.0,0.3,.000,9.9,23.8,.417,6.6,9.2,.714,1.0,8.9,9.9,5.9,1.7,1.0,3.6,3.6,26.4,,98,99,malonka01
98,Donny Marshall,SF,29,NJN,7,0,14,3.7,18.6,.200,0.0,14.9,.000,3.7,3.7,1.000,3.7,3.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.1,,65,112,marshdo02
99,Donyell Marshall,SF,28,UTA,4,0,124,9.1,21.7,.420,1.3,2.6,.500,7.8,19.1,.409,5.2,6.9,.750,6.1,7.4,13.5,4.8,1.3,2.6,2.2,2.2,24.7,,111,100,marshdo01
100,Kenyon Martin,PF,24,NJN,20,20,749,9.0,21.1,.424,0.1,0.6,.222,8.8,20.5,.431,5.3,7.6,.691,2.1,6.0,8.1,4.0,1.7,1.7,3.6,6.0,23.3,,95,102,martike01
101,Jamal Mashburn,SF,29,CHH,1,1,10,0.0,31.9,.000,0.0,5.3,.000,0.0,26.6,.000,0.0,0.0,,0.0,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,,11,111,mashbja01
102,Desmond Mason,SF,24,SEA,5,5,205,6.6,15.8,.421,0.3,0.8,.333,6.4,14.9,.426,2.8,4.7,.588,1.4,7.2,8.6,2.5,1.1,0.6,1.4,3.0,16.3,,97,114,masonde01
103,Walter McCarty,PF,27,BOS,14,0,194,4.7,10.5,.447,0.8,5.0,.167,3.9,5.5,.700,1.9,2.5,.778,2.2,7.2,9.4,1.1,1.1,0.0,1.1,5.2,12.1,,108,101,mccarwa01
104,Tracy McGrady*,SG,22,ORL,4,4,178,12.9,27.9,.462,1.5,4.9,.313,11.3,23.0,.493,10.4,14.1,.739,1.8,5.8,7.7,6.7,0.6,2.1,4.0,3.4,37.7,,108,108,mcgratr01
105,Derrick McKey,SF,35,PHI,4,0,40,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,0.0,0.0,,4.1,4.1,8.3,1.4,1.4,2.8,1.4,6.9,11.0,,105,113,mckeyde01
106,Aaron McKie,SG,29,PHI,5,0,146,7.5,17.4,.435,2.3,6.0,.375,5.3,11.3,.467,2.6,3.8,.700,0.8,6.0,6.8,4.5,3.8,0.0,3.8,4.5,20.0,,97,110,mckieaa01
107,Stanislav Medvedenko,C,22,LAL,7,0,21,7.5,12.5,.600,0.0,0.0,,7.5,12.5,.600,0.0,0.0,,2.5,7.5,10.0,0.0,0.0,0.0,2.5,20.0,15.0,,103,105,medvest01
108,Ron Mercer,SG,25,IND,5,0,117,8.2,16.3,.500,0.0,0.0,,8.2,16.3,.500,1.4,1.8,.750,0.0,4.5,4.5,1.8,0.5,0.5,1.4,4.1,17.7,,99,102,mercero01
109,Brad Miller,C,25,IND,5,5,180,5.9,13.0,.455,0.0,0.0,,5.9,13.0,.455,4.7,5.9,.800,5.0,9.4,14.4,2.1,1.2,0.6,2.1,4.7,16.5,,110,97,millebr01
110,Mike Miller,SF,21,ORL,4,1,72,5.3,15.9,.333,0.8,6.1,.125,4.5,9.8,.462,3.0,3.0,1.000,0.0,3.8,3.8,3.8,3.0,0.0,3.0,6.1,14.4,,80,106,millemi01
111,Reggie Miller*,SG,36,IND,5,5,198,11.2,22.2,.506,3.5,8.3,.419,7.8,13.9,.558,5.6,6.4,.875,0.0,4.3,4.3,3.7,2.1,0.3,3.7,2.7,31.6,,112,99,millere01
112,Sam Mitchell,SF,38,MIN,3,2,34,4.4,13.1,.333,0.0,0.0,,4.4,13.1,.333,2.9,2.9,1.000,0.0,2.9,2.9,4.4,1.5,1.5,0.0,7.3,11.7,,105,117,mitchsa01
113,Dikembe Mutombo*,C,35,PHI,5,5,173,4.5,9.9,.452,0.0,0.0,,4.5,9.9,.452,5.1,8.3,.615,4.5,12.4,16.9,1.0,0.6,2.9,3.5,5.1,14.0,,96,110,mutomdi01
114,Lee Nailon,SF,26,CHH,9,1,160,9.0,19.6,.458,0.0,0.3,.000,9.0,19.3,.466,5.0,6.3,.789,3.3,4.6,8.0,2.0,1.0,0.0,2.3,5.6,22.9,,107,109,nailole01
115,Eduardo Nájera,PF,25,DAL,8,4,122,6.5,9.4,.696,0.0,0.0,,6.5,9.4,.696,2.0,3.3,.625,1.2,4.1,5.3,0.4,1.2,0.0,0.8,9.0,15.1,,133,114,najered01
116,Steve Nash*,PG,27,DAL,8,8,323,7.9,18.2,.432,3.1,6.9,.444,4.8,11.3,.425,5.2,5.4,.971,1.1,3.9,4.9,10.8,0.6,0.0,4.6,3.1,24.1,,114,116,nashst01
117,Rasho Nesterović,C,25,MIN,3,3,92,8.1,16.7,.484,0.0,0.0,,8.1,16.7,.484,2.2,4.9,.444,3.2,7.6,10.8,1.6,0.5,0.0,2.2,5.4,18.4,,101,119,nestera01
118,Johnny Newman,SF,38,DAL,3,2,22,2.3,15.8,.143,2.3,13.6,.167,0.0,2.3,.000,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,11.3,6.8,,64,119,newmajo01
119,Dirk Nowitzki*,C,23,DAL,8,8,357,10.2,22.9,.445,2.2,3.9,.571,8.0,19.0,.419,9.1,10.3,.878,2.4,12.3,14.7,2.5,2.2,0.8,3.1,3.8,31.7,,115,105,nowitdi01
