--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
11,Trevor Ariza,SF,25,NOH,6,6,241,8.2,19.8,.412,1.6,4.9,.333,6.5,14.9,.438,3.7,5.1,.727,1.6,7.5,9.1,4.7,1.9,0.7,1.6,3.7,21.7,,103,112,arizatr01
12,Hilton Armstrong,C,26,ATL,8,0,35,1.6,8.0,.200,0.0,0.0,,1.6,8.0,.200,4.8,9.6,.500,6.4,9.6,16.0,1.6,4.8,0.0,3.2,11.2,8.0,,79,97,armsthi01
13,Darrell Arthur,PF,22,MEM,13,0,201,10.4,22.6,.459,0.3,0.3,1.000,10.1,22.3,.452,3.5,4.5,.765,3.7,4.0,7.7,1.9,1.9,3.2,3.2,8.0,24.4,,99,106,arthuda01
14,Ömer Aşık,C,24,CHI,15,0,148,2.2,4.9,.462,0.0,0.0,,2.2,4.9,.462,1.1,3.7,.300,3.7,7.8,11.6,0.4,0.7,3.0,2.6,7.8,5.6,,79,101,asikom01
15,J.J. Barea,PG,26,DAL,21,3,390,10.2,24.4,.419,2.3,7.1,.320,8.0,17.3,.459,3.8,4.8,.794,1.1,4.4,5.5,10.1,0.9,0.0,3.3,4.0,26.6,,107,111,bareajo01
16,Matt Barnes,SF,30,LAL,10,0,131,6.4,16.1,.395,0.8,5.1,.167,5.5,11.0,.500,1.7,3.0,.571,4.7,7.2,11.9,2.1,3.0,0.8,2.5,9.7,15.3,,95,106,barnema02
17,Earl Barron,C,29,POR,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,barroea01
18,Brandon Bass,PF,25,ORL,6,6,139,6.4,15.2,.421,0.0,0.0,,6.4,15.2,.421,4.8,5.2,.923,4.8,5.2,10.0,0.8,1.2,2.0,2.8,2.8,17.5,,103,101,bassbr01
19,Tony Battie,C,34,PHI,5,0,38,4.4,10.3,.429,0.0,0.0,,4.4,10.3,.429,1.5,2.9,.500,2.9,11.8,14.7,0.0,0.0,4.4,1.5,7.3,10.3,,90,105,battito01
20,Shane Battier,SF,32,MEM,13,0,339,4.6,10.4,.439,1.3,4.6,.276,3.3,5.8,.568,0.9,1.4,.667,2.7,5.5,8.2,2.4,1.1,0.9,0.9,4.2,11.3,,113,109,battish01
21,Nicolas Batum,SF,22,POR,6,0,151,7.3,17.6,.413,2.7,10.0,.269,4.6,7.7,.600,1.1,1.5,.750,0.4,3.4,3.8,3.1,1.9,1.9,2.7,5.4,18.4,,95,113,batumni01
22,Marco Belinelli,SG,24,NOH,6,6,173,7.5,20.5,.365,2.6,8.5,.308,4.9,12.0,.405,1.3,1.3,1.000,0.0,1.6,1.6,1.3,1.6,0.0,1.3,3.9,18.9,,88,118,belinma01
23,Mike Bibby,PG,32,MIA,20,20,415,3.6,12.9,.281,2.3,8.8,.258,1.3,4.0,.333,0.3,0.5,.500,0.7,4.2,4.8,3.1,1.5,0.8,2.3,4.0,9.8,,78,107,bibbymi01
24,Chauncey Billups*,PG,34,NYK,1,1,35,4.5,16.5,.273,3.0,9.0,.333,1.5,7.5,.200,3.0,3.0,1.000,0.0,3.0,3.0,6.0,0.0,0.0,4.5,3.0,15.0,,84,115,billuch01
25,DeJuan Blair,PF,21,SAS,4,0,50,7.4,22.2,.333,0.0,0.0,,7.4,22.2,.333,3.2,5.3,.600,9.5,4.2,13.8,2.1,0.0,1.1,2.1,6.3,18.0,,91,110,blairde01
26,Steve Blake,PG,30,LAL,9,0,145,2.7,8.8,.304,2.3,6.9,.333,0.4,1.9,.200,0.0,0.0,,0.4,5.0,5.4,7.7,1.9,0.0,1.9,3.1,7.7,,101,111,blakest01
27,Keith Bogans,SG,30,CHI,16,16,307,5.0,12.4,.406,4.5,10.6,.424,0.5,1.8,.300,0.2,0.7,.250,0.7,2.9,3.6,2.2,1.8,0.5,1.3,4.7,14.8,,116,104,boganke01
28,Matt Bonner,PF,30,SAS,6,0,123,5.2,10.7,.480,2.6,7.7,.333,2.6,3.0,.857,3.4,4.3,.800,3.0,5.2,8.2,0.9,0.4,0.4,0.4,7.7,16.3,,137,109,bonnema01
29,Carlos Boozer,C,29,CHI,16,16,507,8.4,19.4,.433,0.0,0.1,.000,8.4,19.3,.435,5.2,6.5,.800,4.4,12.5,16.9,3.1,1.0,0.8,3.1,5.3,22.0,,104,100,boozeca01
30,Chris Bosh*,PF,26,MIA,21,21,834,9.2,19.4,.474,0.0,0.3,.000,9.2,19.1,.481,7.6,9.3,.814,3.1,8.7,11.9,1.5,0.9,1.3,2.7,3.2,26.0,,111,104,boshch01
31,Elton Brand,PF,31,PHI,5,5,185,10.3,18.7,.548,0.0,0.0,,10.3,18.7,.548,3.0,3.9,.769,3.6,9.1,12.7,0.9,0.6,1.8,1.2,6.3,23.5,,116,109,brandel01
32,Corey Brewer,SG,24,DAL,6,0,23,9.6,21.7,.444,2.4,7.2,.333,7.2,14.5,.500,0.0,0.0,,0.0,4.8,4.8,2.4,9.6,0.0,4.8,12.0,21.7,,83,91,breweco01
33,Ronnie Brewer,SG,25,CHI,16,0,260,5.1,10.6,.480,0.6,1.5,.429,4.5,9.1,.488,2.8,3.6,.765,1.5,5.7,7.2,3.2,2.5,1.3,0.8,3.0,13.6,,123,100,brewero02
34,Shannon Brown,SG,25,LAL,10,0,166,9.4,20.4,.459,2.3,8.4,.280,7.0,12.0,.583,3.0,4.7,.643,1.7,4.7,6.4,2.3,2.0,0.7,3.0,3.3,24.1,,104,110,brownsh01
35,Kobe Bryant*,SG,32,LAL,10,10,354,13.0,29.2,.446,1.9,6.4,.293,11.1,22.7,.490,7.8,9.6,.820,1.3,4.1,5.3,5.2,2.5,0.5,4.9,3.6,35.8,,105,110,bryanko01
36,Rasual Butler,SG,31,CHI,3,0,7,7.9,7.9,1.000,7.9,7.9,1.000,0.0,0.0,,0.0,0.0,,0.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,23.7,,300,106,butlera01
37,Andrew Bynum,C,23,LAL,10,10,320,9.9,18.2,.543,0.0,0.0,,9.9,18.2,.543,5.2,6.2,.833,6.2,10.4,16.7,1.4,0.9,2.4,3.5,5.7,25.0,,116,107,bynuman01
38,Marcus Camby,C,36,POR,6,6,167,3.5,7.6,.455,0.3,0.3,1.000,3.1,7.3,.429,0.0,0.7,.000,6.2,13.9,20.1,2.8,1.4,3.1,1.7,6.2,7.3,,109,105,cambyma01
39,Brian Cardinal,SF,33,DAL,9,0,37,4.5,6.0,.750,4.5,6.0,.750,0.0,0.0,,1.5,3.0,.500,0.0,4.5,4.5,3.0,1.5,0.0,4.5,12.0,15.0,,112,109,cardibr01
40,Anthony Carter,PG,35,NYK,4,0,49,8.5,16.0,.533,1.1,3.2,.333,7.5,12.8,.583,2.1,2.1,1.000,2.1,6.4,8.5,6.4,2.1,1.1,4.3,1.1,20.3,,109,107,cartean01
41,Mario Chalmers,PG,24,MIA,21,1,511,5.9,13.5,.435,3.5,9.1,.381,2.4,4.4,.550,2.5,3.5,.719,0.4,3.9,4.4,4.8,2.9,0.1,3.0,5.2,17.7,,109,104,chalmma01
42,Tyson Chandler,C,28,DAL,21,21,680,4.6,8.0,.582,0.0,0.0,,4.6,8.0,.582,4.3,6.4,.679,6.4,9.3,15.7,0.7,1.1,1.5,1.1,6.3,13.6,,137,105,chandty01
43,Wilson Chandler,SF,23,DEN,5,2,115,3.5,12.9,.276,0.4,3.1,.143,3.1,9.8,.318,3.1,4.0,.778,0.9,8.9,9.8,0.9,1.3,1.8,1.8,6.6,10.6,,73,106,chandwi01
44,Earl Clark,SF,23,ORL,1,0,6,9.2,27.7,.333,0.0,0.0,,9.2,27.7,.333,0.0,0.0,,18.5,18.5,36.9,9.2,9.2,9.2,0.0,0.0,18.5,,112,68,clarkea01
45,Jason Collins,C,32,ATL,12,9,158,3.2,4.9,.643,0.0,0.0,,3.2,4.9,.643,1.1,2.8,.375,2.1,3.9,6.0,0.4,1.8,1.1,1.8,11.0,7.4,,100,107,collija04
46,Darren Collison,PG,23,IND,5,5,146,6.6,16.8,.391,1.5,2.2,.667,5.1,14.6,.350,2.6,4.0,.636,1.5,3.3,4.7,7.3,1.8,0.7,3.3,2.6,17.2,,97,112,collida01
47,Nick Collison,C,30,OKC,17,0,413,6.1,9.7,.632,0.0,0.0,,6.1,9.7,.632,2.3,2.9,.783,6.0,6.5,12.5,1.9,1.9,1.9,1.7,8.1,14.6,,135,106,collini01
48,Mike Conley,PG,23,MEM,13,13,507,7.5,19.3,.388,1.2,3.9,.297,6.3,15.4,.411,4.6,5.6,.830,0.7,4.5,5.3,8.7,1.5,0.3,3.2,4.1,20.7,,102,109,conlemi01
49,Daequan Cook,SG,23,OKC,17,0,195,6.0,15.2,.393,4.3,12.5,.348,1.6,2.7,.600,1.1,1.1,1.000,0.3,7.0,7.3,0.3,0.8,0.0,1.9,4.6,17.3,,106,111,cookda02
50,Jamal Crawford,SG,30,ATL,12,0,358,9.5,24.2,.394,3.3,9.4,.350,6.2,14.8,.421,6.6,8.0,.824,0.2,2.3,2.5,4.7,1.4,0.6,2.5,2.7,28.9,,105,110,crawfja01
51,Glen Davis,C,25,BOS,9,0,191,5.1,13.0,.391,0.0,0.3,.000,5.1,12.7,.400,2.3,3.1,.727,2.0,7.1,9.0,2.3,0.8,0.0,2.5,5.9,12.4,,87,106,davisgl01
52,Luol Deng,SF,25,CHI,16,16,687,7.9,18.5,.426,1.8,5.5,.324,6.1,13.0,.469,4.2,5.0,.839,2.2,6.4,8.5,3.5,1.9,0.8,2.1,3.2,21.7,,112,102,denglu01
53,Toney Douglas,SG,24,NYK,4,3,112,7.0,19.2,.366,3.3,8.4,.389,3.7,10.8,.348,2.8,2.8,1.000,0.9,5.1,6.1,4.2,0.9,0.0,1.9,5.6,20.1,,107,111,douglto01
54,Chris Duhon,PG,28,ORL,1,0,4,13.9,27.7,.500,13.9,27.7,.500,0.0,0.0,,27.7,27.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3,,183,109,duhonch01
55,Tim Duncan*,C,34,SAS,6,6,212,8.2,17.2,.478,0.0,0.0,,8.2,17.2,.478,2.5,4.0,.625,4.0,11.7,15.7,4.0,0.7,3.7,4.5,4.2,19.0,,94,102,duncati01
56,Mike Dunleavy,SG,30,IND,5,0,72,5.2,14.8,.350,2.2,7.4,.300,3.0,7.4,.400,5.9,8.9,.667,0.0,4.4,4.4,5.9,3.0,0.0,0.7,2.2,18.5,,115,109,dunlemi02
57,Kevin Durant,SF,22,OKC,17,17,722,11.3,25.3,.449,2.7,8.0,.339,8.6,17.3,.500,10.2,12.2,.838,1.3,8.9,10.2,3.5,1.2,1.4,3.1,3.8,35.6,,119,107,duranke01
58,Patrick Ewing,SF,26,NOH,2,0,2,28.1,28.1,1.000,28.1,28.1,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4,,300,123,ewingpa02
59,Raymond Felton,SG,26,DEN,5,0,152,6.0,16.8,.360,1.3,5.4,.250,4.7,11.4,.412,6.0,8.0,.750,0.0,3.0,3.0,7.0,2.0,0.0,3.4,3.4,19.5,,94,111,feltora01
60,Rudy Fernández,SG,25,POR,6,0,81,2.9,12.9,.222,2.1,7.1,.300,0.7,5.7,.125,4.3,6.4,.667,1.4,7.1,8.6,3.6,1.4,0.7,1.4,5.0,12.1,,90,113,fernaru01
61,Landry Fields,SG,22,NYK,4,4,71,2.2,11.1,.200,0.0,2.9,.000,2.2,8.1,.273,0.7,4.4,.167,0.7,2.9,3.7,3.7,1.5,2.2,2.9,0.0,5.2,,49,110,fieldla01
62,Derek Fisher,PG,36,LAL,10,10,325,5.0,11.4,.433,1.2,2.9,.412,3.8,8.5,.440,2.9,3.6,.810,0.2,4.4,4.6,6.1,2.4,0.3,1.4,4.3,14.0,,118,110,fishede01
63,Gary Forbes,SF,25,DEN,1,0,2,0.0,25.5,.000,0.0,0.0,,0.0,25.5,.000,0.0,0.0,,0.0,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,,0,98,forbega01
64,T.J. Ford,PG,27,IND,2,0,14,11.4,11.4,1.000,3.8,3.8,1.000,7.6,7.6,1.000,0.0,0.0,,0.0,3.8,3.8,7.6,0.0,0.0,7.6,0.0,26.7,,128,116,fordtj01
65,Jeff Foster,C,34,IND,5,0,93,4.0,6.9,.583,0.0,0.0,,4.0,6.9,.583,1.7,4.6,.375,5.7,8.0,13.8,2.3,1.1,2.3,2.9,8.0,9.8,,103,107,fosteje01
66,Danilo Gallinari,SF,22,DEN,5,5,148,6.5,15.2,.432,2.4,5.2,.467,4.1,10.0,.414,5.2,7.2,.714,0.3,5.5,5.9,3.4,1.4,0.0,2.4,5.9,20.7,,105,111,gallida01
67,Kevin Garnett*,PF,34,BOS,9,9,328,9.2,20.9,.441,0.0,0.2,.000,9.2,20.7,.444,3.6,4.8,.759,3.4,12.6,16.1,3.8,2.8,1.5,3.1,4.4,22.0,,99,96,garneke01
68,Marc Gasol,C,26,MEM,13,13,519,7.4,14.5,.511,0.0,0.2,.000,7.4,14.3,.518,5.2,7.5,.699,4.2,10.8,15.0,3.0,1.4,2.9,2.7,4.5,20.0,,113,102,gasolma01
69,Pau Gasol*,C,30,LAL,10,10,358,7.3,17.4,.420,0.2,0.3,.500,7.1,17.1,.418,5.6,7.0,.800,5.0,7.1,12.1,5.9,0.6,2.6,2.6,5.1,20.3,,111,109,gasolpa01
70,Paul George,SG,20,IND,5,5,133,4.0,13.2,.303,1.2,5.2,.231,2.8,8.0,.350,2.8,3.2,.875,2.0,8.0,10.0,2.0,2.8,4.0,2.8,4.4,12.0,,84,103,georgpa01
71,Taj Gibson,PF,25,CHI,16,0,284,8.4,14.8,.566,0.0,0.2,.000,8.4,14.6,.573,1.8,2.9,.600,5.1,7.8,12.8,1.8,1.0,4.3,2.7,6.2,18.5,,111,99,gibsota01
72,Manu Ginóbili*,SG,33,SAS,5,5,174,9.4,21.3,.443,2.7,8.5,.321,6.7,12.8,.524,9.7,12.5,.780,0.6,5.5,6.1,6.4,4.0,0.9,5.2,4.0,31.3,,107,102,ginobma01
73,Danny Granger,SF,27,IND,5,5,183,12.5,26.2,.478,2.3,6.7,.348,10.2,19.5,.522,4.1,4.7,.875,1.7,6.4,8.2,4.7,1.7,0.3,2.0,3.5,31.5,,117,109,grangda01
74,Aaron Gray,C,26,NOH,6,0,87,5.8,8.4,.692,0.0,0.0,,5.8,8.4,.692,1.9,5.2,.375,1.9,11.6,13.6,1.3,1.3,1.3,3.2,8.4,13.6,,99,109,grayaa01
75,Danny Green,SG,23,SAS,4,0,7,15.1,45.3,.333,7.6,30.2,.250,7.6,15.1,.500,0.0,0.0,,0.0,7.6,7.6,15.1,7.6,7.6,7.6,7.6,37.8,,87,85,greenda02
76,Jeff Green,SF,24,BOS,9,0,173,7.2,16.5,.434,2.2,5.0,.438,5.0,11.5,.432,4.0,5.6,.722,1.9,5.6,7.5,0.6,1.6,1.2,3.7,6.2,20.6,,95,104,greenje02
77,Willie Green,SG,29,NOH,6,0,84,9.4,24.1,.389,1.3,6.0,.222,8.0,18.1,.444,2.7,4.7,.571,0.7,2.7,3.3,2.7,1.3,0.0,2.0,9.4,22.8,,87,117,greenwi01
78,Hamed Haddadi,C,25,MEM,9,0,31,5.2,17.2,.300,0.0,1.7,.000,5.2,15.5,.333,8.6,10.3,.833,5.2,8.6,13.8,0.0,0.0,8.6,3.4,12.0,18.9,,92,101,haddaha01
79,Tyler Hansbrough,PF,25,IND,5,5,164,6.5,19.5,.333,0.0,0.0,,6.5,19.5,.333,5.2,5.9,.889,4.2,4.6,8.8,1.6,2.0,0.0,2.9,4.2,18.2,,90,111,hansbty01
80,James Harden,SG,21,OKC,17,0,537,6.5,13.7,.475,2.3,7.5,.303,4.2,6.2,.683,6.5,7.9,.825,1.0,8.0,9.0,6.0,2.1,1.3,2.8,4.7,21.8,,126,106,hardeja01
81,Al Harrington,PF,30,DEN,5,0,70,7.3,16.0,.455,3.6,7.3,.500,3.6,8.7,.417,2.2,2.9,.750,0.7,4.4,5.1,3.6,2.2,0.0,2.9,5.1,20.4,,105,110,harrial01
82,Udonis Haslem,PF,30,MIA,12,0,290,5.2,13.0,.397,0.0,0.0,,5.2,13.0,.397,1.7,1.9,.900,2.5,7.9,10.4,1.7,1.2,0.8,2.1,5.9,12.1,,91,105,hasleud01
83,Spencer Hawes,C,22,PHI,5,5,98,6.8,18.8,.364,0.0,0.6,.000,6.8,18.2,.375,1.1,2.3,.500,2.8,8.0,10.8,5.1,0.0,1.1,1.1,6.3,14.8,,89,112,hawessp01
84,Brendan Haywood,C,31,DAL,18,0,275,3.6,6.2,.581,0.0,0.0,,3.6,6.2,.581,4.0,8.7,.465,6.9,7.9,14.7,0.8,0.4,3.6,2.6,9.7,11.3,,112,105,haywobr01
85,Roy Hibbert,C,24,IND,5,5,132,8.1,18.2,.444,0.0,0.0,,8.1,18.2,.444,4.8,6.9,.706,6.1,7.7,13.7,1.2,0.8,3.6,5.3,8.5,21.0,,93,108,hibbero01
86,Nenê,C,28,DEN,5,5,162,6.9,14.5,.478,0.0,0.0,,6.9,14.5,.478,8.5,15.1,.563,4.4,9.8,14.2,2.5,1.6,1.3,2.5,5.3,22.3,,107,106,hilarne01
87,George Hill,PG,24,SAS,6,1,189,5.6,14.0,.400,1.1,4.2,.267,4.5,9.8,.457,7.3,8.4,.867,1.4,7.0,8.4,3.9,2.5,0.6,2.2,4.2,19.6,,112,104,hillge01
88,Kirk Hinrich,PG,30,ATL,6,6,173,8.4,16.8,.500,2.6,6.1,.421,5.8,10.7,.545,0.3,0.3,1.000,0.3,4.2,4.5,5.2,2.3,0.6,1.3,6.8,19.7,,116,106,hinriki01
89,Jrue Holiday,PG,20,PHI,5,5,188,7.1,17.2,.414,3.3,6.2,.524,3.9,11.0,.351,3.6,4.5,.800,0.9,4.8,5.6,8.3,3.0,0.6,3.3,3.0,21.1,,108,108,holidjr01
90,Al Horford,C,24,ATL,12,12,468,6.9,16.3,.423,0.0,0.2,.000,6.9,16.1,.430,2.4,3.1,.769,3.0,10.7,13.7,5.0,0.6,1.4,2.0,3.9,16.2,,100,104,horfoal01
91,Eddie House,SG,32,MIA,7,0,48,4.6,19.7,.235,3.5,11.6,.300,1.2,8.1,.143,0.0,0.0,,1.2,4.6,5.8,1.2,4.6,0.0,4.6,7.0,12.7,,60,100,houseed01
92,Dwight Howard*,C,25,ORL,6,6,258,11.0,17.4,.630,0.0,0.2,.000,11.0,17.2,.638,12.9,18.9,.682,5.8,14.2,20.0,0.6,0.9,2.4,7.1,5.4,34.8,,113,96,howardw01
93,Juwan Howard,PF,37,MIA,11,0,60,3.7,8.3,.444,0.0,0.0,,3.7,8.3,.444,8.3,12.1,.692,2.8,6.5,9.3,0.9,0.0,0.0,1.9,7.4,15.8,,117,109,howarju01
94,Serge Ibaka,PF,21,OKC,17,17,490,7.2,15.6,.462,0.0,0.1,.000,7.2,15.5,.465,3.6,4.3,.825,5.1,8.3,13.4,0.3,0.4,5.6,2.3,6.9,18.0,,108,105,ibakase01
95,Andre Iguodala,SF,27,PHI,5,5,182,6.7,16.0,.423,0.9,4.3,.214,5.8,11.7,.500,3.1,4.3,.714,2.1,8.6,10.7,10.4,1.5,0.6,4.3,4.9,17.5,,99,108,iguodan01
96,Zydrunas Ilgauskas,C,35,MIA,9,8,104,7.5,16.0,.467,0.0,0.0,,7.5,16.0,.467,2.1,3.2,.667,8.0,9.1,17.1,1.6,0.0,1.6,4.8,8.6,17.1,,95,105,ilgauzy01
97,D.J. Mbenga,C,30,NOH,5,0,26,4.3,4.3,1.000,0.0,0.0,,4.3,4.3,1.000,2.2,4.3,.500,4.3,6.5,10.8,2.2,4.3,6.5,2.2,15.1,10.8,,137,102,mbengdj01
98,Royal Ivey,SG,29,OKC,2,0,6,17.6,17.6,1.000,17.6,17.6,1.000,0.0,0.0,,0.0,0.0,,0.0,8.8,8.8,8.8,0.0,0.0,0.0,0.0,52.8,,287,111,iveyro01
99,Jarrett Jack,SG,27,NOH,6,0,111,6.1,17.2,.353,0.0,2.5,.000,6.1,14.7,.414,5.6,8.1,.688,0.5,7.1,7.6,6.6,0.5,0.5,4.1,2.0,17.7,,85,115,jackja01
100,LeBron James,SF,26,MIA,21,21,922,10.5,22.5,.466,1.8,5.1,.353,8.7,17.4,.500,7.2,9.4,.763,2.1,8.6,10.6,7.4,2.1,1.5,4.0,3.4,30.0,,113,102,jamesle01
101,Richard Jefferson,SF,30,SAS,6,6,176,3.6,9.3,.387,1.8,5.1,.353,1.8,4.2,.429,2.7,3.3,.818,0.6,6.9,7.5,1.5,0.9,0.9,1.8,3.9,11.7,,101,107,jefferi01
102,Jared Jeffries,PF,29,NYK,4,0,85,6.8,14.2,.478,0.0,0.0,,6.8,14.2,.478,1.8,2.5,.750,8.0,4.3,12.3,0.6,1.8,4.3,1.8,4.3,15.4,,111,106,jeffrja01
103,Armon Johnson,PG,21,POR,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,johnsar02
104,Chris Johnson,C,25,POR,4,0,19,3.0,3.0,1.000,0.0,0.0,,3.0,3.0,1.000,6.1,6.1,1.000,0.0,15.2,15.2,0.0,0.0,6.1,0.0,9.1,12.2,,226,104,johnsch03
105,Joe Johnson,SG,29,ATL,12,12,497,9.8,22.2,.439,2.0,4.7,.429,7.8,17.5,.442,3.8,4.7,.810,2.0,4.2,6.2,4.5,1.5,0.1,3.5,2.1,25.4,,101,109,johnsjo02
106,Trey Johnson,SG,26,LAL,3,0,12,4.6,23.1,.200,0.0,4.6,.000,4.6,18.5,.250,4.6,9.3,.500,4.6,13.9,18.5,4.6,0.0,0.0,0.0,9.3,13.9,,78,110,johnstr01
107,Dahntay Jones,SG,30,IND,3,0,50,9.6,21.3,.450,0.0,3.2,.000,9.6,18.1,.529,8.5,9.6,.889,2.1,0.0,2.1,2.1,1.1,0.0,3.2,7.5,27.7,,108,117,jonesda02
108,James Jones,SF,30,MIA,12,0,272,4.9,10.4,.471,3.5,7.6,.459,1.4,2.9,.500,2.7,2.7,1.000,0.6,5.5,6.1,0.4,1.2,0.4,0.8,4.9,16.0,,134,107,jonesja02
109,Jason Kidd*,PG,37,DAL,21,21,744,4.8,12.0,.398,3.2,8.6,.374,1.6,3.4,.457,1.8,2.2,.800,0.8,6.3,7.1,11.4,3.0,0.7,4.2,2.7,14.5,,110,104,kiddja01
110,Kyle Korver,SG,29,CHI,16,0,276,7.6,19.6,.388,4.4,10.4,.423,3.2,9.2,.348,1.4,1.4,1.000,0.2,3.6,3.8,3.4,1.6,0.6,3.2,7.0,21.0,,100,104,korveky01
111,Kosta Koufos,C,21,DEN,1,0,2,25.5,25.5,1.000,0.0,0.0,,25.5,25.5,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,200,118,koufoko01
112,Nenad Krstić,C,27,BOS,7,0,56,4.8,7.7,.625,0.0,0.0,,4.8,7.7,.625,1.9,2.9,.667,4.8,6.7,11.5,1.9,0.0,3.8,2.9,7.7,11.5,,114,104,krstine01
113,Carl Landry,PF,27,NOH,6,6,213,8.2,18.0,.456,0.0,0.0,,8.2,18.0,.456,8.7,9.5,.917,2.9,5.0,7.9,1.6,1.1,0.8,3.2,6.6,25.1,,109,115,landrca01
114,Ty Lawson,PG,23,DEN,5,5,167,7.9,15.9,.500,1.5,3.4,.455,6.4,12.5,.512,6.4,7.0,.913,2.1,3.1,5.2,5.8,1.5,0.3,1.8,2.7,23.8,,127,112,lawsoty01
115,Jamaal Magloire,C,32,MIA,3,0,18,6.2,15.5,.400,0.0,0.0,,6.2,15.5,.400,0.0,0.0,,3.1,12.4,15.5,6.2,3.1,0.0,3.1,12.4,12.4,,90,98,magloja01
116,Ian Mahinmi,C,24,DAL,6,0,33,5.0,8.4,.600,0.0,0.0,,5.0,8.4,.600,8.4,15.1,.556,5.0,5.0,10.1,0.0,1.7,0.0,0.0,26.9,18.5,,140,107,mahinia01
117,Shawn Marion,SF,32,DAL,21,21,690,8.4,18.1,.467,0.0,0.4,.000,8.4,17.7,.477,3.2,3.8,.851,3.7,7.0,10.7,3.6,1.7,1.5,2.9,4.3,20.1,,105,105,mariosh01
118,Kenyon Martin,PF,33,DEN,5,5,148,8.3,17.2,.480,0.0,0.0,,8.3,17.2,.480,3.8,6.2,.611,2.1,11.4,13.4,2.8,0.7,0.7,2.4,6.2,20.3,,99,107,martike01
119,Roger Mason,SG,30,NYK,3,0,55,6.7,17.1,.389,4.8,12.4,.385,1.9,4.8,.400,0.0,0.0,,2.9,1.0,3.8,2.9,1.0,0.0,1.0,5.7,18.1,,117,114,masonro01
120,Wesley Matthews,SG,24,POR,6,6,202,7.7,16.3,.474,2.3,6.0,.381,5.4,10.3,.528,4.6,5.4,.842,0.6,1.4,2.0,1.7,1.1,0.3,2.0,4.3,22.3,,114,118,matthwe02
