--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
29,Elton Brand,C,32,PHI,13,13,356,7.0,15.1,.465,0.0,0.0,,7.0,15.1,.465,3.0,4.9,.625,3.4,6.2,9.6,1.1,1.7,3.0,1.1,5.5,17.1,,105,97,brandel01
30,Corey Brewer,SF,25,DEN,7,0,116,10.5,24.7,.426,2.7,9.2,.300,7.8,15.6,.500,2.7,3.7,.750,2.7,3.7,6.4,2.7,3.2,0.9,0.9,5.0,26.6,,113,107,breweco01
31,Ronnie Brewer,SG,26,CHI,5,0,83,2.6,10.5,.250,0.0,0.0,,2.6,10.5,.250,0.0,2.0,.000,2.6,9.8,12.5,5.9,2.6,0.7,3.9,3.3,5.3,,59,95,brewero02
32,Kobe Bryant*,SG,33,LAL,12,12,476,14.9,34.0,.439,1.9,6.8,.283,13.0,27.2,.477,8.9,10.7,.832,1.8,4.7,6.6,5.9,1.8,0.2,3.8,3.7,40.7,,109,112,bryanko01
33,Alec Burks,SG,20,UTA,4,0,63,5.8,23.2,.250,0.0,1.7,.000,5.8,21.6,.269,9.9,11.6,.857,4.1,5.0,9.1,2.5,1.7,0.0,2.5,3.3,21.6,,89,114,burksal01
34,Caron Butler,SF,31,LAC,10,10,268,6.6,18.5,.359,1.6,6.2,.258,5.0,12.3,.410,2.4,3.2,.750,0.8,5.2,6.0,2.0,1.2,0.4,3.2,4.4,17.3,,82,110,butleca01
35,Jimmy Butler,SG,22,CHI,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,,,106,butleji01
36,Andrew Bynum,C,24,LAL,12,12,451,8.7,18.3,.477,0.0,0.0,,8.7,18.3,.477,6.4,8.2,.783,5.5,10.4,15.9,2.1,0.6,4.4,1.9,2.5,23.9,,118,107,bynuman01
37,Brian Cardinal,SF,34,DAL,2,0,9,5.9,11.8,.500,5.9,5.9,1.000,0.0,5.9,.000,0.0,0.0,,0.0,17.7,17.7,0.0,0.0,0.0,0.0,0.0,17.7,,149,110,cardibr01
38,DeMarre Carroll,SF,25,UTA,4,0,73,6.4,13.6,.474,0.7,3.6,.200,5.7,10.0,.571,0.0,0.0,,5.0,5.7,10.7,2.1,1.4,0.7,2.1,6.4,13.6,,103,113,carrode01
39,Vince Carter*,SG,35,DAL,4,0,107,5.9,20.3,.293,1.5,4.9,.300,4.5,15.3,.290,3.0,4.0,.750,2.5,8.4,10.9,0.5,2.5,1.0,3.0,5.4,16.3,,76,108,cartevi01
40,Mario Chalmers,PG,25,MIA,23,23,819,6.1,13.8,.442,2.2,6.1,.359,3.9,7.7,.509,2.9,4.0,.717,0.8,4.8,5.6,6.0,1.9,0.4,2.8,4.6,17.3,,110,103,chalmma01
41,Tyson Chandler,C,29,NYK,5,5,167,3.6,8.3,.440,0.0,0.0,,3.6,8.3,.440,3.0,5.0,.600,6.0,8.9,14.9,1.3,2.3,2.3,5.0,6.0,10.2,,84,106,chandty01
42,Earl Clark,PF,24,ORL,5,0,88,5.0,11.3,.444,0.0,0.0,,5.0,11.3,.444,2.5,4.4,.571,5.0,15.7,20.8,0.6,1.3,3.1,2.5,3.8,12.6,,94,98,clarkea01
43,Norris Cole,PG,23,MIA,19,0,170,3.8,11.9,.324,1.0,3.8,.250,2.9,8.0,.360,2.2,2.9,.778,0.3,2.9,3.2,3.8,2.2,0.0,1.6,7.7,10.9,,92,104,coleno01
44,Jason Collins,C,33,ATL,5,4,85,3.9,7.1,.545,0.0,0.0,,3.9,7.1,.545,0.0,0.0,,2.6,5.1,7.7,0.0,0.6,0.0,6.4,10.3,7.7,,59,100,collija04
45,Darren Collison,PG,24,IND,11,0,205,9.6,18.6,.514,1.1,2.9,.364,8.5,15.7,.542,5.3,6.1,.870,0.8,2.9,3.7,8.8,3.7,0.0,2.9,2.9,25.6,,123,101,collida01
46,Nick Collison,PF,31,OKC,20,0,332,5.3,8.1,.647,0.0,0.0,,5.3,8.1,.647,0.5,1.1,.429,4.8,5.9,10.7,3.0,1.9,0.8,1.9,8.1,11.0,,126,109,collini01
47,Mike Conley,PG,24,MEM,7,7,277,6.3,15.0,.421,2.2,4.3,.500,4.2,10.7,.389,4.7,6.3,.750,0.8,3.8,4.5,9.9,1.2,0.0,3.2,3.8,19.6,,115,106,conlemi01
48,Daequan Cook,SG,24,OKC,16,0,109,6.8,18.0,.378,3.9,11.7,.333,2.9,6.3,.462,0.0,1.0,.000,0.0,4.4,4.4,1.9,1.5,0.0,0.0,3.4,17.5,,103,112,cookda02
49,Dante Cunningham,PF,24,MEM,7,0,49,4.5,12.3,.364,0.0,0.0,,4.5,12.3,.364,0.0,0.0,,6.7,5.6,12.3,0.0,1.1,2.2,1.1,3.4,8.9,,94,103,cunnida01
50,Erick Dampier,C,36,ATL,4,0,55,6.9,12.9,.538,0.0,0.0,,6.9,12.9,.538,2.0,3.0,.667,6.9,6.9,13.9,0.0,0.0,1.0,3.0,6.0,15.9,,104,100,dampier01
51,Marquis Daniels,SG,31,BOS,15,0,92,6.5,11.3,.579,0.0,1.2,.000,6.5,10.1,.647,4.8,5.9,.800,0.6,5.3,5.9,1.8,1.2,0.6,1.2,7.7,17.8,,123,102,daniema01
52,Baron Davis,PG,32,NYK,4,4,97,6.3,13.1,.478,2.3,8.0,.286,4.0,5.1,.778,2.8,2.8,1.000,0.0,1.7,1.7,7.4,0.0,0.0,7.4,8.5,17.6,,93,118,davisba01
53,Glen Davis,PF,26,ORL,5,5,190,11.4,26.0,.438,0.0,0.0,,11.4,26.0,.438,5.0,6.4,.773,6.7,6.7,13.4,1.2,0.9,1.7,2.6,2.9,27.7,,100,107,davisgl01
54,Luol Deng,SF,26,CHI,6,6,228,8.6,18.9,.456,1.9,5.3,.364,6.7,13.6,.491,1.0,1.7,.571,1.9,10.0,12.0,2.2,1.2,2.2,2.4,2.4,20.1,,97,96,denglu01
55,Boris Diaw,PF,29,SAS,14,14,346,5.4,10.5,.514,1.4,2.7,.500,4.1,7.8,.519,0.9,1.2,.750,4.2,6.8,11.0,5.3,1.7,0.6,2.3,4.4,13.1,,121,104,diawbo01
56,Keyon Dooling,SG,31,BOS,20,0,212,5.4,12.4,.438,2.8,7.2,.393,2.6,5.2,.500,0.5,0.8,.667,0.5,3.4,3.9,3.6,1.5,1.0,0.8,7.7,14.2,,113,102,doolike01
57,Toney Douglas,PG,25,NYK,1,0,8,6.9,6.9,1.000,0.0,0.0,,6.9,6.9,1.000,0.0,0.0,,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,13.8,,203,119,douglto01
58,Chris Duhon,PG,29,ORL,5,0,61,0.9,4.5,.200,0.9,2.7,.333,0.0,1.8,.000,0.0,1.8,.000,0.0,6.4,6.4,8.2,4.5,0.9,6.4,4.5,2.7,,51,101,duhonch01
59,Tim Duncan*,C,35,SAS,14,14,463,11.3,22.9,.495,0.0,0.1,.000,11.3,22.8,.498,4.6,6.5,.707,3.6,11.1,14.7,4.4,1.1,3.3,2.4,3.4,27.3,,110,100,duncati01
60,Kevin Durant,SF,23,OKC,20,20,837,12.5,24.2,.517,2.6,7.0,.373,9.9,17.3,.575,8.4,9.8,.864,0.8,8.5,9.4,4.7,1.8,1.5,4.0,3.2,36.1,,119,107,duranke01
61,Devin Ebanks,SG,22,LAL,9,6,126,6.8,16.7,.410,0.0,1.3,.000,6.8,15.4,.444,2.1,3.4,.625,3.0,5.6,8.5,2.6,1.3,3.0,0.9,5.6,15.8,,102,110,ebankde01
62,Jeremy Evans,SF,24,UTA,2,0,7,0.0,7.5,.000,0.0,0.0,,0.0,7.5,.000,14.9,14.9,1.000,0.0,22.4,22.4,7.5,7.5,0.0,0.0,7.5,14.9,,140,93,evansje01
63,Reggie Evans,PF,31,LAC,11,0,198,2.2,4.1,.533,0.0,0.0,,2.2,4.1,.533,4.6,10.9,.425,5.5,16.4,21.8,0.3,2.5,1.6,2.5,8.5,9.0,,100,98,evansre01
64,Christian Eyenga,SF,22,LAL,3,0,9,12.0,17.9,.667,0.0,0.0,,12.0,17.9,.667,0.0,6.0,.000,6.0,6.0,12.0,6.0,6.0,6.0,6.0,17.9,23.9,,99,96,eyengch01
65,Kenneth Faried,PF,22,DEN,7,7,192,8.9,16.6,.533,0.0,0.0,,8.9,16.6,.533,2.5,3.3,.750,6.9,12.5,19.4,1.1,1.4,2.2,3.9,5.5,20.2,,106,102,farieke01
66,Derrick Favors,PF,20,UTA,4,1,116,6.8,16.2,.417,0.0,0.0,,6.8,16.2,.417,7.7,13.1,.586,6.3,10.8,17.1,0.9,2.3,2.7,2.3,5.0,21.2,,104,106,favorde01
67,Landry Fields,SG,23,NYK,5,4,115,7.2,14.9,.484,0.5,2.4,.200,6.7,12.5,.538,2.4,3.4,.714,1.9,5.3,7.2,3.4,1.4,0.0,4.3,2.4,17.3,,95,113,fieldla01
68,Derek Fisher,PG,37,OKC,20,0,446,5.8,14.0,.415,2.1,5.7,.375,3.7,8.3,.443,1.1,1.1,1.000,0.2,3.6,3.8,3.0,2.0,0.2,0.7,4.4,14.9,,109,111,fishede01
69,Randy Foye,SG,28,LAC,11,11,291,5.4,13.7,.392,2.6,5.9,.438,2.8,7.8,.357,2.0,2.4,.846,0.7,3.3,4.1,3.2,1.1,0.6,2.2,3.5,15.4,,101,112,foyera01
70,Enes Freedom,C,19,UTA,4,0,43,8.5,19.4,.438,0.0,0.0,,8.5,19.4,.438,0.0,1.2,.000,9.7,9.7,19.4,1.2,0.0,4.9,4.9,8.5,17.0,,85,108,kanteen01
71,Danilo Gallinari,SF,23,DEN,7,7,222,8.1,22.5,.362,1.0,5.5,.174,7.2,17.0,.423,5.3,5.7,.917,2.2,6.5,8.6,4.1,1.2,1.0,2.2,3.6,22.5,,102,108,gallida01
72,Kevin Garnett*,C,35,BOS,20,20,737,11.8,23.7,.497,0.1,0.3,.250,11.7,23.4,.500,4.8,5.9,.813,2.3,13.0,15.3,2.2,1.7,2.2,3.3,4.4,28.5,,102,95,garneke01
73,Marc Gasol,C,27,MEM,7,7,261,7.6,14.5,.522,0.0,0.2,.000,7.6,14.3,.529,7.1,9.0,.791,3.4,6.5,9.9,4.6,0.4,2.7,2.7,5.2,22.2,,122,103,gasolma01
74,Pau Gasol*,PF,31,LAL,12,12,444,7.5,17.3,.434,0.2,0.6,.400,7.3,16.7,.435,2.9,3.5,.828,4.6,9.2,13.8,5.3,0.7,3.0,2.4,4.4,18.2,,107,109,gasolpa01
75,Rudy Gay,SF,25,MEM,7,7,279,9.4,22.4,.421,0.8,3.7,.211,8.6,18.6,.463,6.5,7.9,.825,2.0,7.1,9.0,2.0,1.8,0.4,4.1,2.9,26.1,,99,102,gayru01
76,Paul George,SG,21,IND,11,11,371,5.4,14.0,.389,1.6,6.0,.268,3.8,7.9,.481,3.2,4.1,.786,2.2,8.5,10.7,3.8,2.6,0.6,3.1,4.7,15.7,,100,99,georgpa01
77,Taj Gibson,PF,26,CHI,6,0,137,8.4,18.3,.457,0.0,0.0,,8.4,18.3,.457,6.0,8.8,.682,6.0,9.5,15.5,1.6,1.6,4.0,1.2,7.6,22.7,,112,93,gibsota01
78,Manu Ginóbili*,SG,34,SAS,14,2,390,8.7,19.3,.448,3.1,9.1,.338,5.6,10.3,.545,6.4,7.5,.857,1.1,5.5,6.5,7.5,1.3,0.5,5.6,4.8,26.8,,106,106,ginobma01
79,Andrew Goudelock,SG,23,LAL,4,0,10,10.8,16.1,.667,5.4,5.4,1.000,5.4,10.8,.500,0.0,0.0,,0.0,5.4,5.4,0.0,0.0,0.0,0.0,5.4,26.9,,164,116,goudean01
80,Danny Granger,SF,28,IND,11,11,420,9.0,22.6,.397,3.4,9.5,.356,5.6,13.1,.426,3.0,3.6,.821,1.9,6.1,8.1,3.5,0.8,0.5,3.8,4.0,24.3,,100,104,grangda01
81,Danny Green,SG,24,SAS,14,12,289,6.8,16.3,.418,3.6,10.4,.345,3.2,5.9,.545,1.3,1.8,.700,0.5,7.5,8.1,2.7,1.3,1.8,2.7,4.3,18.5,,98,103,greenda02
82,Willie Green,SG,30,ATL,5,0,63,5.2,11.3,.462,0.9,3.5,.250,4.3,7.8,.556,0.0,0.0,,0.9,6.1,6.9,2.6,0.0,0.0,1.7,5.2,11.3,,95,102,greenwi01
83,Blake Griffin,PF,22,LAC,11,11,393,11.5,23.1,.500,0.0,0.1,.000,11.5,22.9,.503,5.8,9.1,.636,2.6,7.8,10.4,3.7,2.7,1.4,3.4,5.6,28.9,,104,104,griffbl01
84,Hamed Haddadi,C,26,MEM,4,0,21,5.2,5.2,1.000,0.0,0.0,,5.2,5.2,1.000,2.6,5.2,.500,13.0,10.4,23.5,2.6,0.0,5.2,2.6,13.0,13.0,,147,98,haddaha01
85,Jordan Hamilton,SF,21,DEN,2,0,5,21.3,31.9,.667,0.0,0.0,,21.3,31.9,.667,0.0,0.0,,0.0,0.0,0.0,0.0,10.6,0.0,10.6,10.6,42.5,,85,94,hamiljo02
86,Richard Hamilton,SG,33,CHI,6,6,171,9.2,22.3,.414,0.6,1.9,.333,8.6,20.4,.422,5.7,7.0,.818,2.5,3.5,6.1,5.7,0.3,0.0,2.5,4.8,24.9,,103,104,hamilri01
87,Tyler Hansbrough,PF,26,IND,11,0,164,5.7,16.6,.340,0.0,0.0,,5.7,16.6,.340,4.7,7.0,.667,4.0,7.7,11.6,2.0,1.7,1.0,2.7,7.3,16.0,,90,101,hansbty01
88,James Harden,SG,22,OKC,20,0,630,7.8,18.0,.435,2.7,6.6,.410,5.1,11.4,.449,9.1,10.6,.857,1.1,7.5,8.6,5.7,2.6,0.2,3.5,5.6,27.4,,118,107,hardeja01
89,Justin Harper,PF,22,ORL,1,0,5,0.0,11.1,.000,0.0,0.0,,0.0,11.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,116,harpeju01
90,Josh Harrellson,PF,22,NYK,4,0,25,8.8,19.9,.444,0.0,2.2,.000,8.8,17.7,.500,4.4,4.4,1.000,6.6,11.0,17.7,0.0,0.0,0.0,4.4,13.2,22.1,,98,111,harrejo01
91,Al Harrington,PF,31,DEN,7,0,163,7.8,24.4,.320,3.3,11.4,.286,4.6,13.0,.350,3.3,4.9,.667,2.3,7.5,9.8,2.0,1.0,0.3,1.0,4.2,22.2,,98,109,harrial01
92,Devin Harris,PG,28,UTA,4,4,120,8.3,20.9,.396,1.7,6.5,.267,6.5,14.4,.455,4.4,6.1,.714,0.0,2.6,2.6,6.5,1.3,0.9,5.2,6.1,22.6,,90,114,harride01
93,Terrel Harris,SG,24,MIA,4,0,10,5.5,10.9,.500,0.0,5.5,.000,5.5,5.5,1.000,16.4,21.8,.750,0.0,16.4,16.4,0.0,0.0,0.0,0.0,0.0,27.3,,145,100,harrite01
94,Udonis Haslem,PF,31,MIA,22,11,452,4.8,10.6,.455,0.0,0.0,,4.8,10.6,.455,3.1,4.2,.743,4.5,12.5,17.0,1.6,0.6,0.7,2.4,7.2,12.8,,105,100,hasleud01
95,Spencer Hawes,C,23,PHI,13,12,332,8.2,17.7,.463,0.3,0.8,.400,7.8,16.8,.466,3.1,4.2,.731,2.9,11.1,14.1,3.4,0.7,1.8,3.6,5.2,19.8,,96,97,hawessp01
96,Gordon Hayward,SF,21,UTA,4,4,123,2.5,14.0,.182,0.4,5.1,.083,2.1,8.9,.238,6.8,6.8,1.000,0.8,3.8,4.7,5.1,1.3,0.0,1.3,1.7,12.3,,92,115,haywago01
97,Lazar Hayward,SF,25,OKC,5,0,18,5.9,8.8,.667,0.0,0.0,,5.9,8.8,.667,0.0,0.0,,0.0,11.8,11.8,0.0,0.0,0.0,2.9,5.9,11.8,,93,110,haywala01
98,Brendan Haywood,C,32,DAL,4,4,61,3.5,12.2,.286,0.0,0.0,,3.5,12.2,.286,4.3,6.9,.625,6.1,5.2,11.3,0.9,0.9,1.7,1.7,6.9,11.3,,91,112,haywobr01
99,Roy Hibbert,C,25,IND,11,11,340,8.3,16.7,.500,0.2,0.2,1.000,8.2,16.5,.495,3.9,5.8,.667,7.2,12.5,19.7,1.9,0.6,5.5,3.5,6.1,20.7,,108,95,hibbero01
100,George Hill,PG,25,IND,11,11,346,7.4,16.6,.448,2.4,6.3,.375,5.0,10.3,.492,6.2,7.3,.848,1.4,2.5,3.9,5.0,2.1,0.5,3.5,3.3,23.3,,115,104,hillge01
101,Jordan Hill,C,24,LAL,12,0,217,5.7,13.1,.434,0.0,0.0,,5.7,13.1,.434,2.7,4.0,.688,9.7,9.2,18.8,0.2,0.7,2.0,1.7,7.9,14.1,,111,109,hilljo01
102,Kirk Hinrich,SG,31,ATL,6,4,141,5.0,11.6,.433,2.3,6.2,.375,2.7,5.4,.500,0.8,0.8,1.000,1.5,3.1,4.6,2.3,1.5,0.0,0.8,3.5,13.2,,114,100,hinriki01
103,Jrue Holiday,PG,21,PHI,13,13,494,8.1,19.7,.413,2.2,5.4,.408,5.9,14.3,.415,4.2,4.8,.864,1.9,4.8,6.7,7.4,2.2,0.9,2.9,2.6,22.6,,106,99,holidjr01
104,Ryan Hollins,C,27,BOS,17,0,170,3.5,8.4,.423,0.0,0.0,,3.5,8.4,.423,1.3,2.9,.444,5.1,3.5,8.7,2.6,0.0,2.6,2.3,9.3,8.4,,96,104,holliry01
105,Al Horford,C,25,ATL,3,2,108,10.1,17.2,.588,0.0,0.0,,10.1,17.2,.588,3.0,4.0,.750,2.5,10.1,12.6,4.0,2.0,2.0,6.1,5.6,23.2,,97,93,horfoal01
106,Josh Howard,SF,31,UTA,4,3,63,4.1,14.1,.294,0.8,1.7,.500,3.3,12.4,.267,3.3,4.1,.800,3.3,8.3,11.6,3.3,1.7,0.8,1.7,2.5,12.4,,93,111,howarjo01
107,Juwan Howard,PF,38,MIA,9,0,24,4.5,15.9,.286,0.0,0.0,,4.5,15.9,.286,6.8,9.1,.750,0.0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,15.9,,91,110,howarju01
108,Serge Ibaka,PF,22,OKC,20,20,569,7.8,14.8,.528,0.1,0.4,.250,7.7,14.4,.535,2.4,3.4,.722,4.4,6.3,10.7,1.1,1.0,5.5,1.0,5.3,18.2,,120,105,ibakase01
109,Andre Iguodala,SF,28,PHI,13,13,505,6.2,16.2,.384,2.0,5.3,.388,4.2,11.0,.382,3.5,6.0,.589,1.8,6.1,8.0,5.2,2.0,0.5,2.0,3.4,18.1,,100,99,iguodan01
110,Royal Ivey,SG,30,OKC,5,0,21,10.1,27.8,.364,5.0,12.6,.400,5.0,15.1,.333,2.5,5.0,.500,2.5,5.0,7.6,2.5,5.0,0.0,2.5,5.0,27.8,,95,103,iveyro01
111,Stephen Jackson,SF,33,SAS,14,0,299,6.6,12.3,.535,4.5,7.5,.605,2.1,4.9,.429,2.4,2.6,.933,0.9,4.0,4.9,4.2,1.6,0.5,3.1,6.6,20.1,,124,106,jacksst02
112,LeBron James,SF,27,MIA,23,23,983,13.9,27.8,.500,1.2,4.7,.259,12.7,23.1,.549,9.6,13.0,.739,3.0,9.4,12.4,7.2,2.4,0.9,4.5,2.6,38.7,,116,99,jamesle01
113,Al Jefferson,C,27,UTA,4,4,141,13.3,25.2,.529,0.0,0.4,.000,13.3,24.8,.537,0.4,1.5,.250,2.6,10.0,12.6,3.7,1.9,1.1,1.9,3.7,27.0,,109,110,jeffeal01
114,Jared Jeffries,PF,30,NYK,5,0,34,1.6,9.7,.167,0.0,0.0,,1.6,9.7,.167,0.0,0.0,,9.7,9.7,19.5,0.0,1.6,0.0,1.6,8.1,3.2,,71,109,jeffrja01
115,Yi Jianlian,PF,24,DAL,1,0,5,10.6,31.8,.333,0.0,10.6,.000,10.6,21.2,.500,0.0,10.6,.000,0.0,21.2,21.2,0.0,10.6,0.0,0.0,0.0,21.2,,61,85,jianlyi01
116,Ivan Johnson,PF,27,ATL,5,0,54,5.1,16.2,.313,0.0,1.0,.000,5.1,15.2,.333,3.0,5.1,.600,7.1,10.1,17.2,0.0,3.0,0.0,3.0,7.1,13.1,,78,93,johnsiv01
117,Joe Johnson,SG,30,ATL,6,6,243,8.5,22.9,.373,2.0,8.1,.250,6.5,14.8,.439,4.0,5.4,.750,1.3,3.4,4.7,4.7,1.8,0.2,3.6,2.5,23.1,,90,99,johnsjo02
118,Dahntay Jones,SF,31,IND,7,0,58,3.8,16.9,.222,1.9,8.5,.222,1.9,8.5,.222,6.6,6.6,1.000,3.8,2.8,6.6,2.8,0.9,0.0,2.8,10.4,16.0,,92,106,jonesda02
119,James Jones,SG,31,MIA,20,0,173,5.0,13.6,.372,2.8,9.5,.300,2.2,4.1,.538,3.2,3.2,1.000,1.6,4.7,6.3,0.6,0.9,0.3,1.3,3.8,16.1,,111,106,jonesja02
