--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
120,Alonzo Mourning*,C,30,MIA,3,3,91,7.1,14.7,.480,0.0,0.0,,7.1,14.7,.480,6.5,11.2,.579,1.8,7.7,9.4,1.8,0.0,2.9,2.9,5.3,20.6,,97,112,mournal01
121,Tracy Murray,SF,29,TOR,2,0,5,11.0,33.1,.333,0.0,22.1,.000,11.0,11.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,22.1,11.0,22.1,,38,91,murratr01
122,Dikembe Mutombo*,C,34,PHI,23,23,981,5.7,11.7,.490,0.0,0.1,.000,5.7,11.6,.493,6.5,8.3,.777,6.4,11.4,17.8,1.0,0.8,4.1,2.0,3.2,17.9,,122,102,mutomdi01
123,Eduardo Nájera,PF,24,DAL,7,0,44,11.1,21.0,.529,3.7,4.9,.750,7.4,16.0,.462,0.0,0.0,,8.6,9.9,18.5,1.2,1.2,1.2,1.2,9.9,25.9,,129,106,najered01
124,Steve Nash*,PG,26,DAL,10,10,370,6.6,15.8,.417,2.3,5.7,.410,4.3,10.1,.420,4.4,5.0,.882,0.9,3.8,4.7,9.4,0.9,0.1,3.7,2.8,19.9,,110,113,nashst01
125,Rasho Nesterović,C,24,MIN,4,2,49,5.6,14.5,.385,0.0,0.0,,5.6,14.5,.385,0.0,0.0,,5.6,7.8,13.4,3.4,1.1,3.4,3.4,10.1,11.2,,81,99,nestera01
126,Dirk Nowitzki*,PF,22,DAL,10,10,399,9.4,22.2,.423,1.8,6.3,.283,7.6,15.9,.479,11.3,12.8,.883,1.9,9.1,11.0,1.9,1.5,1.1,1.9,5.0,31.8,,119,106,nowitdi01
127,Jermaine O'Neal,C,22,IND,4,4,157,6.0,13.7,.436,0.0,0.4,.000,6.0,13.4,.447,1.8,3.5,.500,4.2,13.4,17.6,2.5,0.0,3.5,2.5,4.6,13.7,,93,102,onealje01
128,Shaquille O'Neal*,C,28,LAL,16,16,676,14.7,26.5,.555,0.0,0.0,,14.7,26.5,.555,8.1,15.4,.525,7.0,12.0,19.1,3.9,0.5,2.9,4.4,4.2,37.6,,113,96,onealsh01
129,Charles Oakley,PF,37,TOR,12,12,391,6.6,15.3,.435,0.4,1.1,.375,6.2,14.1,.440,2.0,2.4,.824,2.8,7.9,10.7,3.0,1.7,1.0,3.1,4.1,15.7,,95,105,oaklech01
130,Kevin Ollie,PG,28,PHI,23,0,123,4.5,12.1,.370,0.0,0.0,,4.5,12.1,.370,5.8,6.3,.929,0.9,3.1,4.0,10.3,0.0,0.0,3.6,5.4,14.8,,105,114,ollieke01
131,Greg Ostertag,C,27,UTA,5,0,64,3.5,9.6,.364,0.0,0.0,,3.5,9.6,.364,0.0,3.5,.000,5.2,10.4,15.6,0.9,0.0,1.7,1.7,8.7,6.9,,76,108,ostergr01
132,Bo Outlaw,PF,29,ORL,4,4,134,6.2,10.0,.615,0.0,0.0,,6.2,10.0,.615,0.8,4.2,.182,4.2,12.0,16.2,3.5,1.9,2.3,3.5,5.8,13.1,,99,108,outlabo01
133,Anthony Peeler,SG,31,MIN,4,4,137,5.6,21.2,.264,2.4,6.8,.353,3.2,14.4,.222,0.0,0.0,,1.2,4.4,5.6,2.8,2.8,0.4,2.4,4.0,13.6,,68,101,peelean01
134,Will Perdue,C,35,POR,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,21.0,.000,10.5,10.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,114,perduwi01
135,Sam Perkins,PF,39,IND,3,0,19,5.8,23.2,.250,2.9,11.6,.250,2.9,11.6,.250,0.0,0.0,,2.9,8.7,11.6,0.0,0.0,0.0,0.0,8.7,14.5,,75,109,perkisa01
136,Elliot Perry,PG,31,PHO,2,0,17,17.6,29.4,.600,0.0,2.9,.000,17.6,26.5,.667,2.9,2.9,1.000,2.9,8.8,11.8,11.8,5.9,0.0,0.0,0.0,38.2,,139,93,perryel01
137,Morris Peterson,SG,23,TOR,8,3,110,9.0,17.6,.514,2.0,4.5,.444,7.0,13.1,.538,1.5,2.0,.750,1.0,5.0,6.0,7.5,3.0,0.0,3.0,5.0,21.6,,113,105,petermo01
138,Scottie Pippen*,SF,35,POR,3,3,117,7.2,17.1,.421,1.3,7.6,.176,5.8,9.4,.619,2.7,4.0,.667,0.9,6.7,7.6,3.1,3.6,0.9,5.4,6.3,18.4,,82,108,pippesc01
139,Scot Pollard,C,25,SAC,8,0,141,6.7,10.6,.633,0.0,0.0,,6.7,10.6,.633,3.5,6.0,.588,8.1,11.3,19.5,0.7,0.4,2.5,2.1,10.6,17.0,,127,99,pollasc01
140,Olden Polynice,C,36,UTA,5,5,100,8.9,16.7,.533,0.0,0.6,.000,8.9,16.1,.552,3.9,5.6,.700,8.9,1.7,10.6,0.6,0.6,1.1,3.3,6.7,21.7,,110,114,polynol01
141,Mark Pope,PF,28,MIL,6,3,46,5.9,11.8,.500,0.0,1.2,.000,5.9,10.6,.556,0.0,0.0,,5.9,8.3,14.2,2.4,2.4,0.0,0.0,7.1,11.8,,129,104,popema01
142,Terry Porter,PG,37,SAS,13,13,326,6.4,14.1,.453,2.1,6.4,.333,4.3,7.7,.553,2.8,3.6,.773,0.2,3.8,3.9,7.2,1.8,0.0,3.6,2.5,17.7,,104,106,portete01
143,Joel Przybilla,C,21,MIL,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116,przybjo01
144,Eldridge Recasner,PG,33,CHH,2,0,9,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,18.1,24.1,.750,0.0,6.0,6.0,12.0,0.0,0.0,6.0,0.0,18.1,,102,107,recasel01
145,Don Reid,PF,27,ORL,3,0,25,8.3,10.3,.800,0.0,2.1,.000,8.3,8.3,1.000,4.1,12.4,.333,10.3,12.4,22.7,0.0,2.1,4.1,4.1,18.6,20.7,,113,105,reiddo01
146,Glen Rice,SF,33,NYK,5,0,144,9.1,19.7,.462,2.3,5.3,.429,6.8,14.4,.474,2.7,3.0,.875,1.1,7.2,8.3,1.1,1.1,0.4,2.7,3.8,23.2,,103,106,ricegl01
147,Clifford Robinson,PF,34,PHO,4,4,114,9.2,21.9,.420,1.8,7.0,.250,7.5,14.9,.500,6.1,9.7,.636,2.6,4.4,7.0,1.8,2.6,0.9,3.9,6.1,26.3,,95,103,robincl02
148,David Robinson*,C,35,SAS,13,13,409,9.8,20.8,.472,0.0,0.1,.000,9.8,20.7,.475,8.6,12.4,.695,5.1,14.9,20.0,2.9,2.2,4.1,3.7,5.5,28.3,,107,92,robinda01
149,Eddie Robinson,SF,24,CHH,10,0,192,8.7,16.9,.517,0.3,0.8,.333,8.5,16.1,.526,1.7,1.7,1.000,2.5,6.8,9.3,2.5,1.1,1.1,1.4,3.4,19.5,,115,103,robined01
150,Glenn Robinson,SF,28,MIL,18,18,687,10.9,25.5,.429,1.9,4.9,.387,9.0,20.6,.438,4.0,4.4,.893,2.1,7.1,9.2,4.8,0.9,1.9,3.6,3.4,27.7,,102,107,robingl01
151,Rodney Rogers,SF,29,PHO,4,0,82,7.3,24.4,.300,1.2,6.1,.200,6.1,18.3,.333,5.5,8.5,.643,1.8,6.7,8.5,1.2,1.2,1.8,3.0,9.8,21.3,,78,103,rogerro01
152,Jalen Rose,SF,28,IND,4,4,164,10.1,26.6,.380,1.7,5.4,.313,8.4,21.2,.397,2.4,2.4,1.000,1.0,5.0,6.1,3.7,2.0,0.3,3.0,6.1,24.2,,88,108,roseja01
153,Malik Rose,PF,26,SAS,13,0,215,5.7,13.7,.418,0.2,0.7,.333,5.5,13.0,.423,4.2,5.0,.850,4.0,8.2,12.2,1.0,0.7,0.2,2.5,9.5,15.9,,101,104,rosema01
154,Bryon Russell,SF,30,UTA,5,5,214,6.5,14.5,.446,2.6,5.7,.455,3.9,8.8,.441,2.9,3.1,.917,1.0,8.3,9.4,3.9,0.8,0.3,0.5,3.4,18.4,,126,110,russebr01
155,Arvydas Sabonis*,C,36,POR,3,3,104,7.1,14.6,.483,0.0,1.0,.000,7.1,13.6,.519,3.0,4.0,.750,4.0,8.6,12.6,4.0,0.5,3.5,1.0,6.1,17.2,,117,111,sabonar01
156,Daniel Santiago,C,24,PHO,1,0,12,4.2,8.3,.500,0.0,0.0,,4.2,8.3,.500,0.0,0.0,,4.2,16.7,20.8,0.0,0.0,8.3,4.2,8.3,8.3,,74,92,santida01
157,Detlef Schrempf,SF,38,POR,3,0,32,6.6,9.8,.667,3.3,4.9,.667,3.3,4.9,.667,6.6,9.8,.667,0.0,8.2,8.2,1.6,0.0,0.0,3.3,4.9,23.0,,128,116,schrede01
158,Shawnelle Scott,C,28,SAS,7,0,13,4.1,16.5,.250,0.0,8.2,.000,4.1,8.2,.500,4.1,4.1,1.000,0.0,8.2,8.2,0.0,0.0,0.0,12.4,8.2,12.4,,41,106,scottsh01
159,Brian Shaw,SG,34,LAL,16,0,290,4.9,13.0,.375,1.8,5.2,.345,3.1,7.7,.395,1.1,1.6,.667,1.8,8.1,9.9,7.7,1.8,0.2,2.9,6.7,12.6,,102,99,shawbr01
160,Reggie Slater,PF,30,MIN,4,0,52,6.3,16.8,.375,0.0,0.0,,6.3,16.8,.375,1.1,2.1,.500,5.3,9.5,14.7,0.0,2.1,3.2,3.2,15.8,13.7,,77,96,slatere01
161,Steve Smith,SG,31,POR,3,3,122,6.9,14.6,.471,1.7,4.7,.364,5.2,9.9,.522,6.5,6.9,.938,2.2,3.4,5.6,3.0,0.9,0.4,4.3,1.3,21.9,,108,118,smithst01
162,Eric Snow,PG,27,PHI,23,9,717,6.7,16.2,.414,0.0,0.5,.000,6.7,15.6,.429,3.1,4.2,.727,2.0,4.6,6.6,8.0,2.1,0.2,3.5,4.8,16.5,,98,108,snower01
163,Felton Spencer,C,33,NYK,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,,,112,spencfe01
164,Latrell Sprewell,SF,30,NYK,5,5,212,9.0,22.2,.407,0.8,3.6,.214,8.2,18.6,.444,4.9,6.4,.760,0.8,3.1,3.9,4.4,1.3,0.3,5.2,4.4,23.7,,88,108,sprewla01
165,John Starks,SG,35,UTA,3,0,36,6.2,18.5,.333,1.5,6.2,.250,4.6,12.4,.375,3.1,3.1,1.000,0.0,4.6,4.6,1.5,1.5,1.5,3.1,7.7,17.0,,81,109,starkjo01
166,DeShawn Stevenson,SG,19,UTA,1,0,8,6.9,13.9,.500,0.0,0.0,,6.9,13.9,.500,0.0,0.0,,0.0,6.9,6.9,0.0,0.0,0.0,6.9,0.0,13.9,,60,113,stevede01
167,Michael Stewart,C,25,TOR,2,0,4,0.0,13.8,.000,0.0,0.0,,0.0,13.8,.000,0.0,0.0,,13.8,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,,61,115,stewami01
168,John Stockton*,PG,38,UTA,5,5,186,5.1,11.1,.459,0.0,2.4,.000,5.1,8.7,.586,4.5,6.3,.714,3.3,5.1,8.4,17.0,3.0,0.9,2.1,5.7,14.6,,128,106,stockjo01
169,Peja Stojaković,SF,23,SAC,8,8,307,8.5,20.8,.406,1.5,4.2,.346,7.0,16.6,.422,9.8,10.1,.968,2.8,5.5,8.3,0.5,0.8,0.5,2.9,2.8,28.1,,114,105,stojape01
170,Damon Stoudamire,PG,27,POR,3,3,114,8.7,21.2,.413,0.9,6.0,.154,7.8,15.2,.515,6.0,6.0,1.000,0.5,3.7,4.1,6.0,0.9,0.5,4.1,2.8,24.4,,98,117,stoudda01
171,Rod Strickland,PG,34,POR,2,0,19,5.5,16.6,.333,0.0,0.0,,5.5,16.6,.333,11.1,16.6,.667,5.5,5.5,11.1,5.5,5.5,0.0,2.8,2.8,22.1,,103,106,stricro02
172,Wally Szczerbiak,SF,23,MIN,4,4,143,6.9,14.2,.486,0.0,0.4,.000,6.9,13.8,.500,7.7,9.6,.800,1.5,5.4,6.9,3.8,1.9,1.1,4.6,2.3,21.4,,101,102,szczewa02
173,Žan Tabak,C,30,IND,2,2,10,0.0,22.1,.000,0.0,0.0,,0.0,22.1,.000,5.5,11.0,.500,16.6,0.0,16.6,0.0,0.0,0.0,0.0,11.0,5.5,,59,117,tabakza01
174,Kurt Thomas,PF,28,NYK,5,5,186,7.3,13.8,.532,0.0,0.0,,7.3,13.8,.532,6.5,9.1,.710,5.0,11.5,16.5,2.6,0.6,1.5,2.6,7.6,21.2,,119,102,thomaku01
175,Tim Thomas,PF,23,MIL,18,0,479,7.3,16.2,.448,2.5,5.8,.431,4.8,10.4,.457,6.0,7.4,.815,2.5,6.7,9.2,3.3,1.0,1.1,2.4,5.9,23.1,,119,107,thomati01
176,Otis Thorpe,PF,38,CHH,8,0,57,1.9,8.6,.222,0.0,0.0,,1.9,8.6,.222,0.0,0.0,,5.7,10.5,16.2,0.0,0.0,0.0,1.9,7.6,3.8,,69,104,thorpot01
177,Jake Tsakalidis,C,21,PHO,4,4,75,4.0,10.7,.375,0.0,0.0,,4.0,10.7,.375,0.0,0.0,,6.7,12.0,18.7,0.0,0.0,4.7,0.7,7.3,8.0,,95,99,tsakaja01
178,Hedo Türkoğlu,SF,21,SAC,8,0,141,7.1,16.3,.435,2.8,5.0,.571,4.2,11.3,.375,4.2,4.2,1.000,2.5,7.4,9.9,3.9,1.1,0.4,2.1,6.4,21.2,,122,103,turkohe01
179,Jacque Vaughn,PG,25,UTA,5,0,57,1.0,9.8,.100,1.0,2.0,.500,0.0,7.8,.000,0.0,0.0,,0.0,2.0,2.0,7.8,0.0,1.0,1.0,12.7,2.9,,64,115,vaughja01
180,Samaki Walker,PF,24,SAS,12,0,76,3.5,10.6,.333,0.0,0.0,,3.5,10.6,.333,2.8,5.6,.500,3.5,6.3,9.9,2.1,0.7,0.7,0.7,8.5,9.9,,94,105,walkesa01
181,Rasheed Wallace,PF,26,POR,3,3,128,7.8,20.9,.373,1.6,4.5,.364,6.2,16.4,.375,3.3,5.7,.571,2.1,7.8,9.8,2.9,0.4,1.2,1.6,3.7,20.5,,93,114,wallara01
182,Charlie Ward,PG,30,NYK,5,0,86,5.1,17.2,.296,1.9,7.6,.250,3.2,9.5,.333,3.8,3.8,1.000,1.3,3.2,4.4,4.4,1.3,0.0,5.1,5.1,15.9,,80,109,wardch01
183,Chris Webber*,PF,27,SAC,8,8,348,10.9,28.1,.388,0.0,0.1,.000,10.9,28.0,.390,4.9,7.0,.694,4.9,8.3,13.2,3.6,1.3,1.1,4.4,4.2,26.7,,91,101,webbech01
184,David Wesley,SG,30,CHH,10,10,394,8.7,18.4,.470,1.8,4.5,.394,6.9,13.9,.495,4.3,5.6,.756,0.5,3.6,4.1,5.4,2.2,0.1,1.9,3.8,23.4,,116,104,wesleda01
185,Alvin Williams,SG,26,TOR,12,12,486,7.8,18.2,.431,1.1,3.2,.357,6.7,15.0,.447,1.9,2.8,.680,0.7,3.3,4.0,5.7,1.7,0.9,1.8,3.9,18.7,,104,108,willial02
186,Jason Williams,PG,25,SAC,8,8,191,6.8,15.9,.426,2.9,7.8,.367,3.9,8.1,.484,1.8,1.8,1.000,0.0,4.7,4.7,6.0,2.1,0.0,5.5,3.7,18.3,,93,103,willija02
187,Jerome Williams,PF,27,TOR,11,0,164,4.0,8.1,.500,0.0,0.0,,4.0,8.1,.500,3.7,7.4,.500,6.7,8.4,15.2,3.0,3.4,2.0,2.0,7.7,11.8,,114,100,willije01
188,Monty Williams,SF,29,ORL,3,0,14,11.1,14.8,.750,0.0,0.0,,11.1,14.8,.750,3.7,11.1,.333,14.8,7.4,22.2,0.0,0.0,7.4,3.7,7.4,25.9,,123,112,willimo01
189,Scott Williams,C,32,MIL,17,17,378,8.5,17.3,.492,0.0,0.0,,8.5,17.3,.492,2.3,4.0,.571,6.5,11.1,17.6,1.7,1.6,3.5,1.7,8.2,19.3,,111,101,willisc01
190,Wang Zhizhi,C,23,DAL,5,0,23,7.1,18.9,.375,2.4,4.7,.500,4.7,14.2,.333,7.1,7.1,1.000,0.0,4.7,4.7,2.4,2.4,2.4,2.4,2.4,23.6,,107,107,zhizhwa01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2001_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
