--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
14,Mike Bibby,PG,27,SAC,6,6,255,6.9,19.7,.348,1.9,5.6,.346,4.9,14.1,.348,5.8,6.4,.900,1.3,3.6,4.9,6.6,1.9,0.0,3.9,3.6,21.4,,100,121,bibbymi01
15,Chauncey Billups*,PG,29,DET,18,18,705,7.5,18.4,.406,2.6,7.5,.340,4.9,10.8,.452,8.4,9.3,.905,0.6,4.3,4.9,9.4,1.8,0.2,3.4,3.4,25.9,,118,106,billuch01
16,Andrew Bogut,PF,21,MIL,5,5,172,6.3,14.5,.435,0.0,0.0,,6.3,14.5,.435,0.9,2.5,.375,2.8,6.9,9.8,5.4,0.9,0.0,2.5,6.6,13.6,,95,122,bogutan01
17,Bruce Bowen,SF,34,SAS,13,13,442,3.9,7.5,.525,1.8,3.7,.500,2.1,3.8,.548,0.1,0.2,.500,0.7,2.7,3.4,2.0,1.4,1.0,1.1,5.2,9.8,,121,115,bowenbr01
18,Earl Boykins,PG,29,DEN,5,0,140,7.1,22.0,.322,1.5,7.1,.211,5.6,14.9,.375,4.8,6.3,.765,1.1,1.5,2.6,7.5,1.5,0.0,1.1,2.2,20.5,,98,107,boykiea01
19,Elton Brand,PF,26,LAC,12,12,517,12.4,22.4,.551,0.0,0.1,.000,12.4,22.3,.554,5.7,7.6,.750,5.1,7.2,12.3,4.8,1.1,3.1,2.9,3.4,30.4,,122,106,brandel01
20,Kwame Brown,C,23,LAL,7,7,225,7.9,15.1,.523,0.0,0.0,,7.9,15.1,.523,5.1,7.2,.710,4.0,6.7,10.7,1.6,0.5,1.4,2.8,4.9,20.9,,113,115,brownkw01
21,Kobe Bryant*,SG,27,LAL,7,7,314,12.0,24.2,.497,2.3,5.8,.400,9.7,18.3,.527,6.2,8.0,.771,0.7,6.7,7.3,6.0,1.3,0.5,5.5,4.2,32.5,,108,114,bryanko01
22,Greg Buckner,SG,29,DEN,5,4,137,8.8,20.9,.418,3.8,12.2,.313,4.9,8.8,.565,2.7,3.0,.875,1.1,4.2,5.3,2.3,1.1,0.4,0.4,4.6,24.0,,116,106,buckngr01
23,Pat Burke,C,32,PHO,3,0,7,14.9,29.7,.500,7.4,14.9,.500,7.4,14.9,.500,0.0,7.4,.000,7.4,14.9,22.3,0.0,0.0,7.4,0.0,0.0,37.1,,113,103,burkepa01
24,Antonio Burks,PG,25,MEM,2,0,13,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,4.5,8.9,.500,0.0,4.5,4.5,8.9,4.5,0.0,0.0,8.9,13.4,,174,110,burksan01
25,Caron Butler,SF,25,WAS,6,6,262,8.6,20.6,.416,0.6,2.9,.214,8.0,17.7,.448,4.9,5.9,.828,3.3,9.6,12.8,3.3,2.4,0.8,2.9,6.3,22.6,,102,105,butleca01
26,Andrew Bynum,C,18,LAL,1,0,2,0.0,26.2,.000,0.0,0.0,,0.0,26.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,120,bynuman01
27,Marcus Camby,C,31,DEN,5,5,175,7.8,18.5,.419,0.0,0.0,,7.8,18.5,.419,1.5,2.7,.556,3.9,12.5,16.4,3.3,1.2,4.2,1.2,4.2,17.0,,98,97,cambyma01
28,Brian Cardinal,PF,28,MEM,3,0,22,2.6,5.3,.500,2.6,5.3,.500,0.0,0.0,,0.0,0.0,,2.6,7.9,10.5,2.6,2.6,0.0,0.0,5.3,7.9,,167,112,cardibr01
29,Vince Carter*,SG,29,NJN,11,11,450,13.6,29.4,.463,1.7,7.0,.241,11.9,22.4,.532,10.4,13.0,.796,1.9,7.4,9.3,7.0,2.4,0.7,3.1,4.1,39.3,,115,105,cartevi01
30,Sam Cassell,PG,36,LAC,12,12,404,9.3,21.3,.437,1.9,5.5,.349,7.4,15.8,.468,7.0,8.7,.809,1.1,5.0,6.1,8.8,1.0,0.3,3.6,4.5,27.6,,114,111,cassesa01
31,Kelvin Cato,C,31,DET,4,0,15,11.3,18.8,.600,0.0,0.0,,11.3,18.8,.600,0.0,0.0,,11.3,15.1,26.4,0.0,0.0,0.0,0.0,7.5,22.6,,139,103,catoke01
32,Tyson Chandler,C,23,CHI,6,0,104,2.0,2.9,.667,0.0,0.0,,2.0,2.9,.667,1.5,4.9,.300,3.9,9.3,13.2,1.5,1.0,1.0,2.9,14.2,5.4,,90,105,chandty01
33,Jason Collins,C,27,NJN,11,11,302,1.6,4.5,.360,0.0,0.0,,1.6,4.5,.360,2.3,4.0,.591,3.6,6.3,9.9,0.5,0.9,0.4,1.6,9.9,5.6,,96,109,collija04
34,Brian Cook,PF,25,LAL,7,0,78,12.1,30.9,.391,2.7,7.4,.364,9.4,23.5,.400,2.7,2.7,1.000,7.4,7.4,14.8,5.4,0.7,0.0,2.0,10.1,29.5,,108,116,cookbr01
35,Austin Croshere,PF,30,IND,6,2,175,3.8,12.0,.316,2.9,7.3,.391,1.0,4.8,.200,5.1,5.7,.889,1.6,5.4,7.0,2.2,1.6,0.0,1.9,3.5,15.5,,108,109,croshau01
36,Erick Dampier,C,30,DAL,19,2,454,4.0,7.5,.540,0.0,0.1,.000,4.0,7.4,.548,3.2,5.2,.614,6.5,8.6,15.1,0.7,1.3,2.9,1.4,8.9,11.3,,126,102,dampier01
37,Antonio Daniels,SG,30,WAS,6,0,216,6.9,12.9,.538,0.7,2.7,.273,6.2,10.1,.610,4.9,5.4,.909,0.5,3.7,4.2,4.9,0.7,0.2,2.5,1.0,19.5,,122,114,daniean01
38,Marquis Daniels,SG,25,DAL,20,0,222,6.1,13.6,.446,0.5,1.2,.400,5.6,12.4,.451,3.9,5.1,.762,2.4,2.7,5.1,6.3,1.2,0.2,2.9,6.3,16.5,,109,109,daniema01
39,Dale Davis,C,36,DET,8,0,36,0.0,9.4,.000,0.0,0.0,,0.0,9.4,.000,3.1,6.3,.500,1.6,12.6,14.1,1.6,0.0,0.0,4.7,17.3,3.1,,32,104,davisda01
40,Carlos Delfino,SG,23,DET,8,0,32,1.8,10.6,.167,1.8,3.5,.500,0.0,7.1,.000,3.5,3.5,1.000,0.0,7.1,7.1,3.5,1.8,0.0,10.6,7.1,8.8,,47,104,delfica01
41,Tony Delk,PG,32,DET,16,0,138,7.8,19.2,.404,1.2,6.1,.200,6.6,13.1,.500,2.9,4.1,.700,1.6,5.7,7.4,3.3,2.5,0.0,1.6,5.7,19.7,,100,104,delkto01
42,Luol Deng,SF,20,CHI,6,0,180,6.8,15.8,.429,0.3,1.4,.200,6.5,14.4,.451,3.4,5.9,.571,2.3,5.9,8.2,0.8,1.4,1.1,1.4,3.7,17.2,,96,107,denglu01
43,Boris Diaw,PF,23,PHO,20,20,796,9.9,18.9,.526,0.2,0.5,.429,9.7,18.4,.528,4.4,5.7,.761,2.5,6.1,8.7,6.8,1.2,1.4,3.6,4.2,24.4,,112,112,diawbo01
44,DeSagana Diop,C,24,DAL,22,18,407,3.2,5.2,.615,0.0,0.0,,3.2,5.2,.615,1.5,2.4,.611,5.3,9.2,14.5,0.3,1.9,3.7,1.5,10.7,7.8,,125,100,diopde01
45,Michael Doleac,C,28,MIA,8,0,72,5.2,9.6,.538,0.0,0.0,,5.2,9.6,.538,1.5,1.5,1.000,4.4,11.8,16.2,0.0,0.7,0.0,2.2,8.9,11.8,,109,102,doleami01
46,Chris Duhon,PG,23,CHI,6,0,131,3.5,9.7,.360,2.7,6.2,.438,0.8,3.5,.222,1.9,2.3,.833,0.4,5.8,6.2,5.0,0.8,0.0,1.9,5.0,11.7,,108,110,duhonch01
47,Tim Duncan*,PF,29,SAS,13,13,493,13.3,23.3,.573,0.0,0.2,.000,13.3,23.1,.579,10.4,14.5,.718,3.6,11.5,15.1,4.7,1.2,2.8,3.8,5.5,37.1,,123,107,duncati01
48,Francisco Elson,C,29,DEN,5,2,75,2.1,3.5,.600,0.0,0.0,,2.1,3.5,.600,0.0,0.0,,3.5,4.2,7.7,1.4,2.8,0.0,2.1,9.0,4.2,,94,103,elsonfr01
49,Maurice Evans,SG,27,DET,16,0,101,9.0,16.8,.533,3.9,6.2,.636,5.0,10.6,.474,7.8,9.0,.875,3.4,4.5,7.8,1.7,0.6,0.6,1.1,5.6,29.7,,146,108,evansma01
50,Reggie Evans,PF,25,DEN,5,0,69,2.3,5.3,.429,0.0,1.5,.000,2.3,3.8,.600,9.8,13.6,.722,6.0,11.3,17.4,0.0,1.5,0.8,4.5,8.3,14.4,,105,100,evansre01
51,Daniel Ewing,SG,22,LAC,6,0,5,10.3,10.3,1.000,0.0,0.0,,10.3,10.3,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,,200,116,ewingda01
52,Michael Finley,SG,32,SAS,13,4,411,6.6,13.9,.476,2.4,6.2,.383,4.2,7.7,.552,2.4,2.6,.900,0.1,6.4,6.5,2.4,1.1,0.4,1.2,2.5,18.0,,118,114,finlemi01
53,T.J. Ford,PG,22,MIL,5,5,162,8.4,17.1,.490,0.7,1.7,.400,7.7,15.4,.500,3.7,4.0,.917,1.0,5.7,6.7,10.7,1.0,0.0,5.4,6.7,21.1,,105,123,fordtj01
54,Jeff Foster,C,29,IND,4,4,80,2.8,7.6,.364,0.0,0.0,,2.8,7.6,.364,2.1,2.8,.750,7.6,9.0,16.6,2.1,2.8,0.7,0.0,6.2,7.6,,129,104,fosteje01
55,Dan Gadzuric,C,27,MIL,4,0,16,27.1,30.5,.889,0.0,0.0,,27.1,30.5,.889,3.4,6.8,.500,6.8,6.8,13.6,0.0,0.0,3.4,0.0,10.2,57.6,,169,121,gadzuda01
56,Francisco García,SF,24,SAC,6,0,41,6.7,14.6,.455,1.3,5.3,.250,5.3,9.3,.571,2.7,2.7,1.000,0.0,2.7,2.7,1.3,2.7,2.7,0.0,6.7,17.3,,123,116,garcifr01
57,Pau Gasol*,PF,25,MEM,4,4,158,10.6,24.5,.433,0.0,0.4,.000,10.6,24.2,.439,8.4,11.0,.767,1.5,8.4,9.9,4.4,0.7,1.8,4.0,4.0,29.7,,99,114,gasolpa01
58,Devean George,SF,28,LAL,7,0,121,5.6,14.7,.382,3.9,9.1,.429,1.7,5.6,.308,0.9,2.2,.400,0.9,6.1,6.9,1.7,1.7,0.4,0.0,5.6,16.0,,116,114,georgde01
59,Eddie Gill,PG,27,IND,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,,0,117,gilled01
60,Manu Ginóbili*,SG,28,SAS,13,11,426,9.7,20.0,.484,1.8,5.4,.333,7.9,14.7,.539,9.3,11.1,.839,1.1,6.4,7.5,5.0,2.4,0.9,4.2,5.5,30.5,,115,110,ginobma01
61,Drew Gooden,PF,24,CLE,13,13,282,8.9,16.9,.529,0.0,0.0,,8.9,16.9,.529,3.4,3.6,.944,6.2,13.3,19.5,1.6,0.6,0.4,3.6,7.9,21.2,,111,105,goodedr01
62,Ben Gordon,SG,22,CHI,6,6,245,8.9,22.0,.406,3.1,8.5,.366,5.8,13.5,.431,5.2,7.7,.676,1.0,3.1,4.2,3.7,1.2,0.0,3.5,2.5,26.2,,99,111,gordobe01
63,Danny Granger,SF,22,IND,6,3,162,6.2,11.6,.529,3.1,5.5,.563,3.1,6.2,.500,1.4,1.4,1.000,2.4,8.2,10.6,3.4,1.4,2.4,2.4,6.8,16.8,,123,105,grangda01
64,Brian Grant,C,33,PHO,5,0,12,4.3,13.0,.333,0.0,0.0,,4.3,13.0,.333,0.0,8.7,.000,8.7,0.0,8.7,0.0,0.0,0.0,0.0,30.3,8.7,,84,119,grantbr01
65,Adrian Griffin,SG,31,DAL,20,8,349,4.9,9.1,.542,0.0,0.0,,4.9,9.1,.542,1.1,1.2,.875,4.3,6.7,11.0,3.7,2.3,0.3,1.7,6.5,11.0,,122,104,griffad01
66,Richard Hamilton,SG,27,DET,18,18,690,10.5,25.4,.413,1.1,3.3,.350,9.3,22.1,.422,7.9,9.3,.851,1.3,2.9,4.3,3.9,1.4,0.4,3.2,4.8,30.1,,104,107,hamilri01
67,Othella Harrington,C,32,CHI,3,0,15,0.0,10.2,.000,0.0,0.0,,0.0,10.2,.000,0.0,0.0,,0.0,6.8,6.8,0.0,3.4,0.0,0.0,6.8,0.0,,0,103,harriot01
68,Devin Harris,PG,22,DAL,23,15,558,7.9,16.5,.480,0.0,0.8,.000,7.9,15.8,.503,5.0,7.2,.703,1.5,2.3,3.8,4.8,1.7,0.3,4.1,6.7,20.9,,102,108,harride01
69,David Harrison,C,23,IND,6,0,31,5.4,16.1,.333,0.0,0.0,,5.4,16.1,.333,12.5,21.5,.583,1.8,7.2,8.9,0.0,1.8,1.8,7.2,19.7,23.3,,77,105,harrida01
70,Jason Hart,PG,27,SAC,5,0,52,4.2,13.7,.308,0.0,0.0,,4.2,13.7,.308,2.1,2.1,1.000,1.1,1.1,2.1,3.2,3.2,0.0,4.2,8.4,10.5,,70,119,hartja01
71,Udonis Haslem,PF,25,MIA,22,22,650,6.1,12.3,.493,0.0,0.1,.000,6.1,12.2,.497,3.4,4.9,.683,4.0,9.2,13.3,1.4,1.1,0.6,2.5,6.5,15.5,,106,102,hasleud01
72,Brendan Haywood,C,26,WAS,6,6,155,5.2,7.6,.682,0.0,0.0,,5.2,7.6,.682,4.5,8.6,.520,2.4,4.1,6.5,1.7,0.7,3.8,2.4,7.6,14.8,,116,110,haywobr01
73,Alan Henderson,C,33,CLE,2,0,9,0.0,12.4,.000,0.0,0.0,,0.0,12.4,.000,0.0,0.0,,6.2,6.2,12.4,0.0,0.0,0.0,0.0,6.2,0.0,,35,112,hendeal01
74,Kirk Hinrich,PG,25,CHI,6,6,234,8.5,20.4,.415,2.0,5.7,.346,6.5,14.8,.441,7.8,9.1,.857,0.0,4.3,4.3,10.0,1.7,0.4,5.2,4.8,26.7,,105,108,hinriki01
75,Robert Horry,PF,35,SAS,13,5,224,3.6,9.0,.405,1.5,4.1,.353,2.2,4.9,.450,4.6,6.3,.731,4.6,7.0,11.7,2.7,1.2,2.2,2.4,7.5,13.4,,117,111,horryro01
76,Eddie House,PG,27,PHO,14,0,130,7.6,20.8,.365,1.2,5.6,.214,6.4,15.2,.421,1.2,1.6,.750,0.0,3.6,3.6,2.4,0.4,0.8,2.0,4.0,17.6,,80,116,houseed01
77,Josh Howard,SF,25,DAL,23,23,824,9.2,20.2,.453,1.6,4.3,.369,7.6,16.0,.475,5.2,6.5,.808,2.7,8.5,11.2,2.1,1.5,0.9,3.4,5.6,25.2,,107,105,howarjo01
78,Larry Hughes,SG,27,CLE,9,8,336,6.0,18.8,.319,0.8,3.0,.278,5.2,15.8,.326,3.8,5.2,.742,1.5,3.0,4.5,6.0,3.3,0.2,2.7,5.7,16.7,,91,107,hughela01
79,Lindsey Hunter,PG,35,DET,18,0,217,6.8,20.3,.333,3.6,11.5,.318,3.1,8.9,.353,2.6,2.6,1.000,2.1,2.9,4.9,7.6,3.9,0.3,3.6,10.7,19.8,,98,102,hunteli01
80,Zydrunas Ilgauskas,C,30,CLE,13,13,354,8.5,18.8,.454,0.0,0.0,,8.5,18.8,.454,4.3,5.7,.750,5.2,7.7,13.0,1.6,0.8,4.3,3.8,7.3,21.3,,100,105,ilgauzy01
81,D.J. Mbenga,C,25,DAL,7,0,25,2.2,6.5,.333,0.0,0.0,,2.2,6.5,.333,4.3,4.3,1.000,2.2,15.1,17.3,0.0,0.0,2.2,6.5,19.4,8.6,,67,102,mbengdj01
82,Bobby Jackson,PG,32,MEM,4,0,100,6.9,16.8,.414,2.3,6.4,.364,4.6,10.4,.444,2.9,4.1,.714,0.0,4.6,4.6,2.9,0.6,0.0,8.1,4.1,19.1,,74,119,jacksbo01
83,Jermaine Jackson,PG,29,MIL,2,0,4,0.0,27.1,.000,0.0,0.0,,0.0,27.1,.000,0.0,0.0,,0.0,0.0,0.0,27.1,0.0,0.0,0.0,13.6,0.0,,53,129,jacksje01
84,Jim Jackson,SF,35,LAL,3,0,21,5.0,15.0,.333,0.0,2.5,.000,5.0,12.5,.400,0.0,0.0,,5.0,2.5,7.5,5.0,2.5,2.5,5.0,10.0,10.0,,75,110,jacksji01
85,Stephen Jackson,SG,27,IND,6,6,227,7.3,20.0,.366,1.5,6.4,.231,5.9,13.7,.429,3.4,4.4,.778,1.2,5.4,6.6,4.9,1.0,0.2,3.7,5.6,19.5,,89,110,jacksst02
86,LeBron James,SF,21,CLE,13,13,604,13.5,28.4,.476,1.9,5.8,.333,11.6,22.6,.512,8.1,10.9,.737,2.0,7.7,9.7,7.0,1.7,0.8,6.0,4.1,37.1,,108,107,jamesle01
87,Antawn Jamison,SF,29,WAS,6,6,253,8.9,20.9,.424,2.1,6.8,.313,6.8,14.1,.478,4.4,5.7,.778,1.9,7.2,9.1,3.8,1.3,0.4,2.3,4.9,24.3,,108,109,jamisan01
88,Šarūnas Jasikevičius,PG,29,IND,6,0,66,5.9,16.0,.368,1.7,7.6,.222,4.2,8.4,.500,0.8,1.7,.500,0.8,4.2,5.0,5.0,0.0,0.8,4.2,5.9,14.3,,81,113,jasiksa01
89,Richard Jefferson,SF,25,NJN,11,11,437,11.2,20.5,.545,1.5,3.6,.414,9.7,16.9,.574,6.5,7.8,.825,0.9,4.7,5.6,5.6,1.2,0.5,3.7,4.0,30.3,,117,109,jefferi01
90,Jared Jeffries,PF,24,WAS,6,6,215,4.2,10.7,.395,0.2,1.7,.143,4.0,8.9,.444,3.2,4.2,.765,5.0,4.2,9.2,2.2,0.2,1.7,2.7,4.7,11.9,,101,113,jeffrja01
91,Anthony Johnson,PG,31,IND,6,6,242,10.3,19.9,.517,1.8,4.6,.400,8.5,15.4,.552,5.0,7.6,.667,1.8,5.0,6.9,7.1,1.4,0.0,3.2,3.9,27.5,,116,110,johnsan02
92,DerMarr Johnson,SG,25,DEN,3,0,34,4.6,19.9,.231,1.5,15.3,.100,3.1,4.6,.667,0.0,0.0,,3.1,12.3,15.3,3.1,0.0,1.5,1.5,1.5,10.7,,68,102,johnsde03
93,Ervin Johnson,C,38,MIL,3,0,11,0.0,4.9,.000,0.0,0.0,,0.0,4.9,.000,9.9,9.9,1.000,0.0,19.7,19.7,0.0,4.9,0.0,4.9,4.9,9.9,,76,105,johnser02
94,Dahntay Jones,SF,25,MEM,4,0,46,6.3,8.8,.714,0.0,0.0,,6.3,8.8,.714,8.8,12.6,.700,1.3,7.6,8.8,0.0,1.3,0.0,2.5,8.8,21.4,,129,115,jonesda02
95,Damon Jones,PG,29,CLE,13,0,181,2.5,8.0,.308,1.5,5.6,.278,0.9,2.5,.375,0.9,1.2,.750,0.6,4.3,4.9,3.7,0.6,0.0,0.9,5.3,7.4,,102,112,jonesda01
96,Eddie Jones,SG,34,MEM,4,3,119,6.8,14.1,.483,1.5,3.4,.429,5.4,10.7,.500,4.9,7.3,.667,1.5,3.9,5.4,4.9,1.5,0.5,0.5,4.9,19.9,,127,117,jonesed02
97,Fred Jones,SG,26,IND,6,1,167,5.0,12.0,.417,2.0,5.3,.375,3.0,6.6,.450,3.7,4.0,.917,0.7,6.0,6.6,5.0,2.0,0.3,2.7,4.3,15.6,,109,108,jonesfr01
98,James Jones,SF,25,PHO,20,6,353,4.1,12.1,.341,1.2,3.8,.308,2.9,8.2,.357,3.2,3.8,.846,2.4,8.2,10.6,0.7,0.7,2.7,1.3,3.7,12.7,,97,111,jonesja02
99,Chris Kaman,C,23,LAC,11,10,324,8.1,13.7,.593,0.0,0.0,,8.1,13.7,.593,2.5,3.3,.762,3.3,10.7,14.0,1.6,0.8,1.4,5.3,6.1,18.8,,99,106,kamanch01
100,Jason Kapono,SF,24,MIA,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,111,kaponja01
101,Jason Kidd*,PG,32,NJN,11,11,450,5.9,15.9,.371,1.8,6.0,.300,4.1,9.9,.415,2.3,2.8,.826,2.7,7.5,10.1,12.8,2.1,0.2,2.9,3.7,15.9,,108,107,kiddja01
102,Linas Kleiza,PF,21,DEN,3,0,14,11.2,29.8,.375,0.0,3.7,.000,11.2,26.1,.429,0.0,0.0,,3.7,11.2,14.9,7.5,0.0,0.0,0.0,11.2,22.4,,95,105,kleizli01
103,Nenad Krstić,PF,22,NJN,11,11,366,9.6,19.1,.504,0.0,0.0,,9.6,19.1,.504,4.7,6.7,.711,3.7,7.4,11.1,1.2,0.7,1.5,3.3,6.8,24.0,,103,108,krstine01
104,Toni Kukoč*,PF,37,MIL,3,0,53,8.2,14.3,.571,5.1,8.2,.625,3.1,6.1,.500,1.0,2.0,.500,0.0,5.1,5.1,9.2,1.0,0.0,3.1,8.2,22.5,,132,123,kukocto01
105,Shaun Livingston,PG,20,LAC,12,0,332,5.6,11.8,.474,0.2,0.2,1.000,5.4,11.7,.467,2.6,3.3,.810,2.5,6.2,8.7,8.9,1.1,0.9,3.6,4.8,14.0,,109,109,livinsh01
106,Corey Maggette,SF,26,LAC,12,2,292,10.1,21.6,.467,1.4,4.2,.333,8.7,17.3,.500,10.8,11.8,.910,1.2,14.1,15.4,3.0,1.2,0.9,4.6,6.9,32.3,,113,103,maggeco01
107,Jamaal Magloire,C,27,MIL,5,5,135,7.2,15.3,.474,0.0,0.0,,7.2,15.3,.474,3.6,6.0,.600,4.4,11.6,16.1,2.0,0.8,2.4,2.4,5.6,18.1,,104,117,magloja01
108,Shawn Marion,PF,27,PHO,20,20,849,10.0,20.4,.489,1.3,4.3,.314,8.6,16.1,.536,3.6,4.1,.881,3.5,10.8,14.3,1.9,2.3,1.4,1.3,4.0,24.9,,116,107,mariosh01
109,Donyell Marshall,PF,32,CLE,13,0,345,7.3,16.9,.433,2.9,7.5,.391,4.4,9.4,.466,2.4,2.8,.882,3.9,7.9,11.8,1.3,1.1,1.5,2.1,3.9,20.0,,113,107,marshdo01
110,Kenyon Martin,PF,28,DEN,2,0,35,6.0,19.4,.308,0.0,0.0,,6.0,19.4,.308,1.5,3.0,.500,8.9,4.5,13.4,1.5,6.0,3.0,4.5,7.5,13.4,,73,92,martike01
111,Kevin Martin,SG,22,SAC,6,1,197,6.1,15.0,.407,1.7,5.3,.316,4.4,9.7,.457,8.0,8.0,1.000,2.8,5.5,8.3,0.8,0.8,0.6,0.6,3.0,21.9,,134,122,martike02
112,Walter McCarty,SF,31,LAC,8,0,10,5.2,20.6,.250,0.0,5.2,.000,5.2,15.5,.333,0.0,0.0,,0.0,5.2,5.2,0.0,0.0,0.0,0.0,10.3,10.3,,58,113,mccarwa01
113,Antonio McDyess,PF,31,DET,18,0,370,8.7,15.6,.559,0.0,0.2,.000,8.7,15.4,.564,3.5,6.4,.548,6.0,10.7,16.6,1.7,1.2,2.0,2.1,8.2,20.9,,116,101,mcdyean01
114,Aaron McKie,PG,33,LAL,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120,mckieaa01
115,Andre Miller,PG,29,DEN,5,5,182,9.7,22.1,.442,0.0,0.0,,9.7,22.1,.442,4.0,4.9,.824,2.3,4.0,6.3,10.3,1.4,0.3,4.6,3.4,23.5,,98,105,millean02
116,Brad Miller,C,29,SAC,6,6,166,6.9,17.1,.404,0.3,2.3,.143,6.6,14.8,.444,3.9,4.3,.923,1.0,4.9,5.9,4.9,2.3,1.6,2.3,6.6,18.1,,102,117,millebr01
117,Mike Miller,SG,25,MEM,4,1,107,6.5,16.2,.400,0.5,4.3,.125,6.0,11.9,.500,4.9,4.9,1.000,0.5,7.6,8.1,3.8,1.1,1.1,4.3,6.0,18.4,,90,114,millemi01
118,Cuttino Mobley,SG,30,LAC,12,12,473,6.7,15.6,.427,1.2,3.3,.367,5.5,12.3,.442,2.8,3.2,.897,1.1,5.1,6.2,2.6,0.9,0.3,2.5,3.1,17.3,,101,111,moblecu01
119,Nazr Mohammed,C,28,SAS,8,3,94,6.4,8.7,.733,0.6,0.6,1.000,5.8,8.1,.714,7.5,10.4,.722,8.7,9.3,17.9,0.6,1.7,3.5,4.6,9.8,20.8,,131,107,mohamna01
