--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
27,Ronnie Brewer,SF,23,UTA,5,5,158,6.5,15.9,.408,0.0,0.7,.000,6.5,15.3,.426,3.6,5.2,.688,2.3,5.2,7.5,4.2,2.3,0.3,3.6,2.9,16.6,,91,115,brewero02
28,Aaron Brooks,PG,24,HOU,13,13,444,9.5,21.0,.453,3.3,7.9,.422,6.2,13.1,.472,4.6,5.7,.804,0.5,3.7,4.2,5.4,0.6,0.4,3.6,3.6,27.0,,109,111,brookaa01
29,Devin Brown,SG,30,NOH,3,0,33,4.9,13.0,.375,0.0,6.5,.000,4.9,6.5,.750,3.2,3.2,1.000,3.2,4.9,8.1,0.0,0.0,0.0,4.9,3.2,13.0,,75,125,brownde02
30,Kwame Brown,C,26,DET,3,0,48,3.6,9.6,.375,0.0,0.0,,3.6,9.6,.375,3.6,4.8,.750,7.2,10.8,18.0,0.0,0.0,3.6,3.6,14.4,10.8,,90,108,brownkw01
31,Shannon Brown,SG,23,LAL,21,0,276,6.9,15.8,.434,2.3,4.8,.480,4.6,11.1,.414,3.6,4.6,.792,1.5,3.2,4.8,2.5,1.9,0.4,1.9,5.2,19.7,,112,107,brownsh01
32,Kobe Bryant*,SG,30,LAL,23,23,940,13.6,29.7,.457,2.1,5.9,.349,11.5,23.8,.483,9.8,11.0,.883,1.1,5.8,6.9,7.1,2.1,1.2,3.3,3.3,39.0,,117,104,bryanko01
33,Rasual Butler,SF,29,NOH,5,5,158,5.8,12.5,.459,3.4,6.4,.526,2.4,6.1,.389,3.0,3.0,1.000,1.0,4.1,5.1,0.3,0.3,1.4,2.0,4.7,17.9,,114,123,butlera01
34,Andrew Bynum,C,21,LAL,23,18,400,7.6,16.7,.457,0.0,0.0,,7.6,16.7,.457,3.7,5.7,.651,4.3,7.0,11.3,1.3,1.1,2.8,2.5,10.1,19.0,,102,103,bynuman01
35,Will Bynum,PG,26,DET,4,0,78,13.3,28.8,.462,0.7,3.0,.250,12.6,25.9,.486,7.4,7.4,1.000,0.7,3.7,4.4,7.4,3.7,0.0,5.9,6.6,34.7,,99,109,bynumwi01
36,Matt Carroll,SG,28,DAL,4,0,14,3.8,7.6,.500,0.0,0.0,,3.8,7.6,.500,0.0,0.0,,0.0,7.6,7.6,0.0,0.0,0.0,3.8,3.8,7.6,,63,118,carroma01
37,Anthony Carter,PG,33,DEN,16,0,228,4.6,11.2,.408,0.5,2.7,.167,4.1,8.4,.486,0.5,0.9,.500,2.5,4.8,7.3,7.7,3.4,0.2,2.5,6.2,10.0,,102,106,cartean01
38,Mario Chalmers,PG,22,MIA,7,7,231,5.0,12.6,.400,1.5,5.3,.286,3.5,7.3,.483,1.3,1.8,.714,1.5,3.3,4.8,7.8,5.0,0.3,4.3,5.3,12.8,,95,102,chalmma01
39,Tyson Chandler,C,26,NOH,4,4,94,3.4,6.8,.500,0.0,0.0,,3.4,6.8,.500,1.7,3.4,.500,4.5,7.4,11.9,1.1,1.1,0.6,4.5,9.7,8.5,,81,120,chandty01
40,Speedy Claxton,PG,30,ATL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120,claxtsp01
41,Jarron Collins,C,30,UTA,3,3,35,1.5,7.3,.200,0.0,0.0,,1.5,7.3,.200,8.8,11.7,.750,5.9,8.8,14.7,1.5,1.5,0.0,0.0,13.2,11.7,,128,114,collija03
42,Brian Cook,PF,28,HOU,6,0,32,6.9,25.8,.267,3.4,15.5,.222,3.4,10.3,.333,0.0,0.0,,5.2,15.5,20.6,5.2,3.4,1.7,6.9,6.9,17.2,,70,96,cookbr01
43,Daequan Cook,SF,21,MIA,7,0,161,4.7,15.2,.310,3.2,10.8,.300,1.4,4.3,.333,0.7,0.7,1.000,1.1,5.1,6.1,1.4,0.7,0.0,2.2,6.5,13.3,,86,110,cookda02
44,Samuel Dalembert,C,27,PHI,6,6,133,6.6,10.2,.640,0.0,0.0,,6.6,10.2,.640,1.2,1.6,.750,4.1,15.2,19.3,1.2,0.8,3.7,2.5,9.8,14.3,,116,102,dalemsa01
45,Erick Dampier,C,33,DAL,10,10,255,4.6,7.5,.611,0.0,0.0,,4.6,7.5,.611,2.7,4.4,.619,5.2,7.5,12.8,1.5,0.8,1.9,4.0,8.6,11.9,,106,113,dampier01
46,Antonio Daniels,PG,33,NOH,5,0,64,1.7,10.9,.154,0.8,3.3,.250,0.8,7.5,.111,7.5,9.2,.818,0.8,1.7,2.5,7.5,1.7,0.8,4.2,0.8,11.7,,82,123,daniean01
47,Glen Davis,C,23,BOS,14,14,510,8.9,18.0,.491,0.0,0.0,,8.9,18.0,.491,5.0,7.1,.710,3.4,4.7,8.1,2.6,1.9,0.8,2.1,6.1,22.8,,110,107,davisgl01
48,Yakhouba Diawara,SF,26,MIA,5,0,21,2.8,8.3,.333,0.0,2.8,.000,2.8,5.5,.500,0.0,5.5,.000,0.0,13.8,13.8,0.0,2.8,0.0,0.0,5.5,5.5,,55,99,diawaya01
49,Tim Duncan*,C,32,SAS,5,5,164,14.0,26.3,.532,0.0,0.0,,14.0,26.3,.532,5.8,9.6,.607,4.1,9.6,13.7,5.5,1.0,2.0,2.4,3.8,33.8,,115,110,duncati01
50,Maurice Evans,SF,30,ATL,11,8,265,6.2,14.3,.431,1.8,6.2,.286,4.4,8.1,.541,0.9,1.3,.667,1.8,1.8,3.5,2.2,1.3,0.7,0.9,6.4,15.0,,107,115,evansma01
51,Reggie Evans,PF,28,PHI,5,0,36,3.0,13.6,.222,0.0,0.0,,3.0,13.6,.222,4.5,6.1,.750,3.0,12.1,15.1,0.0,4.5,0.0,3.0,6.1,10.6,,68,100,evansre01
52,Jordan Farmar,PG,22,LAL,20,1,260,6.9,17.6,.391,2.4,7.9,.308,4.5,9.7,.458,2.8,3.9,.737,1.0,4.7,5.7,6.7,1.8,0.6,3.6,3.2,19.0,,99,106,farmajo01
53,Rudy Fernández,SG,23,POR,6,1,162,5.3,12.4,.429,2.8,6.7,.421,2.5,5.6,.438,2.5,2.5,1.000,0.7,5.3,6.0,2.1,2.8,1.1,3.2,4.2,15.9,,102,109,fernaru01
54,Michael Finley,SF,35,SAS,5,5,143,5.9,13.3,.441,2.7,5.9,.467,3.1,7.4,.421,1.2,1.6,.750,1.2,4.7,5.9,2.0,0.4,0.4,1.6,3.1,15.7,,108,116,finlemi01
55,Derek Fisher,PG,34,LAL,22,22,635,5.2,13.3,.394,1.6,5.6,.284,3.7,7.7,.473,2.6,3.0,.861,0.6,3.2,3.7,4.1,1.7,0.1,2.0,5.1,14.6,,103,108,fishede01
56,Adonal Foyle,C,33,ORL,2,0,4,0.0,13.5,.000,0.0,0.0,,0.0,13.5,.000,0.0,0.0,,0.0,13.5,13.5,0.0,0.0,0.0,13.5,13.5,0.0,,0,106,foylead01
57,Channing Frye,PF,25,POR,4,0,36,7.9,22.2,.357,0.0,0.0,,7.9,22.2,.357,3.2,4.8,.667,1.6,3.2,4.8,1.6,0.0,0.0,0.0,7.9,19.1,,91,117,fryech01
58,Thomas Gardner,SG,23,ATL,3,0,19,15.3,39.9,.385,9.2,18.4,.500,6.1,21.5,.286,3.1,3.1,1.000,0.0,6.1,6.1,6.1,3.1,0.0,0.0,12.3,42.9,,114,108,gardnth01
59,Pau Gasol*,C,28,LAL,23,23,931,9.1,15.6,.580,0.0,0.0,,9.1,15.6,.580,5.7,7.9,.714,3.8,10.2,14.1,3.3,1.1,2.5,2.5,3.9,23.8,,124,102,gasolpa01
60,Daniel Gibson,PG,22,CLE,14,0,172,4.2,13.0,.325,3.2,9.1,.357,1.0,3.9,.250,3.6,3.6,1.000,0.3,1.9,2.3,1.9,0.3,1.0,2.3,5.8,15.2,,102,109,gibsoda01
61,Drew Gooden,PF,27,SAS,4,0,71,8.7,26.0,.333,0.0,1.6,.000,8.7,24.4,.355,5.5,5.5,1.000,3.9,7.9,11.8,0.8,0.8,0.8,2.4,10.3,22.9,,86,113,goodedr01
62,Ben Gordon,SG,25,CHI,7,7,304,8.9,22.9,.388,2.9,7.8,.370,6.0,15.0,.398,8.4,9.5,.875,0.5,2.9,3.4,3.6,0.5,0.2,1.4,3.8,29.0,,114,116,gordobe01
63,Marcin Gortat,PF,24,ORL,24,1,271,6.8,10.3,.654,0.0,0.0,,6.8,10.3,.654,2.0,3.2,.625,3.6,11.5,15.1,0.6,1.8,3.0,2.2,7.7,15.5,,119,100,gortama01
64,Aaron Gray,C,24,CHI,2,0,9,0.0,11.5,.000,0.0,0.0,,0.0,11.5,.000,0.0,0.0,,0.0,5.8,5.8,0.0,0.0,0.0,5.8,0.0,0.0,,0,116,grayaa01
65,Gerald Green,SG,23,DAL,6,0,26,8.2,28.7,.286,2.1,10.3,.200,6.2,18.5,.333,4.1,8.2,.500,0.0,4.1,4.1,0.0,2.1,0.0,4.1,8.2,22.6,,66,115,greenge01
66,Willie Green,SG,27,PHI,6,6,148,7.7,18.8,.412,1.5,4.1,.364,6.3,14.7,.425,0.4,1.1,.333,0.0,2.2,2.2,2.6,0.0,0.4,1.8,4.8,17.3,,88,116,greenwi01
67,Richard Hamilton,SG,30,DET,4,4,154,7.9,22.1,.356,0.7,3.7,.200,7.1,18.3,.388,3.4,3.7,.900,0.7,3.4,4.1,7.5,1.9,0.4,3.7,4.5,19.8,,85,113,hamilri01
68,Matt Harpring,SG,32,UTA,5,0,49,11.5,23.1,.500,0.0,1.0,.000,11.5,22.0,.524,2.1,2.1,1.000,3.1,6.3,9.4,4.2,2.1,1.0,2.1,12.6,25.2,,108,113,harprma01
69,Jason Hart,PG,30,DEN,9,0,19,2.7,5.5,.500,0.0,0.0,,2.7,5.5,.500,0.0,0.0,,0.0,8.2,8.2,13.7,5.5,2.7,2.7,13.7,5.5,,116,97,hartja01
70,Udonis Haslem,PF,28,MIA,7,7,204,7.1,13.1,.543,0.0,0.0,,7.1,13.1,.543,2.6,2.8,.900,3.7,13.7,17.4,0.9,0.9,0.9,1.7,5.4,16.8,,118,103,hasleud01
71,Chuck Hayes,C,25,HOU,13,4,173,3.2,6.7,.476,0.0,0.6,.000,3.2,6.0,.526,0.0,0.0,,4.1,8.3,12.4,3.2,4.1,0.6,1.3,8.6,6.4,,113,100,hayesch01
72,Walter Herrmann,SF,29,DET,4,0,22,7.9,21.0,.375,5.2,10.5,.500,2.6,10.5,.250,0.0,0.0,,2.6,0.0,2.6,5.2,2.6,0.0,0.0,7.9,21.0,,113,114,herrmwa01
73,Nenê,C,26,DEN,16,16,525,6.8,12.5,.548,0.0,0.0,,6.8,12.5,.548,4.6,6.9,.657,3.7,8.2,11.9,4.2,2.0,1.0,3.1,6.4,18.2,,115,107,hilarne01
74,George Hill,PG,22,SAS,4,0,76,5.2,15.5,.333,2.2,5.9,.375,2.9,9.6,.308,4.4,5.2,.857,2.2,3.7,5.9,1.5,1.5,0.7,1.5,4.4,16.9,,101,114,hillge01
75,Kirk Hinrich,SG,28,CHI,7,0,210,7.2,15.3,.468,3.2,7.4,.433,3.9,7.9,.500,4.2,6.2,.680,0.5,4.2,4.7,4.9,3.0,0.7,2.0,4.4,21.7,,120,109,hinriki01
76,Ryan Hollins,C,24,DAL,9,0,84,5.1,8.9,.571,0.0,0.0,,5.1,8.9,.571,3.8,6.4,.600,5.7,9.5,15.3,0.6,0.6,2.5,2.5,14.0,14.0,,116,111,holliry01
77,Al Horford,C,22,ATL,9,9,252,5.8,13.6,.424,0.0,0.2,.000,5.8,13.4,.431,2.8,4.2,.667,2.8,9.2,12.0,4.2,1.4,1.4,0.9,6.0,14.3,,107,109,horfoal01
78,Eddie House,PG,30,BOS,14,0,232,9.1,17.4,.519,4.1,8.4,.486,5.0,9.1,.550,2.3,2.5,.909,0.5,4.1,4.5,2.9,2.5,0.0,1.4,5.9,24.5,,126,107,houseed01
79,Dwight Howard*,C,23,ORL,23,23,903,9.6,16.0,.601,0.0,0.1,.000,9.6,15.9,.605,8.6,13.6,.636,5.9,15.1,21.0,2.6,1.2,3.6,4.0,6.1,27.8,,119,98,howardw01
80,Josh Howard,SF,28,DAL,10,10,295,10.1,23.2,.438,1.4,5.8,.250,8.7,17.4,.500,6.9,8.9,.776,1.8,7.4,9.2,2.4,1.6,0.7,3.8,4.3,28.6,,102,113,howarjo01
81,Lindsey Hunter,PG,38,CHI,6,0,24,2.2,6.5,.333,2.2,6.5,.333,0.0,0.0,,6.5,8.6,.750,0.0,10.8,10.8,10.8,4.3,0.0,0.0,6.5,13.0,,158,103,hunteli01
82,Othello Hunter,PF,22,ATL,4,0,14,8.3,12.5,.667,0.0,0.0,,8.3,12.5,.667,0.0,0.0,,12.5,12.5,25.0,0.0,4.2,4.2,0.0,4.2,16.6,,155,97,hunteot01
83,Andre Iguodala,SF,25,PHI,6,6,269,8.9,19.9,.449,2.2,5.7,.393,6.7,14.2,.471,6.1,9.3,.652,1.2,6.5,7.7,8.1,2.2,0.0,4.9,1.8,26.1,,103,109,iguodan01
84,Zydrunas Ilgauskas,C,33,CLE,14,14,407,8.5,18.9,.449,0.3,1.8,.154,8.2,17.1,.480,2.9,4.5,.636,3.7,11.2,14.9,2.3,0.7,1.8,1.2,6.4,20.1,,108,102,ilgauzy01
85,D.J. Mbenga,C,28,LAL,7,0,16,3.3,19.8,.167,0.0,0.0,,3.3,19.8,.167,0.0,0.0,,0.0,9.9,9.9,0.0,0.0,6.6,6.6,0.0,6.6,,27,100,mbengdj01
86,Royal Ivey,SG,27,PHI,6,0,45,3.6,13.3,.273,2.4,8.5,.286,1.2,4.8,.250,3.6,4.8,.750,1.2,3.6,4.8,0.0,3.6,0.0,0.0,7.3,13.3,,97,107,iveyro01
87,Darnell Jackson,PF,23,CLE,5,0,25,2.2,11.2,.200,0.0,0.0,,2.2,11.2,.200,0.0,4.5,.000,0.0,11.2,11.2,2.2,0.0,0.0,2.2,11.2,4.5,,40,105,jacksda01
88,LeBron James,SF,24,CLE,14,14,580,15.3,30.0,.510,2.6,7.8,.333,12.7,22.2,.571,14.3,19.1,.749,1.8,10.5,12.3,9.8,2.2,1.2,3.7,2.9,47.5,,128,100,jamesle01
89,Amir Johnson,PF,21,DET,3,0,13,4.4,4.4,1.000,0.0,0.0,,4.4,4.4,1.000,0.0,0.0,,4.4,8.9,13.3,0.0,0.0,4.4,0.0,13.3,8.9,,203,109,johnsam01
90,Anthony Johnson,PG,34,ORL,19,1,280,6.2,16.3,.376,1.7,5.8,.300,4.4,10.6,.418,1.7,3.5,.500,1.3,3.7,5.0,7.5,2.1,0.0,2.3,5.4,15.8,,98,107,johnsan02
91,Joe Johnson,SG,27,ATL,11,11,429,9.5,22.8,.417,1.6,4.8,.343,7.9,18.1,.436,3.8,6.1,.622,2.3,4.3,6.7,5.3,1.9,0.0,4.3,3.3,24.5,,94,113,johnsjo02
92,Linton Johnson,PF,28,CHI,3,0,10,5.2,10.4,.500,0.0,0.0,,5.2,10.4,.500,10.4,10.4,1.000,10.4,10.4,20.7,5.2,0.0,0.0,0.0,5.2,20.7,,170,112,johnsli01
93,Dahntay Jones,SG,28,DEN,16,16,280,7.0,14.7,.481,0.6,2.2,.250,6.5,12.4,.522,6.1,8.0,.767,3.0,4.1,7.0,1.9,2.4,0.9,2.4,7.6,20.8,,114,108,jonesda02
94,James Jones,SF,28,MIA,7,7,235,4.2,7.9,.531,2.7,5.4,.500,1.5,2.5,.600,5.4,5.9,.917,0.5,3.5,4.0,1.2,0.7,0.2,1.0,4.7,16.6,,152,111,jonesja02
95,Solomon Jones,C,24,ATL,9,1,77,4.5,9.1,.500,0.0,0.0,,4.5,9.1,.500,1.5,1.5,1.000,6.8,5.3,12.1,1.5,0.8,0.0,0.8,6.8,10.6,,128,114,jonesso01
96,Jason Kidd*,PG,35,DAL,10,10,386,5.3,11.5,.458,2.9,6.5,.447,2.4,5.0,.472,2.4,2.8,.850,1.0,7.1,8.0,8.2,3.0,0.4,2.8,3.3,15.8,,121,111,kiddja01
97,Tarence Kinsey,SG,24,CLE,9,0,11,5.1,15.2,.333,0.0,0.0,,5.1,15.2,.333,10.1,10.1,1.000,5.1,5.1,10.1,0.0,5.1,0.0,5.1,10.1,20.3,,98,98,kinseta01
98,Andrei Kirilenko,PF,27,UTA,5,3,136,8.3,17.8,.468,0.4,1.9,.200,7.9,15.9,.500,3.8,5.3,.714,2.6,2.6,5.3,3.8,4.2,1.1,1.9,2.3,20.8,,108,111,kirilan01
99,Linas Kleiza,SF,24,DEN,14,0,210,7.7,16.3,.470,4.2,9.9,.425,3.5,6.4,.538,4.5,5.9,.750,2.0,9.2,11.1,1.7,1.2,0.2,0.5,4.2,24.0,,133,108,kleizli01
100,Brevin Knight,PG,33,UTA,5,0,17,0.0,9.1,.000,0.0,0.0,,0.0,9.1,.000,0.0,0.0,,0.0,3.0,3.0,9.1,3.0,0.0,9.1,12.1,0.0,,24,114,knighbr01
101,Kyle Korver,SF,27,UTA,5,2,136,6.8,17.4,.391,4.5,9.8,.462,2.3,7.6,.300,1.9,2.6,.714,0.8,3.4,4.2,4.9,1.1,0.4,0.8,3.4,20.0,,118,118,korveky01
102,Carl Landry,PF,25,HOU,13,0,240,8.9,16.0,.557,0.0,0.5,.000,8.9,15.6,.574,4.3,7.6,.576,3.7,8.0,11.7,0.7,0.9,1.1,3.2,6.2,22.2,,106,106,landrca01
103,Acie Law,PG,24,ATL,6,0,28,6.2,18.7,.333,2.1,6.2,.333,4.2,12.5,.333,2.1,2.1,1.000,2.1,2.1,4.2,12.5,0.0,0.0,2.1,6.2,16.6,,106,118,lawac01
104,Courtney Lee,SG,23,ORL,21,16,550,6.6,15.1,.435,1.2,4.3,.273,5.4,10.8,.500,2.3,2.5,.885,0.6,3.2,3.8,2.6,1.9,0.3,2.0,4.1,16.5,,100,108,leeco01
105,Rashard Lewis,PF,29,ORL,24,24,986,8.5,19.0,.448,2.8,7.2,.394,5.7,11.8,.481,5.0,6.3,.784,1.6,6.8,8.4,3.8,1.4,0.7,2.7,2.7,24.8,,111,106,lewisra02
106,Kyle Lowry,PG,22,HOU,13,0,254,4.5,13.6,.333,0.9,3.5,.250,3.7,10.2,.362,5.0,6.7,.742,1.7,6.5,8.2,6.9,2.6,0.2,3.7,5.0,14.9,,94,105,lowryky01
107,Tyronn Lue,PG,31,ORL,1,0,4,26.9,26.9,1.000,13.5,13.5,1.000,13.5,13.5,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,,250,114,luety01
108,Jamaal Magloire,C,30,MIA,6,0,47,1.2,3.7,.333,0.0,0.0,,1.2,3.7,.333,0.0,0.0,,6.2,7.4,13.6,1.2,0.0,0.0,3.7,11.1,2.5,,79,110,magloja01
109,Stephon Marbury,PG,31,BOS,14,0,166,6.3,20.9,.303,0.9,3.8,.250,5.4,17.1,.315,2.8,2.8,1.000,0.6,3.5,4.1,7.9,0.3,0.0,3.2,4.7,16.5,,84,112,marbust01
110,Sean Marks,C,33,NOH,5,0,80,4.0,8.7,.462,0.0,0.7,.000,4.0,8.0,.500,2.7,3.3,.800,6.7,6.7,13.4,0.0,2.0,1.3,1.3,6.0,10.7,,115,118,marksse01
111,Donyell Marshall,PF,35,PHI,6,0,50,6.5,17.4,.375,4.4,12.0,.364,2.2,5.5,.400,0.0,0.0,,0.0,7.6,7.6,0.0,1.1,1.1,2.2,9.8,17.4,,88,109,marshdo01
112,Kenyon Martin,PF,31,DEN,16,16,538,7.2,14.6,.497,0.1,0.5,.200,7.1,14.1,.507,2.2,3.4,.657,2.3,6.8,9.1,3.3,1.7,1.4,2.5,5.8,16.8,,104,108,martike01
113,Roger Mason,SG,28,SAS,5,3,108,6.2,16.6,.375,3.6,9.8,.368,2.6,6.7,.385,1.0,1.6,.667,0.0,4.1,4.1,4.7,0.5,0.0,2.1,5.2,17.1,,98,117,masonro01
114,Jason Maxiell,C,25,DET,4,0,64,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,4.5,8.1,.556,6.3,5.4,11.7,1.8,0.9,0.9,0.9,4.5,13.5,,120,113,maxieja01
115,Antonio McDyess,PF,34,DET,4,4,136,9.7,18.6,.523,0.0,0.0,,9.7,18.6,.523,2.5,2.5,1.000,2.5,11.9,14.4,0.8,0.8,1.3,2.1,7.2,22.0,,105,109,mcdyean01
116,C.J. Miles,SG,21,UTA,5,0,58,5.3,17.7,.300,1.8,7.1,.250,3.5,10.6,.333,2.7,3.5,.750,1.8,4.4,6.2,0.9,1.8,0.9,2.7,7.1,15.1,,79,115,milescj01
117,Andre Miller,PG,32,PHI,6,6,258,10.1,21.3,.475,0.6,2.1,.300,9.5,19.2,.495,5.9,7.2,.824,1.9,6.1,8.0,6.8,1.5,0.2,4.0,3.6,26.8,,107,110,millean02
118,Brad Miller,C,32,CHI,7,0,186,6.7,14.2,.471,1.4,2.0,.714,5.3,12.3,.432,5.3,6.7,.792,3.1,12.3,15.3,2.5,0.6,1.7,5.9,7.0,20.1,,97,108,millebr01
119,Paul Millsap,PF,23,UTA,5,0,155,8.3,16.2,.510,0.0,0.0,,8.3,16.2,.510,3.0,6.0,.500,6.6,6.6,13.3,2.7,1.3,1.7,2.0,5.6,19.6,,110,114,millspa01
