--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
45,Tim Duncan*,PF,27,SAS,10,10,405,11.3,21.6,.522,0.0,0.1,.000,11.3,21.5,.525,7.5,11.8,.632,4.5,10.9,15.4,4.3,1.1,2.7,5.7,4.6,30.0,,104,96,duncati01
46,Francisco Elson,C,27,DEN,4,0,60,6.1,10.5,.583,0.0,0.0,,6.1,10.5,.583,0.9,1.8,.500,0.9,7.0,7.9,1.8,1.8,0.9,2.6,12.3,13.1,,99,102,elsonfr01
47,Michael Finley,SG,30,DAL,5,5,196,6.6,17.3,.382,1.8,6.6,.269,4.8,10.7,.452,1.5,2.5,.600,1.5,2.5,4.1,3.3,1.0,0.8,2.3,2.0,16.5,,97,108,finlemi01
48,Derek Fisher,SG,29,LAL,22,0,507,6.6,16.2,.405,2.5,6.0,.418,4.0,10.2,.398,2.5,3.8,.657,1.1,5.0,6.1,5.4,2.0,0.0,2.1,5.1,18.1,,103,102,fishede01
49,Jeff Foster,C,27,IND,16,13,307,4.5,7.8,.581,0.0,0.2,.000,4.5,7.6,.595,1.4,1.8,.800,8.0,11.0,19.0,2.2,2.4,0.9,2.4,6.7,10.5,,121,91,fosteje01
50,Rick Fox,SF,34,LAL,16,3,145,3.1,7.6,.400,0.4,2.7,.143,2.7,5.0,.538,0.4,0.8,.500,2.3,6.5,8.8,6.9,1.1,0.8,3.4,8.0,6.9,,88,101,foxri01
51,Steve Francis,PG,26,HOU,5,5,222,7.4,17.3,.429,1.7,4.2,.412,5.7,13.1,.434,7.2,9.9,.725,1.5,8.9,10.4,9.4,1.7,0.2,5.2,4.4,23.7,,104,99,francst01
52,Dan Gadzuric,C,25,MIL,1,0,9,11.9,23.7,.500,0.0,0.0,,11.9,23.7,.500,0.0,5.9,.000,0.0,5.9,5.9,11.9,5.9,0.0,0.0,5.9,23.7,,107,102,gadzuda01
53,Kevin Garnett*,PF,27,MIN,18,18,783,11.5,25.4,.452,0.3,1.1,.313,11.1,24.3,.458,6.6,8.5,.776,2.7,15.3,18.0,6.3,1.6,2.8,5.1,3.9,29.9,,100,95,garneke01
54,Pau Gasol*,PF,23,MEM,4,4,134,11.7,20.4,.571,0.0,0.0,,11.7,20.4,.571,7.5,8.3,.900,1.7,6.7,8.3,4.2,1.7,2.5,2.1,4.2,30.8,,127,113,gasolpa01
55,Devean George,SF,26,LAL,22,19,470,5.1,11.8,.430,2.6,7.0,.373,2.5,4.8,.512,1.5,2.4,.650,1.3,4.6,5.9,1.3,2.5,0.9,1.3,5.3,14.3,,106,100,georgde01
56,Manu Ginóbili*,SG,26,SAS,10,0,280,8.3,18.5,.447,2.0,6.9,.286,6.3,11.6,.542,7.1,8.6,.818,2.9,7.5,10.4,6.1,3.3,0.2,4.1,5.9,25.5,,113,96,ginobma01
57,Brian Grant,C,31,MIA,13,13,399,5.8,13.6,.429,0.0,0.1,.000,5.8,13.5,.433,1.1,1.9,.571,6.3,9.3,15.6,1.4,1.0,1.1,2.5,7.2,12.8,,94,97,grantbr01
58,Marcus Haislip,PF,23,MIL,1,0,3,17.8,17.8,1.000,0.0,0.0,,17.8,17.8,1.000,0.0,0.0,,17.8,0.0,17.8,0.0,0.0,0.0,0.0,0.0,35.6,,204,119,haislma01
59,Darvin Ham,SF,30,DET,22,0,108,4.1,8.3,.500,0.0,0.5,.000,4.1,7.7,.533,0.0,0.0,,4.1,3.1,7.2,0.5,1.5,2.1,4.1,9.8,8.3,,78,95,hamda01
60,Richard Hamilton,SG,25,DET,23,23,924,10.9,24.4,.447,0.9,2.4,.385,10.0,22.1,.454,7.1,8.3,.848,1.9,4.5,6.4,5.9,1.6,0.1,4.3,4.3,29.8,,105,96,hamilri01
61,Anfernee Hardaway,SG,32,NYK,4,3,168,7.1,19.4,.365,1.5,4.3,.357,5.5,15.1,.367,4.6,5.5,.833,1.2,4.3,5.5,7.1,1.8,0.3,3.1,2.5,20.3,,97,106,hardaan01
62,Al Harrington,PF,23,IND,16,2,427,7.8,18.2,.429,0.3,0.7,.400,7.5,17.6,.430,3.9,7.2,.545,4.3,9.0,13.3,1.6,3.0,1.2,3.6,7.3,19.8,,90,91,harrial01
63,Lucious Harris,PG,33,NJN,11,0,182,5.6,14.5,.388,0.9,3.6,.250,4.7,11.0,.432,4.2,5.3,.778,3.0,3.6,6.5,3.0,2.1,0.3,1.5,4.7,16.3,,105,97,harrilu01
64,Jason Hart,PG,25,SAS,7,0,62,9.8,17.7,.550,0.0,0.0,,9.8,17.7,.550,0.0,0.0,,0.0,2.7,2.7,0.9,4.4,0.0,0.9,4.4,19.5,,108,97,hartja01
65,Udonis Haslem,PF,23,MIA,13,0,199,3.6,9.2,.394,0.0,0.0,,3.6,9.2,.394,5.9,8.7,.677,5.0,7.3,12.3,0.8,1.4,0.8,0.8,6.1,13.1,,116,98,hasleud01
66,Trenton Hassell,SG,24,MIN,18,18,472,7.0,13.5,.521,0.1,0.2,.500,6.9,13.3,.521,1.5,1.8,.813,2.4,2.6,5.0,3.1,1.1,0.8,1.8,4.8,15.6,,109,106,hassetr01
67,Nenê,PF,21,DEN,5,5,132,6.4,14.3,.444,0.0,0.0,,6.4,14.3,.444,2.8,5.2,.538,4.8,5.2,10.0,6.0,2.0,1.2,3.6,8.8,15.5,,98,103,hilarne01
68,Fred Hoiberg,SG,31,MIN,18,0,438,4.8,10.5,.453,2.7,5.9,.458,2.1,4.6,.447,1.8,2.0,.938,1.1,7.0,8.1,2.8,2.0,0.0,1.0,3.5,14.0,,125,102,hoibefr01
69,Robert Horry,PF,33,SAS,10,0,211,5.2,11.2,.465,2.1,5.7,.364,3.1,5.5,.571,3.4,3.7,.929,6.5,9.9,16.4,2.3,2.1,0.5,2.6,8.1,15.9,,123,97,horryro01
70,Josh Howard,SF,23,DAL,5,0,86,4.6,20.9,.222,0.6,2.9,.200,4.1,18.0,.226,5.8,6.4,.909,9.9,8.7,18.5,2.3,3.5,3.5,4.1,7.0,15.6,,84,95,howarjo01
71,Ryan Humphrey,PF,24,MEM,3,0,5,11.2,11.2,1.000,0.0,0.0,,11.2,11.2,1.000,0.0,0.0,,11.2,11.2,22.3,0.0,0.0,0.0,0.0,0.0,22.3,,203,116,humphry01
72,Brandon Hunter,PF,23,BOS,3,0,10,5.2,5.2,1.000,0.0,0.0,,5.2,5.2,1.000,0.0,0.0,,10.5,5.2,15.7,5.2,0.0,5.2,5.2,10.5,10.5,,122,110,huntebr01
73,Lindsey Hunter,SG,33,DET,23,0,273,3.9,13.3,.292,1.4,6.1,.233,2.5,7.1,.343,2.2,2.5,.917,1.0,5.7,6.7,4.3,3.7,0.8,2.7,8.6,11.4,,85,90,hunteli01
74,Jim Jackson,SF,33,HOU,5,5,221,7.2,18.1,.397,2.0,7.2,.276,5.2,10.9,.477,2.0,3.0,.667,0.7,12.1,12.9,2.5,1.2,0.2,2.2,2.2,18.3,,93,99,jacksji01
75,Mark Jackson,PG,38,HOU,5,0,38,1.4,8.6,.167,0.0,4.3,.000,1.4,4.3,.333,0.0,0.0,,0.0,4.3,4.3,7.2,2.9,0.0,2.9,1.4,2.9,,54,100,jacksma01
76,Mike James,PG,28,DET,22,0,195,6.0,15.2,.396,1.7,4.0,.429,4.3,11.1,.385,2.6,4.6,.563,2.0,5.4,7.4,6.9,1.4,0.0,4.3,6.6,16.3,,92,96,jamesmi01
77,Antawn Jamison,SF,27,DAL,5,0,109,11.9,26.1,.456,0.9,3.7,.250,11.0,22.4,.490,5.0,6.9,.733,6.9,4.6,11.4,0.9,2.3,0.9,2.3,6.9,29.7,,111,103,jamisan01
78,Richard Jefferson,SF,23,NJN,11,11,460,7.7,18.5,.418,1.1,3.9,.273,6.7,14.7,.456,9.0,12.7,.713,1.6,6.5,8.1,4.9,1.6,0.9,5.0,4.1,25.6,,99,95,jefferi01
79,Anthony Johnson,PG,29,IND,16,0,332,4.2,11.5,.362,1.0,3.3,.300,3.2,8.2,.388,2.8,3.7,.773,1.2,4.5,5.7,5.7,2.2,0.7,1.8,5.7,12.2,,101,96,johnsan02
80,DerMarr Johnson,SF,23,NYK,3,0,17,0.0,15.2,.000,0.0,9.1,.000,0.0,6.1,.000,0.0,0.0,,0.0,6.1,6.1,6.1,0.0,3.0,0.0,6.1,0.0,,21,106,johnsde03
81,Ervin Johnson,C,36,MIN,18,16,356,2.9,5.7,.500,0.0,0.0,,2.9,5.7,.500,1.5,2.4,.625,4.1,8.6,12.6,2.0,1.7,1.5,0.9,8.4,7.2,,121,100,johnser02
82,Damon Jones,PG,27,MIL,5,5,144,6.7,12.6,.529,3.7,7.8,.476,3.0,4.8,.615,1.5,2.2,.667,0.7,6.7,7.4,13.7,1.9,0.0,3.3,5.2,18.5,,126,110,jonesda01
83,Eddie Jones,SG,32,MIA,13,13,478,6.5,17.8,.366,2.3,7.8,.299,4.2,10.0,.419,4.6,5.8,.800,0.3,5.1,5.5,3.4,2.1,1.3,2.2,4.3,20.0,,100,98,jonesed02
84,Fred Jones,SG,24,IND,14,0,263,5.3,10.8,.490,2.3,4.6,.500,3.0,6.1,.483,1.1,1.5,.714,0.6,6.3,7.0,3.4,1.5,1.5,1.9,6.5,13.9,,112,96,jonesfr01
85,Jumaine Jones,SG,24,BOS,2,0,28,3.7,11.2,.333,0.0,3.7,.000,3.7,7.5,.500,0.0,0.0,,1.9,7.5,9.3,3.7,0.0,0.0,0.0,7.5,7.5,,91,114,jonesju01
86,Jason Kidd*,PG,30,NJN,11,11,474,4.9,14.7,.333,1.1,5.5,.208,3.8,9.2,.407,4.9,6.0,.811,1.8,6.5,8.3,11.3,2.8,0.7,4.9,1.7,15.8,,95,93,kiddja01
87,Kerry Kittles,SG,29,NJN,11,11,415,7.8,17.4,.448,2.2,6.8,.327,5.6,10.7,.524,2.7,4.4,.618,1.3,4.8,6.1,3.0,2.9,1.3,1.4,3.6,20.6,,108,94,kittlke01
88,Brevin Knight,PG,28,MIL,5,0,101,3.2,12.2,.261,0.0,0.0,,3.2,12.2,.261,4.8,5.8,.818,1.6,4.2,5.8,9.0,7.4,0.5,3.7,6.3,11.1,,85,99,knighbr01
89,Toni Kukoč*,PF,35,MIL,5,0,105,8.6,17.3,.500,2.0,6.1,.333,6.6,11.2,.591,2.0,4.1,.500,2.0,5.1,7.1,2.0,1.5,1.0,3.1,5.6,21.4,,100,111,kukocto01
90,Voshon Lenard,SG,30,DEN,5,5,161,10.4,24.5,.427,3.6,7.8,.458,6.9,16.6,.412,3.3,4.6,.714,1.3,2.9,4.2,3.9,1.3,0.0,2.9,4.2,27.7,,106,107,lenarvo01
91,George Lynch,SF,33,NOH,7,7,147,9.4,21.4,.439,1.1,4.5,.250,8.2,16.9,.489,1.9,3.0,.625,4.9,9.0,13.9,4.5,1.1,1.1,2.6,5.6,21.7,,100,95,lynchge01
92,Mark Madsen,C,28,MIN,17,0,222,4.1,7.7,.531,0.0,0.0,,4.1,7.7,.531,3.1,7.0,.448,6.7,7.2,14.0,0.5,1.2,1.0,1.7,10.4,11.3,,112,102,madsema01
93,Jamaal Magloire,C,25,NOH,7,7,239,6.5,15.4,.418,0.0,0.2,.000,6.5,15.2,.424,4.8,6.5,.750,3.7,11.1,14.8,1.2,0.7,1.6,2.5,5.1,17.7,,98,94,magloja01
94,Karl Malone*,PF,40,LAL,21,21,798,6.8,15.1,.450,0.0,0.1,.000,6.8,15.1,.452,3.2,5.1,.630,2.6,10.3,12.8,5.0,1.7,0.1,3.3,4.5,16.8,,95,98,malonka01
95,Stephon Marbury,PG,26,NYK,4,4,174,9.2,24.6,.373,1.8,5.9,.300,7.4,18.7,.397,5.0,7.4,.680,1.5,3.6,5.0,7.7,2.1,0.0,4.2,2.7,25.2,,92,106,marbust01
96,Darrick Martin,PG,32,MIN,16,3,182,4.1,15.0,.275,1.8,5.9,.300,2.4,9.1,.258,4.7,5.9,.800,1.5,2.6,4.1,6.8,1.2,0.0,2.4,5.0,14.7,,95,107,martida01
97,Kenyon Martin,PF,26,NJN,11,11,409,10.7,20.1,.533,0.0,0.5,.000,10.7,19.5,.547,6.3,8.4,.750,3.3,12.7,16.0,1.6,1.7,1.8,4.2,6.6,27.7,,105,89,martike01
98,Desmond Mason,SF,26,MIL,5,5,198,6.7,20.0,.338,0.0,0.5,.000,6.7,19.4,.347,5.9,7.0,.846,1.1,5.4,6.5,3.2,1.1,0.5,3.2,4.3,19.4,,86,112,masonde01
99,Walter McCarty,PF,29,BOS,4,4,127,4.5,9.5,.478,2.5,6.2,.400,2.1,3.3,.625,0.0,0.0,,1.2,7.4,8.7,3.3,0.8,0.8,1.6,2.9,11.5,,111,112,mccarwa01
100,Stanislav Medvedenko,PF,24,LAL,21,1,237,7.7,17.5,.440,0.0,0.0,,7.7,17.5,.440,4.0,4.9,.810,5.4,7.0,12.4,2.3,0.9,0.9,1.2,11.7,19.4,,109,101,medvest01
101,Chris Mihm,C,24,BOS,4,0,65,5.6,17.7,.318,0.0,0.0,,5.6,17.7,.318,4.8,8.1,.600,6.4,8.1,14.5,0.0,3.2,3.2,2.4,9.7,16.1,,84,103,mihmch01
102,Darko Miličić,C,18,DET,8,0,14,0.0,15.9,.000,0.0,0.0,,0.0,15.9,.000,4.0,15.9,.250,4.0,8.0,11.9,4.0,4.0,0.0,11.9,4.0,4.0,,24,89,milicda01
103,Andre Miller,PG,27,DEN,5,5,174,10.3,21.7,.472,0.0,0.6,.000,10.3,21.1,.486,2.7,3.3,.818,4.5,2.4,6.9,4.8,2.4,0.0,3.0,4.8,23.3,,106,105,millean02
104,Brad Miller,PF,27,SAC,12,0,366,6.7,12.8,.527,0.1,1.0,.143,6.6,11.8,.560,4.1,6.7,.604,4.2,10.4,14.6,5.3,1.3,1.5,2.8,6.5,17.7,,112,99,millebr01
105,Mike Miller,SF,23,MEM,4,4,98,6.8,19.4,.353,2.8,7.4,.385,4.0,12.0,.333,0.6,1.7,.333,0.0,6.8,6.8,1.7,2.8,0.0,2.8,2.3,17.1,,79,113,millemi01
106,Oliver Miller,C,33,MIN,8,0,31,1.7,6.9,.250,0.0,0.0,,1.7,6.9,.250,1.7,3.5,.500,0.0,8.6,8.6,1.7,0.0,5.2,5.2,22.4,5.2,,45,99,milleol01
107,Reggie Miller*,SG,38,IND,16,16,455,5.5,13.7,.402,2.9,7.8,.375,2.6,5.9,.438,5.7,6.2,.922,0.4,4.1,4.5,5.5,2.2,0.4,3.4,2.8,19.6,,110,97,millere01
108,Yao Ming*,C,23,HOU,5,5,185,9.2,20.1,.456,0.0,0.0,,9.2,20.1,.456,3.8,5.0,.765,3.3,7.7,10.9,2.7,0.6,2.1,3.8,5.9,22.2,,95,100,mingya01
109,Cuttino Mobley,SG,28,HOU,5,5,210,7.6,19.5,.387,1.6,5.5,.286,6.0,14.1,.426,2.1,2.6,.800,1.3,5.0,6.3,3.6,0.8,0.8,4.7,3.6,18.8,,83,103,moblecu01
110,Nazr Mohammed,C,26,NYK,4,4,97,8.0,16.0,.500,0.0,0.0,,8.0,16.0,.500,5.9,8.5,.688,5.3,6.9,12.2,0.5,3.2,1.6,3.7,9.6,21.8,,101,100,mohamna01
111,Dikembe Mutombo*,C,37,NYK,3,0,38,2.7,8.2,.333,0.0,0.0,,2.7,8.2,.333,4.1,4.1,1.000,5.4,8.2,13.6,0.0,1.4,5.4,4.1,8.2,9.5,,84,99,mutomdi01
112,Boštjan Nachbar,SF,23,HOU,5,0,41,5.3,12.0,.444,1.3,4.0,.333,4.0,8.0,.500,6.7,6.7,1.000,1.3,6.7,8.0,2.7,1.3,0.0,2.7,12.0,18.7,,117,101,nachbbo01
113,Eduardo Nájera,SF,27,DAL,5,0,57,4.4,9.6,.455,0.0,0.0,,4.4,9.6,.455,1.7,1.7,1.000,8.7,6.1,14.9,2.6,2.6,1.7,1.7,10.5,10.5,,118,100,najered01
114,Steve Nash*,PG,29,DAL,5,5,197,6.8,17.7,.386,1.5,4.0,.375,5.3,13.7,.389,2.0,2.3,.889,1.5,5.1,6.6,11.4,1.0,0.0,3.0,3.5,17.2,,106,107,nashst01
115,Rasho Nesterović,C,27,SAS,10,10,261,6.1,14.1,.433,0.0,0.2,.000,6.1,13.9,.439,0.2,1.3,.167,4.4,7.2,11.6,2.1,0.6,2.3,1.7,8.0,12.4,,95,99,nestera01
116,Dirk Nowitzki*,C,25,DAL,5,5,212,10.6,23.5,.450,1.6,3.5,.467,8.9,20.0,.447,8.5,9.9,.857,3.1,10.8,13.9,1.6,1.6,3.1,1.4,3.8,31.3,,125,98,nowitdi01
117,Jermaine O'Neal,PF,25,IND,16,16,604,10.6,25.0,.423,0.0,0.4,.000,10.6,24.6,.429,7.1,10.1,.700,2.7,10.8,13.4,1.7,0.7,3.3,2.7,4.9,28.2,,98,92,onealje01
118,Shaquille O'Neal*,C,31,LAL,22,22,917,11.0,18.6,.593,0.0,0.0,,11.0,18.6,.593,6.6,15.4,.429,5.5,12.1,17.6,3.3,0.4,3.7,3.3,5.4,28.6,,108,96,onealsh01
119,Lamar Odom,PF,24,MIA,13,13,512,8.8,19.7,.445,0.9,2.8,.308,7.9,16.9,.468,5.3,7.8,.681,3.5,8.2,11.7,4.0,1.6,1.1,4.6,6.3,23.8,,98,96,odomla01
