--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
18,Raja Bell,SG,30,PHO,11,11,438,4.7,10.1,.460,2.3,5.2,.444,2.3,4.9,.476,1.4,1.6,.857,0.7,3.1,3.8,2.3,1.2,0.2,1.7,4.7,13.0,,110,109,bellra01
19,Andris Biedriņš,C,20,GSW,11,8,267,5.1,7.0,.730,0.0,0.0,,5.1,7.0,.730,3.0,5.7,.533,3.6,9.4,13.0,0.9,1.5,3.2,1.7,5.5,13.2,,130,106,biedran01
20,Chauncey Billups*,PG,30,DET,16,16,649,7.2,16.6,.435,3.0,7.8,.389,4.2,8.9,.476,8.1,9.7,.832,0.6,4.0,4.6,7.8,1.6,0.2,4.0,3.4,25.6,,117,105,billuch01
21,Steve Blake,PG,26,DEN,5,5,180,4.3,9.4,.452,2.4,4.9,.500,1.8,4.6,.400,0.0,0.0,,0.3,3.3,3.7,7.0,0.9,0.0,3.0,2.4,11.0,,105,112,blakest01
22,Andray Blatche,PF,20,WAS,2,0,25,8.7,13.0,.667,0.0,0.0,,8.7,13.0,.667,2.2,2.2,1.000,6.5,8.7,15.2,0.0,0.0,0.0,2.2,4.3,19.5,,129,115,blatcan01
23,Matt Bonner,PF,26,SAS,9,0,25,4.3,15.1,.286,2.2,8.6,.250,2.2,6.5,.333,4.3,4.3,1.000,4.3,2.2,6.5,0.0,4.3,0.0,6.5,13.0,15.1,,76,101,bonnema01
24,Josh Boone,PF,22,NJN,12,0,118,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,5.5,11.0,.500,3.2,5.5,8.7,1.4,0.5,1.4,1.4,7.3,16.5,,107,102,boonejo01
25,Calvin Booth,C,30,WAS,1,0,18,6.0,9.0,.667,0.0,0.0,,6.0,9.0,.667,0.0,0.0,,6.0,6.0,12.1,3.0,3.0,0.0,3.0,9.0,12.1,,117,110,boothca01
26,Carlos Boozer,PF,25,UTA,17,17,654,13.1,24.4,.536,0.0,0.0,,13.1,24.4,.536,6.1,8.3,.738,4.4,12.3,16.7,4.0,1.4,0.4,4.1,4.2,32.3,,112,104,boozeca01
27,Chris Bosh*,C,22,TOR,6,6,222,8.7,21.9,.396,0.2,1.2,.200,8.4,20.7,.407,7.7,9.1,.842,1.7,11.3,13.0,3.6,1.2,2.6,2.9,4.6,25.2,,98,103,boshch01
28,Bruce Bowen,SF,35,SAS,20,20,689,3.7,9.3,.395,2.6,5.8,.446,1.1,3.5,.311,0.2,0.5,.500,0.9,5.4,6.3,2.0,2.2,0.3,1.1,4.2,10.2,,108,104,bowenbr01
29,Ronnie Brewer,SG,21,UTA,8,0,41,7.7,12.9,.600,0.0,0.0,,7.7,12.9,.600,9.0,16.7,.538,2.6,5.1,7.7,2.6,1.3,0.0,2.6,3.9,24.4,,116,109,brewero02
30,Dee Brown,PG,22,UTA,8,0,52,6.1,17.2,.353,0.0,6.1,.000,6.1,11.2,.545,1.0,4.1,.250,1.0,2.0,3.0,9.1,0.0,0.0,4.1,1.0,13.2,,79,114,brownde03
31,Kwame Brown,C,24,LAL,5,5,133,7.3,13.8,.528,0.0,0.0,,7.3,13.8,.528,1.9,3.4,.556,5.0,5.7,10.7,0.4,0.4,1.5,3.4,6.1,16.4,,101,116,brownkw01
32,P.J. Brown,PF,37,CHI,10,10,228,7.8,15.8,.493,0.0,0.0,,7.8,15.8,.493,4.0,5.4,.739,4.0,7.1,11.1,2.8,1.9,0.5,1.9,6.8,19.5,,113,102,brownpj01
33,Shannon Brown,SG,21,CLE,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,brownsh01
34,Kobe Bryant*,SG,28,LAL,5,5,215,14.2,30.7,.462,2.4,6.6,.357,11.8,24.1,.490,8.0,8.7,.919,0.2,5.9,6.1,5.2,1.2,0.5,5.2,2.4,38.8,,111,116,bryanko01
35,Greg Buckner,SG,30,DAL,6,0,44,0.0,8.2,.000,0.0,4.7,.000,0.0,3.5,.000,1.2,2.3,.500,2.3,4.7,7.0,2.3,2.3,1.2,2.3,8.2,1.2,,36,112,buckngr01
36,Pat Burke,C,33,PHO,3,0,7,7.3,14.6,.500,0.0,0.0,,7.3,14.6,.500,0.0,0.0,,0.0,7.3,7.3,0.0,0.0,7.3,0.0,21.9,14.6,,101,100,burkepa01
37,Andrew Bynum,C,19,LAL,5,0,55,7.4,13.9,.533,0.0,0.0,,7.4,13.9,.533,3.7,9.2,.400,7.4,13.9,21.3,0.0,0.0,1.8,1.8,6.5,18.5,,111,112,bynuman01
38,José Calderón,PG,25,TOR,6,1,146,12.8,25.2,.507,1.1,4.4,.250,11.7,20.8,.561,1.8,2.2,.833,0.7,2.9,3.7,11.7,1.8,0.0,5.5,4.4,28.5,,103,110,caldejo01
39,Marcus Camby,C,32,DEN,5,5,184,5.1,13.4,.378,0.0,0.0,,5.1,13.4,.378,1.2,1.8,.667,3.6,18.5,22.0,3.0,1.2,4.8,3.0,4.2,11.3,,86,96,cambyma01
40,Anthony Carter,PG,31,DEN,1,0,14,15.7,15.7,1.000,0.0,0.0,,15.7,15.7,1.000,0.0,3.9,.000,0.0,3.9,3.9,7.8,0.0,0.0,3.9,7.8,31.3,,139,114,cartean01
41,Vince Carter*,SG,30,NJN,12,12,487,10.3,26.1,.396,2.3,6.0,.389,8.0,20.1,.398,6.8,9.8,.693,1.9,7.2,9.1,7.1,1.2,0.8,4.2,3.9,29.8,,98,100,cartevi01
42,Jarron Collins,C,28,UTA,13,0,110,1.4,4.3,.333,0.0,0.0,,1.4,4.3,.333,4.3,8.2,.529,3.8,5.8,9.6,2.4,1.9,0.0,0.5,10.1,7.2,,118,107,collija03
43,Jason Collins,PF,28,NJN,12,12,329,2.0,3.5,.571,0.0,0.0,,2.0,3.5,.571,0.7,1.8,.364,2.6,3.9,6.6,0.3,1.2,0.5,2.6,7.4,4.6,,80,102,collija04
44,Brian Cook,PF,26,LAL,5,0,51,6.0,17.9,.333,3.0,7.0,.429,3.0,11.0,.273,3.0,3.0,1.000,2.0,4.0,6.0,0.0,0.0,1.0,2.0,13.0,17.9,,99,118,cookbr01
45,Austin Croshere,PF,31,DAL,3,0,34,6.1,18.2,.333,4.5,6.1,.750,1.5,12.1,.125,6.1,6.1,1.000,4.5,4.5,9.1,0.0,0.0,0.0,3.0,7.6,22.7,,111,119,croshau01
46,Erick Dampier,C,31,DAL,5,2,38,2.7,4.1,.667,0.0,0.0,,2.7,4.1,.667,1.4,2.7,.500,12.2,10.8,23.0,1.4,0.0,0.0,5.4,12.2,6.8,,99,114,dampier01
47,Antonio Daniels,SG,31,WAS,4,4,176,5.2,11.7,.447,0.3,1.5,.200,4.9,10.2,.485,5.6,6.5,.857,0.6,4.9,5.6,14.5,1.5,0.3,2.2,1.2,16.3,,125,114,daniean01
48,Baron Davis,PG,27,GSW,11,11,445,11.1,21.6,.513,2.8,7.6,.373,8.3,14.0,.589,6.5,8.4,.770,1.2,4.4,5.7,8.2,3.6,0.8,3.6,5.2,31.5,,124,107,davisba01
49,Dale Davis,C,37,DET,8,0,51,3.3,8.8,.375,0.0,0.0,,3.3,8.8,.375,2.2,4.4,.500,5.5,7.7,13.2,1.1,2.2,2.2,2.2,15.4,8.8,,92,98,davisda01
50,Carlos Delfino,SG,24,DET,16,0,135,6.2,15.3,.405,1.2,6.6,.188,5.0,8.7,.571,1.7,2.5,.667,2.5,6.2,8.7,3.3,2.1,0.4,2.9,5.4,15.3,,93,102,delfica01
51,Luol Deng,SF,21,CHI,10,10,410,11.5,22.0,.524,0.0,0.1,.000,11.5,21.9,.527,6.0,7.5,.807,3.9,7.5,11.4,3.1,1.3,0.9,3.0,2.9,29.1,,114,103,denglu01
52,Boris Diaw,PF,24,PHO,10,0,235,6.1,12.8,.475,0.0,1.3,.000,6.1,11.5,.528,2.2,3.3,.667,2.8,4.1,6.9,6.5,1.5,0.4,3.7,3.9,14.3,,100,108,diawbo01
53,Yakhouba Diawara,SG,24,DEN,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117,diawaya01
54,DeSagana Diop,C,25,DAL,6,3,140,3.3,5.5,.600,0.0,0.0,,3.3,5.5,.600,1.1,2.6,.429,5.9,9.2,15.1,0.7,1.1,3.7,1.5,7.7,7.7,,119,109,diopde01
55,Juan Dixon,SG,28,TOR,6,0,63,6.8,17.8,.381,1.7,6.8,.250,5.1,11.0,.462,0.0,0.0,,0.0,3.4,3.4,2.5,5.9,0.0,8.5,5.1,15.3,,60,101,dixonju01
56,Michael Doleac,C,29,MIA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,118,doleami01
57,Keyon Dooling,SG,26,ORL,4,0,65,10.4,21.6,.480,0.9,2.6,.333,9.5,19.0,.500,3.5,5.2,.667,0.9,5.2,6.0,4.3,1.7,0.9,1.7,6.0,25.1,,109,113,doolike01
58,Chris Duhon,PG,24,CHI,9,0,172,2.8,9.7,.290,1.9,5.9,.316,0.9,3.7,.250,2.5,3.1,.800,0.9,4.1,5.0,6.6,0.9,0.3,2.2,3.7,10.0,,100,106,duhonch01
59,Tim Duncan*,C,30,SAS,20,20,736,12.8,24.5,.521,0.0,0.0,,12.8,24.5,.521,7.0,10.9,.644,5.4,11.4,16.8,4.8,1.0,4.5,4.3,4.3,32.6,,111,98,duncati01
60,Monta Ellis,SG,21,GSW,11,6,238,6.8,17.4,.390,0.2,1.9,.111,6.6,15.5,.425,4.9,5.9,.821,1.7,3.6,5.3,2.1,2.1,0.4,4.2,4.9,18.6,,88,112,ellismo01
61,Francisco Elson,C,30,SAS,20,8,230,6.1,10.3,.591,0.0,0.2,.000,6.1,10.1,.605,3.3,4.7,.700,5.2,9.4,14.6,0.5,1.9,1.4,4.5,9.6,15.5,,102,100,elsonfr01
62,Maurice Evans,SG,28,LAL,5,0,82,6.2,16.1,.385,3.1,8.1,.385,3.1,8.1,.385,0.0,0.0,,1.9,3.1,5.0,1.9,1.2,0.0,0.0,2.5,15.5,,117,118,evansma01
63,Jordan Farmar,PG,20,LAL,5,5,114,5.4,12.5,.429,0.9,4.5,.200,4.5,8.0,.556,2.7,3.1,.857,0.4,5.8,6.2,3.6,2.7,0.4,2.2,4.0,14.3,,105,113,farmajo01
64,Michael Finley,SF,33,SAS,20,20,538,7.3,17.9,.410,4.4,10.5,.419,2.9,7.3,.397,3.5,3.9,.897,0.8,5.0,5.8,2.2,1.1,0.4,1.3,2.8,22.6,,118,106,finlemi01
65,Derek Fisher,SG,32,UTA,16,14,445,5.8,14.3,.405,1.4,3.8,.375,4.4,10.5,.416,5.0,5.3,.933,0.5,2.5,3.0,5.0,1.9,0.2,2.3,6.0,18.0,,112,109,fishede01
66,T.J. Ford,PG,23,TOR,6,5,136,14.5,29.8,.487,2.0,3.9,.500,12.6,25.9,.485,6.7,8.2,.810,2.0,2.0,3.9,9.4,2.7,0.8,5.5,2.7,37.7,,107,108,fordtj01
67,Adonal Foyle,C,31,GSW,3,0,6,8.4,8.4,1.000,0.0,0.0,,8.4,8.4,1.000,0.0,0.0,,0.0,16.8,16.8,0.0,0.0,0.0,0.0,0.0,16.8,,200,105,foylead01
68,Devean George,SF,29,DAL,6,1,109,2.4,11.8,.200,1.4,5.7,.250,0.9,6.1,.154,3.8,4.7,.800,1.9,6.6,8.5,1.9,2.8,0.9,3.3,5.7,9.9,,75,110,georgde01
69,Daniel Gibson,PG,20,CLE,20,2,402,7.0,16.2,.431,3.8,9.2,.409,3.2,7.0,.460,5.3,6.0,.884,1.3,3.2,4.5,2.9,1.7,0.6,1.3,4.7,23.0,,127,103,gibsoda01
70,Manu Ginóbili*,SG,29,SAS,20,0,602,8.9,22.1,.401,3.4,8.9,.384,5.5,13.3,.412,8.7,10.4,.836,1.4,8.3,9.8,6.6,3.0,0.4,3.8,5.5,29.9,,112,100,ginobma01
71,Gordan Giriček,SG,29,UTA,17,3,307,6.5,15.6,.418,2.4,4.5,.538,4.1,11.2,.369,2.4,2.7,.875,0.7,4.1,4.8,2.9,0.5,0.3,3.8,6.4,17.9,,95,111,giricgo01
72,Drew Gooden,PF,25,CLE,20,20,605,9.2,18.6,.493,0.0,0.2,.000,9.2,18.4,.497,2.8,3.6,.769,4.5,10.3,14.8,1.9,0.9,0.8,2.5,5.7,21.1,,106,100,goodedr01
73,Ben Gordon,SG,23,CHI,10,10,395,8.3,20.0,.415,3.3,7.5,.436,5.0,12.5,.402,7.9,8.6,.921,1.2,3.9,5.2,5.2,1.2,0.1,4.6,4.6,27.7,,109,106,gordobe01
74,Joey Graham,SF,24,TOR,6,3,109,2.9,10.3,.286,0.0,0.5,.000,2.9,9.8,.300,2.0,2.4,.800,0.5,9.3,9.8,1.0,2.0,0.0,2.9,5.9,7.8,,62,106,grahajo01
75,Adrian Griffin,SF,32,CHI,4,0,9,0.0,35.8,.000,0.0,0.0,,0.0,35.8,.000,0.0,0.0,,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,,13,98,griffad01
76,Richard Hamilton,SG,28,DET,16,16,638,9.5,22.1,.429,0.7,1.8,.400,8.8,20.4,.431,6.8,7.8,.865,2.8,3.2,6.1,5.3,1.2,0.2,2.7,5.3,26.4,,110,106,hamilri01
77,Matt Harpring,SF,30,UTA,17,0,433,7.6,16.6,.456,0.0,0.5,.000,7.6,16.1,.470,4.1,5.7,.723,4.0,6.0,10.0,2.8,0.9,0.4,2.7,5.0,19.2,,105,109,harprma01
78,Al Harrington,PF,26,GSW,11,5,262,7.5,18.8,.398,2.9,7.3,.395,4.6,11.5,.400,3.7,5.8,.633,3.3,6.5,9.8,1.2,1.0,1.3,1.9,7.7,21.5,,105,111,harrial01
79,Devin Harris,PG,23,DAL,6,6,163,9.8,19.9,.492,0.9,3.2,.300,8.8,16.7,.528,4.4,6.0,.737,0.3,3.5,3.8,9.5,1.9,0.3,2.8,7.3,25.0,,117,115,harride01
80,Udonis Haslem,PF,26,MIA,4,4,103,6.1,12.7,.480,0.0,0.0,,6.1,12.7,.480,3.1,4.1,.750,2.0,8.6,10.7,2.0,0.5,1.0,1.0,7.1,15.3,,109,110,hasleud01
81,Chuck Hayes,PF,23,HOU,7,7,197,3.3,4.7,.706,0.0,0.3,.000,3.3,4.4,.750,0.6,1.4,.400,3.9,8.6,12.5,0.8,2.5,0.8,1.9,6.1,7.2,,113,100,hayesch01
82,Jarvis Hayes,SF,25,WAS,4,4,139,5.9,18.0,.326,2.7,7.4,.368,3.1,10.5,.296,2.3,2.7,.857,1.6,3.9,5.5,1.6,0.8,0.4,0.0,4.7,16.8,,99,116,hayesja01
83,Brendan Haywood,C,27,WAS,3,0,34,8.0,11.2,.714,0.0,0.0,,8.0,11.2,.714,4.8,6.4,.750,4.8,3.2,8.0,1.6,1.6,0.0,1.6,11.2,20.8,,142,115,haywobr01
84,Luther Head,SG,24,HOU,7,0,141,4.3,14.0,.306,2.3,8.9,.261,1.9,5.1,.385,1.6,3.1,.500,0.8,6.6,7.4,3.1,1.2,0.8,2.7,6.2,12.4,,80,104,headlu01
85,Nenê,C,24,DEN,5,5,179,9.5,16.2,.585,0.0,0.0,,9.5,16.2,.585,4.3,5.5,.778,6.7,5.2,11.9,3.7,0.9,0.9,4.0,6.4,23.3,,118,110,hilarne01
86,Grant Hill*,SG,34,ORL,4,4,143,7.5,14.9,.500,0.0,0.0,,7.5,14.9,.500,8.6,13.0,.667,0.8,7.9,8.6,5.9,0.8,0.4,3.9,3.1,23.6,,108,114,hillgr01
87,Kirk Hinrich,PG,26,CHI,10,10,362,6.5,17.4,.376,1.9,6.4,.302,4.6,11.0,.419,3.0,3.9,.769,0.6,5.6,6.2,11.1,1.3,0.4,3.4,5.5,17.9,,102,104,hinriki01
88,Robert Horry,PF,36,SAS,18,0,361,3.7,9.0,.417,1.9,5.5,.351,1.8,3.4,.522,2.1,2.5,.824,2.4,8.1,10.5,4.3,1.6,3.6,2.1,4.5,11.5,,115,100,horryro01
89,Eddie House,SG,28,NJN,4,0,18,6.0,24.1,.250,3.0,18.0,.167,3.0,6.0,.500,0.0,0.0,,0.0,6.0,6.0,3.0,3.0,0.0,6.0,6.0,15.0,,55,98,houseed01
90,Dwight Howard*,C,21,ORL,4,4,167,7.7,14.1,.548,0.0,0.0,,7.7,14.1,.548,5.0,11.1,.455,5.4,14.5,19.8,2.4,0.7,1.3,5.7,4.4,20.5,,94,108,howardw01
91,Josh Howard,SF,26,DAL,6,6,248,10.6,20.6,.515,1.5,3.7,.389,9.1,16.8,.543,3.9,5.6,.704,3.1,9.1,12.3,3.5,2.7,1.0,2.5,4.6,26.6,,118,109,howarjo01
92,Juwan Howard,PF,33,HOU,7,0,157,4.9,12.2,.400,0.0,0.0,,4.9,12.2,.400,2.4,3.8,.636,3.5,7.3,10.8,2.4,1.7,0.0,1.4,3.5,12.2,,99,104,howarju01
93,Larry Hughes,SG,28,CLE,18,18,639,6.0,17.4,.347,1.7,4.7,.352,4.4,12.7,.345,4.1,5.5,.746,0.8,5.4,6.2,3.9,2.2,0.7,3.7,3.1,17.9,,88,100,hughela01
94,Kris Humphries,PF,21,TOR,6,0,69,2.3,7.0,.333,0.0,0.0,,2.3,7.0,.333,2.3,6.2,.375,5.4,7.7,13.2,0.8,0.8,1.5,2.3,8.5,7.0,,84,107,humphkr01
95,Lindsey Hunter,PG,36,DET,13,0,133,2.9,13.0,.226,1.7,7.6,.222,1.3,5.5,.231,2.1,2.1,1.000,0.8,3.4,4.2,6.7,2.5,0.4,4.2,9.3,9.7,,75,102,hunteli01
96,Zydrunas Ilgauskas,C,31,CLE,20,20,649,8.4,17.0,.492,0.0,0.0,,8.4,17.0,.492,4.9,5.9,.838,5.7,11.0,16.6,1.5,0.8,1.4,2.8,5.2,21.7,,112,99,ilgauzy01
97,Allen Iverson*,SG,31,DEN,5,5,223,10.3,28.0,.368,1.2,4.2,.294,9.1,23.8,.381,6.1,7.6,.806,0.0,0.7,0.7,7.1,1.7,0.0,3.7,2.7,28.0,,97,112,iversal01
98,Luke Jackson,SF,25,TOR,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,29.1,29.1,1.000,4.9,19.4,24.3,4.9,4.9,0.0,4.9,14.6,29.1,,179,93,jackslu02
99,Stephen Jackson,SF,28,GSW,11,11,454,6.8,17.9,.379,2.9,8.0,.361,3.9,9.9,.393,7.9,9.7,.816,0.7,3.8,4.4,4.4,2.4,0.9,4.5,4.3,24.3,,104,110,jacksst02
100,LeBron James,SF,22,CLE,20,20,893,10.4,25.0,.416,1.3,4.7,.280,9.1,20.3,.448,9.3,12.3,.755,1.6,8.5,10.1,10.0,2.1,0.6,4.1,2.5,31.4,,109,99,jamesle01
101,Antawn Jamison,PF,30,WAS,4,4,173,15.4,32.3,.476,2.8,8.2,.346,12.5,24.2,.519,6.6,8.8,.750,4.1,8.2,12.2,1.6,0.6,1.3,2.2,4.1,40.2,,111,113,jamisan01
102,Šarūnas Jasikevičius,PG,30,GSW,4,0,6,0.0,8.4,.000,0.0,0.0,,0.0,8.4,.000,8.4,16.8,.500,0.0,0.0,0.0,16.8,0.0,0.0,0.0,8.4,8.4,,104,119,jasiksa01
103,Richard Jefferson,SF,26,NJN,12,12,489,9.0,18.6,.482,1.4,4.4,.325,7.5,14.2,.531,6.8,7.3,.924,0.4,7.0,7.4,3.0,1.0,0.6,3.0,2.7,26.1,,110,101,jefferi01
104,Damon Jones,PG,30,CLE,11,0,139,3.2,10.5,.308,2.8,8.9,.318,0.4,1.6,.250,1.2,1.2,1.000,0.4,3.2,3.6,4.4,0.0,0.0,0.0,4.0,10.5,,120,107,jonesda01
105,Eddie Jones,SG,35,MIA,3,2,66,1.6,7.1,.222,0.8,4.8,.167,0.8,2.4,.333,4.0,4.8,.833,0.8,4.0,4.8,4.0,0.8,0.8,0.8,5.6,7.9,,102,112,jonesed02
106,James Jones,SF,26,PHO,11,6,171,5.7,10.7,.528,2.4,5.4,.444,3.3,5.4,.611,2.7,3.3,.818,0.9,3.6,4.5,0.9,0.6,0.6,1.2,3.3,16.4,,126,110,jonesja02
107,Jason Kapono,SF,25,MIA,4,1,77,5.4,11.6,.471,1.4,2.7,.500,4.1,8.8,.462,1.4,1.4,1.000,0.0,3.4,3.4,1.4,1.4,0.0,0.7,6.1,13.6,,109,112,kaponja01
108,Jason Kidd*,PG,33,NJN,12,12,484,7.2,16.6,.432,3.8,9.1,.420,3.4,7.5,.448,1.5,2.8,.520,2.6,12.1,14.6,14.6,2.5,0.6,4.6,3.5,19.6,,111,95,kiddja01
109,Andrei Kirilenko,SF,25,UTA,17,17,527,5.5,12.3,.447,0.3,0.9,.333,5.2,11.4,.456,5.1,6.5,.785,2.8,6.1,8.9,4.4,1.5,4.0,3.5,5.2,16.4,,105,103,kirilan01
110,Linas Kleiza,PF,22,DEN,5,0,66,2.5,10.8,.231,0.8,5.0,.167,1.7,5.8,.286,0.8,1.7,.500,0.0,6.6,6.6,1.7,0.0,0.0,0.0,5.0,6.6,,76,112,kleizli01
111,John Lucas III,PG,24,HOU,2,0,8,0.0,6.8,.000,0.0,6.8,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,6.8,0.0,13.7,0.0,0.0,,0,98,lucasjo02
112,Shawn Marion,SF,28,PHO,11,11,455,8.5,17.0,.500,1.3,3.8,.353,7.2,13.2,.542,2.5,3.7,.667,3.0,9.8,12.8,1.5,1.8,2.1,1.3,3.0,20.9,,114,101,mariosh01
113,Donyell Marshall,PF,33,CLE,19,0,204,6.3,18.9,.333,3.8,12.3,.311,2.5,6.6,.375,1.9,3.0,.636,3.3,8.0,11.3,1.4,0.8,1.1,1.4,8.2,18.4,,100,101,marshdo01
114,Darrick Martin,PG,35,TOR,2,0,8,0.0,13.3,.000,0.0,13.3,.000,0.0,0.0,,13.3,13.3,1.000,0.0,6.7,6.7,13.3,0.0,0.0,0.0,0.0,13.3,,102,112,martida01
115,Roger Mason,SG,26,WAS,4,0,56,6.8,15.5,.438,4.8,9.7,.500,1.9,5.8,.333,4.8,5.8,.833,0.0,1.9,1.9,1.0,1.0,0.0,2.9,9.7,23.3,,110,118,masonro01
116,Jason Maxiell,C,23,DET,14,0,146,8.4,12.7,.667,0.0,0.4,.000,8.4,12.3,.688,4.6,8.8,.522,4.2,8.4,12.7,0.8,1.5,3.5,2.7,8.1,21.5,,117,98,maxieja01
117,Antonio McDyess,PF,32,DET,16,0,354,5.9,16.8,.349,0.0,0.3,.000,5.9,16.4,.356,3.0,4.1,.731,6.5,11.4,17.9,2.8,1.7,2.4,2.7,8.7,14.7,,93,96,mcdyean01
118,Tracy McGrady*,SG,27,HOU,7,7,280,12.3,31.3,.394,1.8,7.0,.250,10.6,24.3,.435,8.2,11.2,.737,1.0,7.0,8.0,10.0,1.0,1.2,4.1,2.3,34.6,,101,104,mcgratr01
119,C.J. Miles,SG,19,UTA,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,17.6,35.2,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,,122,115,milescj01
