--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
12,Corie Blount,PF,31,PHO,9,0,162,5.6,10.2,.548,0.0,0.0,,5.6,10.2,.548,3.3,5.9,.556,8.2,10.2,18.3,1.0,2.0,2.0,4.3,11.8,14.4,,99,96,blounco01
13,Muggsy Bogues,PG,35,TOR,3,2,87,3.8,13.5,.286,1.9,5.8,.333,1.9,7.7,.250,0.6,1.9,.333,1.9,1.9,3.8,3.2,2.6,0.0,2.6,2.6,10.3,,76,105,boguemu01
14,Lazaro Borrell,SF,27,SEA,2,1,26,8.3,14.5,.571,0.0,0.0,,8.3,14.5,.571,4.1,8.3,.500,6.2,16.6,22.8,2.1,0.0,0.0,2.1,4.1,20.7,,117,104,borrela01
15,Bruce Bowen,SF,28,MIA,10,0,157,3.6,9.8,.370,1.8,8.0,.227,1.8,1.8,1.000,3.6,5.8,.625,0.4,3.3,3.6,2.9,2.5,1.4,2.2,9.8,12.7,,97,95,bowenbr01
16,Ira Bowman,SG,26,PHI,7,0,11,0.0,10.0,.000,0.0,5.0,.000,0.0,5.0,.000,0.0,10.0,.000,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,35,117,bowmair01
17,Terrell Brandon,PG,29,MIN,4,4,162,11.5,22.6,.508,1.4,4.0,.364,10.1,18.7,.538,3.6,4.0,.909,1.4,6.8,8.3,12.2,1.1,0.0,2.9,4.0,28.0,,119,108,brandte01
18,Dee Brown,PG,31,TOR,3,0,19,0.0,11.7,.000,0.0,8.8,.000,0.0,2.9,.000,0.0,0.0,,0.0,5.9,5.9,5.9,5.9,0.0,2.9,11.7,0.0,,20,95,brownde01
19,P.J. Brown,PF,30,MIA,10,10,308,6.4,15.1,.427,0.0,0.0,,6.4,15.1,.427,0.9,1.1,.833,4.8,10.3,15.1,2.0,1.5,0.7,2.0,7.7,13.8,,95,94,brownpj01
20,Rick Brunson,PG,27,NYK,3,0,4,0.0,14.3,.000,0.0,0.0,,0.0,14.3,.000,0.0,0.0,,0.0,0.0,0.0,14.3,14.3,0.0,0.0,28.6,0.0,,46,79,brunsri01
21,Kobe Bryant*,SG,21,LAL,22,22,857,10.8,24.5,.442,1.4,4.0,.344,9.4,20.5,.461,5.9,7.8,.754,1.6,4.5,6.1,6.0,2.0,2.0,3.4,5.5,28.9,,107,107,bryanko01
22,Jud Buechler,SF,31,DET,3,0,34,3.1,11.0,.286,3.1,7.9,.400,0.0,3.1,.000,0.0,0.0,,0.0,6.3,6.3,1.6,0.0,1.6,0.0,6.3,9.4,,91,102,buechju01
23,Rodney Buford,SG,22,MIA,1,0,16,14.2,28.4,.500,3.5,7.1,.500,10.6,21.3,.500,7.1,7.1,1.000,0.0,3.5,3.5,3.5,0.0,0.0,0.0,10.6,39.0,,130,102,buforro01
24,Marcus Camby,C,25,NYK,16,0,386,4.3,12.7,.337,0.0,0.1,.000,4.3,12.6,.341,2.8,4.6,.613,5.2,11.4,16.6,0.9,1.2,3.4,1.8,7.5,11.4,,89,96,cambyma01
25,Elden Campbell,C,31,CHH,4,4,150,8.3,17.7,.468,0.0,0.4,.000,8.3,17.3,.478,4.9,5.3,.929,3.4,9.0,12.4,1.5,0.8,1.5,3.0,6.0,21.5,,105,108,campbel01
26,Anthony Carter,PG,24,MIA,10,3,275,6.6,15.9,.416,0.2,1.2,.167,6.4,14.7,.437,2.5,3.3,.750,1.7,6.6,8.3,11.6,2.5,0.4,4.7,4.5,15.9,,94,95,cartean01
27,Vince Carter*,SF,23,TOR,3,3,119,7.0,23.4,.300,0.5,4.7,.100,6.6,18.8,.350,12.7,14.5,.871,4.2,4.2,8.4,8.9,1.4,1.9,3.8,5.6,27.2,,104,103,cartevi01
28,Sam Cassell,PG,30,MIL,5,5,178,9.1,21.7,.417,0.3,1.5,.200,8.8,20.2,.433,5.4,6.3,.857,0.0,5.1,5.1,13.6,1.2,0.0,2.7,5.7,23.9,,111,109,cassesa01
29,Chris Childs,PG,32,NYK,16,0,334,4.6,12.0,.386,1.5,4.8,.321,3.1,7.2,.429,4.1,4.8,.857,0.2,6.2,6.3,6.7,1.2,0.0,2.4,9.1,14.9,,106,104,childch01
30,Doug Christie,SG,29,TOR,3,1,61,2.7,11.9,.231,2.7,7.3,.375,0.0,4.6,.000,2.7,5.5,.500,0.9,3.7,4.6,5.5,3.7,0.9,3.7,9.1,11.0,,78,100,chrisdo01
31,Derrick Coleman,PF,32,CHH,4,4,169,9.0,19.0,.474,1.7,5.3,.313,7.3,13.7,.537,7.3,9.4,.786,3.3,13.4,16.7,4.7,1.0,4.0,4.3,3.7,27.1,,111,102,colemde01
32,Tyrone Corbin,SF,37,SAC,3,0,23,4.5,11.4,.400,0.0,4.5,.000,4.5,6.8,.667,0.0,2.3,.000,2.3,9.1,11.4,6.8,0.0,0.0,0.0,4.5,9.1,,105,115,corbity01
33,Austin Croshere,PF,24,IND,23,2,490,7.0,16.8,.418,1.7,4.1,.405,5.4,12.8,.422,8.0,9.6,.839,3.4,8.6,12.0,2.1,1.0,1.8,2.8,5.6,23.8,,113,105,croshau01
34,John Crotty,PG,30,DET,3,0,51,2.1,10.5,.200,0.0,3.1,.000,2.1,7.3,.286,2.1,2.1,1.000,0.0,4.2,4.2,4.2,1.0,1.0,4.2,4.2,6.3,,52,101,crottjo01
35,Dell Curry,SG,35,TOR,3,0,30,3.7,7.4,.500,3.7,5.6,.667,0.0,1.9,.000,1.9,3.7,.500,1.9,1.9,3.7,1.9,3.7,0.0,3.7,7.4,13.0,,100,102,curryde01
36,Michael Curry,SG,31,DET,3,1,79,8.1,15.6,.522,0.0,0.0,,8.1,15.6,.522,2.7,4.1,.667,0.0,2.0,2.0,2.0,0.7,0.7,1.4,3.4,18.9,,103,104,currymi01
37,Antonio Daniels,SG,24,SAS,4,0,82,5.8,14.8,.391,1.3,5.2,.250,4.5,9.7,.467,5.8,8.4,.692,1.3,5.2,6.4,3.9,4.5,0.0,3.9,3.2,18.7,,94,90,daniean01
38,Antonio Davis,C,31,TOR,3,3,105,7.4,12.8,.583,0.0,0.0,,7.4,12.8,.583,5.8,7.4,.786,3.7,9.6,13.3,1.6,0.5,2.1,2.1,4.8,20.7,,124,102,davisan01
39,Baron Davis,PG,20,CHH,4,0,57,9.9,22.8,.435,1.0,5.9,.167,8.9,16.8,.529,2.0,4.0,.500,3.0,3.0,5.9,5.9,4.0,0.0,3.0,5.9,22.8,,98,107,davisba01
40,Dale Davis,C,30,IND,23,23,714,6.0,11.4,.523,0.0,0.0,,6.0,11.4,.523,2.4,4.5,.542,6.3,13.6,19.9,1.3,0.8,2.3,1.4,6.3,14.4,,118,102,davisda01
41,Todd Day,SG,30,PHO,9,0,100,8.5,18.6,.457,2.7,8.5,.313,5.8,10.1,.579,2.7,5.3,.500,3.2,2.1,5.3,2.1,2.1,0.5,2.1,12.7,22.3,,106,104,dayto01
42,Vinny Del Negro,PG,33,MIL,5,0,93,7.5,17.3,.433,0.0,1.2,.000,7.5,16.2,.464,0.0,0.0,,0.0,4.6,4.6,5.2,1.7,0.0,1.7,2.3,15.0,,93,108,delnevi01
43,Tony Delk,PG,26,SAC,5,0,101,9.3,21.2,.439,1.6,2.6,.600,7.8,18.6,.417,8.8,11.9,.739,5.7,3.6,9.3,3.6,1.6,0.0,4.1,5.7,29.0,,110,116,delkto01
44,Derrick Dial,SG,24,SAS,2,0,8,13.2,26.4,.500,0.0,0.0,,13.2,26.4,.500,6.6,13.2,.500,13.2,0.0,13.2,0.0,0.0,0.0,0.0,6.6,33.0,,117,103,dialde01
45,Vlade Divac*,C,31,SAC,5,5,160,6.5,18.3,.357,0.0,0.7,.000,6.5,17.6,.370,5.2,7.5,.696,2.9,8.8,11.8,4.6,2.3,1.3,2.9,7.2,18.3,,92,109,divacvl01
46,Chris Dudley,C,34,NYK,5,2,43,1.3,2.7,.500,0.0,0.0,,1.3,2.7,.500,2.7,2.7,1.000,6.6,9.3,15.9,2.7,1.3,1.3,1.3,14.6,5.3,,145,99,dudlech02
47,Howard Eisley,PG,27,UTA,10,0,200,4.6,15.0,.309,2.5,5.2,.474,2.2,9.8,.222,2.2,2.5,.889,0.3,4.6,4.9,5.2,1.6,0.3,3.6,6.6,13.9,,83,108,eisleho01
48,Mario Elie,SF,36,SAS,4,4,115,2.8,10.1,.273,0.5,3.2,.143,2.3,6.9,.333,7.8,8.3,.944,2.3,5.5,7.8,3.2,2.3,0.0,5.5,1.8,13.8,,85,94,eliema01
49,Sean Elliott,SF,31,SAS,4,4,119,6.7,17.8,.375,2.2,5.8,.385,4.4,12.0,.370,2.2,3.6,.625,0.4,9.3,9.8,2.2,0.0,0.9,1.8,5.8,17.8,,93,95,elliose01
50,Patrick Ewing*,C,37,NYK,14,14,461,8.8,21.1,.418,0.0,0.0,,8.8,21.1,.418,7.7,11.0,.697,3.6,12.9,16.5,0.7,2.0,2.5,3.3,5.9,25.3,,96,95,ewingpa01
51,Derek Fisher,PG,25,LAL,21,0,322,5.6,13.0,.430,2.0,4.8,.414,3.6,8.3,.440,3.1,4.1,.760,0.7,3.0,3.6,6.8,1.8,0.2,1.5,5.0,16.4,,120,111,fishede01
52,Greg Foster,PF,31,SEA,5,0,68,5.5,15.0,.368,1.6,4.0,.400,4.0,11.1,.357,1.6,1.6,1.000,0.8,7.9,8.7,0.8,0.0,0.8,2.4,11.1,14.2,,87,109,fostegr01
53,Rick Fox,SF,30,LAL,23,0,331,5.3,11.7,.452,2.9,6.3,.462,2.4,5.5,.441,2.6,3.4,.762,1.8,4.3,6.1,4.5,1.4,0.0,2.6,10.9,16.1,,116,111,foxri01
54,Lawrence Funderburke,PF,29,SAC,4,0,34,6.2,13.8,.444,0.0,0.0,,6.2,13.8,.444,3.1,6.2,.500,6.2,10.8,16.9,0.0,1.5,0.0,0.0,0.0,15.4,,114,111,fundela01
55,Kevin Garnett*,PF,23,MIN,4,4,171,10.2,26.6,.385,0.7,1.0,.667,9.5,25.5,.373,4.4,5.4,.813,4.4,10.2,14.6,11.9,1.7,1.0,3.7,4.1,25.5,,101,103,garneke01
56,Dean Garrett,C,33,MIN,3,0,16,3.6,7.3,.500,0.0,0.0,,3.6,7.3,.500,3.6,7.3,.500,3.6,3.6,7.3,0.0,0.0,3.6,0.0,7.3,10.9,,121,108,garrede01
57,Matt Geiger,C,30,PHI,8,0,128,10.7,21.4,.500,0.0,0.0,,10.7,21.4,.500,8.6,10.7,.800,7.3,9.9,17.1,0.9,2.1,0.9,2.1,9.9,30.0,,122,105,geigema01
58,Devean George,SF,22,LAL,9,0,45,8.3,22.5,.368,2.4,11.8,.200,5.9,10.6,.556,7.1,13.0,.545,4.7,7.1,11.8,2.4,1.2,0.0,3.5,5.9,26.0,,97,110,georgde01
59,Armen Gilliam,PF,35,UTA,10,0,132,6.2,19.1,.326,0.0,0.0,,6.2,19.1,.326,2.1,5.4,.385,2.5,9.5,12.0,1.7,1.7,1.7,4.6,6.2,14.5,,65,103,gilliar01
60,Brian Grant,PF,27,POR,16,0,320,5.1,11.4,.446,0.0,0.0,,5.1,11.4,.446,5.1,6.8,.744,6.5,9.6,16.1,1.4,1.0,1.0,3.0,9.3,15.2,,108,101,grantbr01
61,Gary Grant,PG,34,POR,2,0,8,0.0,14.0,.000,0.0,0.0,,0.0,14.0,.000,7.0,14.0,.500,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,,58,112,grantga01
62,Horace Grant,PF,34,SEA,5,5,185,3.2,7.9,.407,0.0,0.0,,3.2,7.9,.407,0.6,1.2,.500,2.3,6.7,9.0,2.9,2.3,1.5,0.3,3.5,7.0,,109,104,grantho01
63,A.C. Green,PF,36,LAL,23,23,429,4.6,11.2,.411,0.0,0.0,,4.6,11.2,.411,2.0,2.9,.696,5.3,6.6,11.9,1.6,1.7,0.4,1.1,5.5,11.2,,109,108,greenac01
64,Darvin Ham,SF,26,MIL,5,5,144,4.1,6.3,.647,0.0,0.4,.000,4.1,6.0,.688,1.1,3.4,.333,6.3,4.5,10.8,2.6,0.4,3.0,2.6,8.2,9.3,,112,108,hamda01
65,Tom Hammonds,PF,32,MIN,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115,hammoto01
66,Anfernee Hardaway,SG,28,PHO,9,9,386,9.2,19.9,.462,0.7,2.6,.263,8.5,17.3,.492,6.0,8.5,.710,1.9,4.1,6.0,7.0,1.9,1.2,3.4,4.0,25.2,,108,103,hardaan01
67,Tim Hardaway*,PG,33,MIA,7,7,182,6.2,21.2,.294,2.2,10.6,.206,4.1,10.6,.382,2.2,3.1,.700,0.3,4.4,4.7,10.3,1.6,0.0,3.4,3.1,16.8,,84,98,hardati01
68,Ron Harper,PG,36,LAL,23,23,643,6.5,15.0,.431,0.7,3.2,.231,5.7,11.7,.486,2.7,3.9,.702,2.5,4.5,7.0,6.0,1.9,1.1,2.3,5.2,16.4,,107,109,harpero01
69,Grant Hill*,SF,27,DET,2,2,55,5.8,15.5,.375,1.0,1.9,.500,4.9,13.6,.357,8.7,9.7,.900,0.0,10.7,10.7,8.7,1.0,0.0,9.7,6.8,21.4,,82,99,hillgr01
70,Tyrone Hill,PF,31,PHI,10,10,352,7.2,15.6,.460,0.0,0.2,.000,7.2,15.4,.465,4.8,6.9,.705,5.6,9.5,15.1,1.4,1.4,0.2,1.9,5.9,19.2,,112,107,hillty01
71,Jeff Hornacek,SG,36,UTA,10,10,297,7.9,18.8,.422,1.7,4.1,.409,6.3,14.7,.425,3.7,4.4,.833,1.7,3.9,5.5,6.1,1.8,0.0,2.8,5.2,21.2,,104,109,hornaje01
72,Robert Horry,PF,29,LAL,23,0,618,5.1,12.5,.407,1.5,5.1,.288,3.6,7.4,.488,3.4,4.9,.702,3.3,7.3,10.6,5.0,1.7,1.6,2.6,7.6,15.1,,109,106,horryro01
73,Allan Houston,SG,28,NYK,16,16,654,9.0,20.5,.438,1.7,3.3,.500,7.3,17.2,.426,4.9,5.7,.862,0.3,4.3,4.5,2.3,1.7,0.3,3.1,3.7,24.5,,99,104,houstal01
74,Lindsey Hunter,PG,29,DET,3,3,93,5.7,18.4,.313,0.6,5.2,.111,5.2,13.2,.391,2.3,3.4,.667,0.0,4.0,4.0,2.9,2.9,0.6,2.9,2.3,14.4,,69,98,hunteli01
75,Allen Iverson*,SG,24,PHI,10,10,444,11.2,29.3,.384,1.5,4.8,.308,9.8,24.5,.399,8.4,11.4,.739,1.7,3.2,4.9,5.6,1.5,0.1,4.0,3.0,32.4,,100,112,iversal01
76,Bobby Jackson,PG,26,MIN,3,0,30,7.8,15.5,.500,1.9,5.8,.333,5.8,9.7,.600,11.6,11.6,1.000,0.0,9.7,9.7,7.8,3.9,1.9,3.9,7.8,29.1,,130,98,jacksbo01
77,Jaren Jackson,SG,32,SAS,2,0,19,0.0,8.3,.000,0.0,2.8,.000,0.0,5.6,.000,5.6,11.1,.500,0.0,2.8,2.8,5.6,2.8,0.0,0.0,2.8,5.6,,65,95,jacksja01
78,Mark Jackson,PG,34,IND,23,23,634,5.9,15.0,.392,1.8,5.7,.313,4.1,9.3,.440,2.4,2.6,.903,1.0,6.3,7.3,15.1,1.6,0.2,3.7,3.6,15.9,,110,107,jacksma01
79,Avery Johnson,PG,34,SAS,4,4,144,7.0,15.4,.452,0.0,0.0,,7.0,15.4,.452,3.7,5.1,.714,0.7,2.6,3.3,7.7,1.5,0.0,3.7,3.7,17.6,,97,98,johnsav01
80,Ervin Johnson,C,32,MIL,5,5,155,3.5,6.9,.500,0.0,0.0,,3.5,6.9,.500,3.8,6.2,.611,4.9,12.1,17.0,0.7,2.1,2.1,1.0,6.6,10.7,,122,100,johnser02
81,Kevin Johnson,PG,33,PHO,9,0,129,4.9,15.2,.324,0.0,1.2,.000,4.9,14.0,.353,2.1,2.5,.833,0.0,5.3,5.3,9.5,1.2,0.4,5.3,4.1,11.9,,75,104,johnske02
82,Larry Johnson,PF,30,NYK,16,16,589,6.8,14.7,.461,1.3,3.2,.394,5.5,11.5,.479,2.6,3.3,.794,1.5,6.3,7.8,2.5,0.8,0.2,2.2,4.6,17.5,,103,104,johnsla02
83,Eddie Jones,SG,28,CHH,4,4,171,7.3,19.2,.379,3.0,8.6,.346,4.3,10.6,.406,5.0,5.3,.938,1.3,5.3,6.6,6.3,3.3,1.0,1.7,4.0,22.5,,117,106,jonesed02
84,Jumaine Jones,SF,20,PHI,4,0,8,6.9,20.6,.333,0.0,13.7,.000,6.9,6.9,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,,76,117,jonesju01
85,Jerome Kersey,SF,37,SAS,2,0,25,2.1,14.8,.143,0.0,0.0,,2.1,14.8,.143,0.0,0.0,,4.2,4.2,8.5,2.1,4.2,2.1,2.1,10.6,4.2,,46,89,kerseje01
86,Jason Kidd*,PG,26,PHO,6,6,229,5.1,12.7,.400,1.9,5.1,.364,3.2,7.6,.424,1.6,2.1,.778,1.9,7.4,9.3,12.3,2.5,0.2,5.3,3.2,13.7,,96,100,kiddja01
87,Travis Knight,C,25,LAL,14,0,48,8.9,16.6,.533,0.0,0.0,,8.9,16.6,.533,2.2,6.6,.333,3.3,2.2,5.5,0.0,1.1,3.3,6.6,17.7,19.9,,78,109,knightr01
88,Toni Kukoč*,SF,31,PHI,10,0,257,7.7,19.8,.387,2.3,7.3,.324,5.3,12.6,.424,2.1,3.6,.588,1.5,6.4,7.9,3.6,2.1,0.6,3.2,5.5,19.8,,93,107,kukocto01
89,Christian Laettner,C,30,DET,3,3,75,5.0,12.1,.412,0.0,0.0,,5.0,12.1,.412,4.3,5.7,.750,1.4,9.3,10.7,4.3,0.0,0.7,2.1,10.0,14.2,,97,101,laettch01
90,Quincy Lewis,SG,22,UTA,8,0,106,5.2,13.9,.370,1.0,3.1,.333,4.1,10.8,.381,2.1,2.6,.800,1.0,6.7,7.7,1.0,1.5,3.6,1.5,12.4,13.4,,89,103,lewisqu01
91,Rashard Lewis,SF,20,SEA,5,5,157,8.9,20.2,.441,3.1,6.5,.474,5.8,13.7,.425,5.5,6.9,.800,4.1,6.5,10.6,1.0,1.7,1.0,3.4,3.8,26.4,,109,106,lewisra02
92,Randy Livingston,PG,24,PHO,7,3,63,5.1,22.7,.222,1.7,5.1,.333,3.4,17.7,.190,0.0,0.0,,1.7,4.2,5.9,3.4,3.4,0.8,3.4,5.1,11.8,,59,100,livinra01
93,Luc Longley,C,31,PHO,9,9,162,5.9,16.7,.353,0.0,0.0,,5.9,16.7,.353,0.7,1.0,.667,3.9,5.9,9.8,2.6,1.3,1.3,3.3,11.8,12.4,,77,102,longllu01
94,George Lynch,SF,29,PHI,10,10,293,4.1,12.2,.338,0.2,1.3,.143,3.9,10.9,.362,2.6,3.4,.778,4.9,8.4,13.3,2.6,1.7,0.9,1.5,6.2,11.0,,99,107,lynchge01
95,Todd MacCulloch,C,24,PHI,5,0,24,4.6,6.9,.667,0.0,0.0,,4.6,6.9,.667,9.1,13.7,.667,6.9,13.7,20.6,0.0,0.0,0.0,0.0,4.6,18.3,,160,108,maccuto01
96,Dan Majerle,SG,34,MIA,10,10,372,4.6,10.8,.423,3.1,7.6,.400,1.5,3.2,.476,1.5,2.1,.714,0.8,9.9,10.7,4.9,3.2,0.2,1.7,5.2,13.7,,114,91,majerda01
97,Karl Malone*,PF,36,UTA,10,10,386,14.6,28.0,.520,0.3,0.3,1.000,14.3,27.8,.515,9.1,11.2,.810,2.7,9.9,12.6,4.4,1.0,1.0,3.8,4.4,38.5,,113,105,malonka01
98,Danny Manning,PF,33,MIL,1,0,5,0.0,10.7,.000,0.0,0.0,,0.0,10.7,.000,0.0,0.0,,0.0,10.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,,0,107,mannida01
99,Shawn Marion,SF,21,PHO,9,9,281,6.8,16.2,.419,0.2,1.1,.167,6.6,15.1,.438,1.7,2.1,.818,4.0,11.0,14.9,1.3,1.1,2.6,1.3,3.2,15.5,,99,98,mariosh01
100,Darrick Martin,PG,28,SAC,2,0,21,7.5,22.4,.333,2.5,7.5,.333,5.0,14.9,.333,7.5,10.0,.750,2.5,5.0,7.5,5.0,2.5,0.0,7.5,10.0,24.9,,85,113,martida01
101,Jamal Mashburn,SF,27,MIA,10,10,423,8.5,21.1,.401,1.7,4.4,.394,6.7,16.6,.403,4.8,5.6,.857,1.2,5.0,6.2,4.3,1.5,0.3,3.2,4.0,23.5,,98,98,mashbja01
102,Anthony Mason,SF,33,CHH,4,4,179,5.7,12.0,.474,0.0,0.3,.000,5.7,11.7,.486,4.4,6.3,.700,5.0,7.3,12.3,6.9,1.3,0.0,4.1,4.1,15.8,,107,110,masonan01
103,Jelani McCoy,C,22,SEA,3,0,26,4.1,10.3,.400,0.0,0.0,,4.1,10.3,.400,0.0,6.2,.000,0.0,12.4,12.4,4.1,0.0,0.0,4.1,12.4,8.3,,58,106,mccoyje01
104,Tracy McGrady*,SF,20,TOR,3,3,111,8.5,22.1,.386,1.0,3.5,.286,7.5,18.6,.405,7.0,8.0,.875,5.0,5.5,10.6,4.5,1.5,1.5,5.0,5.0,25.1,,97,103,mcgratr01
105,Derrick McKey,SF,33,IND,23,0,352,2.3,4.9,.469,0.2,0.9,.167,2.1,4.0,.538,2.5,3.1,.800,3.8,8.3,12.1,2.1,1.1,0.6,2.9,6.9,7.2,,103,106,mckeyde01
106,Aaron McKie,SG,27,PHI,10,6,331,8.3,17.1,.485,2.0,5.8,.343,6.3,11.3,.559,4.3,5.1,.839,0.7,5.3,6.0,7.6,0.7,0.3,2.7,4.3,22.9,,120,112,mckieaa01
107,Brad Miller,C,23,CHH,4,0,62,8.2,15.5,.529,0.0,0.0,,8.2,15.5,.529,10.9,13.7,.800,7.3,4.6,11.8,2.7,0.0,2.7,8.2,10.0,27.3,,103,112,millebr01
108,Oliver Miller,C,29,PHO,7,0,37,2.9,12.9,.222,0.0,4.3,.000,2.9,8.6,.333,2.9,5.7,.500,2.9,8.6,11.5,1.4,0.0,2.9,2.9,11.5,8.6,,63,101,milleol01
109,Reggie Miller*,SG,34,IND,22,22,892,10.5,23.3,.452,3.5,8.9,.395,7.0,14.4,.487,7.3,7.8,.938,0.5,2.7,3.2,3.6,1.4,0.6,1.7,2.2,31.9,,122,110,millere01
110,Terry Mills,PF,32,DET,3,3,77,6.2,10.4,.600,4.2,6.2,.667,2.1,4.2,.500,0.7,1.4,.500,0.0,4.2,4.2,0.7,1.4,0.0,1.4,8.3,17.3,,129,101,millste01
111,Sam Mitchell,SF,36,MIN,4,0,68,7.7,15.4,.500,1.7,4.3,.400,6.0,11.1,.538,2.6,2.6,1.000,1.7,4.3,6.0,1.7,0.0,0.9,3.4,4.3,19.7,,102,111,mitchsa01
112,Eric Montross,C,28,DET,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,21.4,21.4,0.0,0.0,0.0,0.0,21.4,0.0,,,95,montrer01
113,Mikki Moore,C,24,DET,3,0,42,6.4,15.3,.417,0.0,0.0,,6.4,15.3,.417,10.2,10.2,1.000,8.9,6.4,15.3,3.8,1.3,0.0,5.1,11.5,22.9,,110,100,mooremi01
114,Alonzo Mourning*,C,29,MIA,10,10,376,11.5,23.7,.484,0.0,0.2,.000,11.5,23.5,.487,9.7,14.5,.667,4.7,10.4,15.1,2.1,0.3,5.0,3.6,6.0,32.6,,106,91,mournal01
115,Chris Mullin*,SG,36,IND,9,1,90,6.0,12.6,.476,1.2,4.8,.250,4.8,7.8,.615,5.4,6.6,.818,1.2,7.2,8.4,3.0,3.6,0.6,2.4,4.2,18.6,,114,102,mullich01
116,Rasho Nesterović,C,23,MIN,4,4,126,5.1,11.5,.440,0.0,0.0,,5.1,11.5,.440,1.4,2.8,.500,2.3,3.7,6.0,2.8,1.4,3.2,1.8,9.2,11.5,,94,106,nestera01
117,Jermaine O'Neal,C,21,POR,8,0,38,4.4,16.2,.273,0.0,0.0,,4.4,16.2,.273,8.8,13.2,.667,2.9,7.4,10.3,1.5,0.0,4.4,0.0,13.2,17.7,,100,101,onealje01
118,Shaquille O'Neal*,C,27,LAL,23,23,1000,15.2,26.9,.566,0.0,0.0,,15.2,26.9,.566,7.2,15.7,.456,6.3,12.6,18.9,3.8,0.7,2.9,3.0,3.6,37.6,,114,104,onealsh01
119,Charles Oakley,PF,36,TOR,3,3,110,7.1,14.7,.483,1.0,3.6,.286,6.1,11.2,.545,0.0,0.5,.000,1.0,10.7,11.7,5.6,3.0,0.5,2.5,7.1,15.2,,99,98,oaklech01
