--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
25,DeJuan Blair,PF,20,SAS,10,0,91,9.3,18.6,.500,0.0,0.0,,9.3,18.6,.500,2.9,5.2,.556,11.0,11.6,22.6,2.9,2.9,2.3,1.2,10.4,21.5,,122,101,blairde01
26,Keith Bogans,SF,29,SAS,8,0,55,1.9,9.6,.200,1.0,5.8,.167,1.0,3.8,.250,0.0,0.0,,1.0,4.8,5.8,1.9,1.9,1.0,1.9,8.6,4.8,,57,110,boganke01
27,Matt Bonner,PF,29,SAS,10,0,173,5.8,13.4,.432,3.1,8.2,.370,2.7,5.2,.529,0.6,0.6,1.000,2.1,7.6,9.8,1.2,0.3,0.9,2.1,6.7,15.3,,104,112,bonnema01
28,Carlos Boozer,PF,28,UTA,10,10,402,11.3,21.4,.530,0.0,0.0,,11.3,21.4,.530,2.4,4.4,.543,4.2,12.6,16.8,3.8,0.5,0.9,3.1,4.8,25.0,,108,114,boozeca01
29,Primož Brezec,C,30,MIL,4,0,25,9.0,15.7,.571,0.0,0.0,,9.0,15.7,.571,2.2,4.5,.500,2.2,4.5,6.7,0.0,2.2,0.0,0.0,11.2,20.2,,123,110,brezepr01
30,Derrick Brown,SF,22,CHA,2,0,1,56.2,56.2,1.000,0.0,0.0,,56.2,56.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,,200,121,brownde04
31,Devin Brown,SG,31,CHI,1,0,2,26.0,26.0,1.000,0.0,0.0,,26.0,26.0,1.000,0.0,26.0,.000,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,,108,109,brownde02
32,Shannon Brown,SG,24,LAL,23,0,324,6.9,17.7,.393,1.5,5.3,.281,5.5,12.4,.440,3.3,4.6,.714,1.2,3.6,4.8,3.3,1.7,1.2,2.1,6.1,18.7,,101,111,brownsh01
33,Kobe Bryant*,SG,31,LAL,23,23,923,13.6,29.7,.458,2.8,7.6,.374,10.7,22.1,.487,8.9,10.6,.842,1.5,6.5,8.0,7.3,1.8,0.9,4.6,4.4,38.9,,115,109,bryanko01
34,Caron Butler,SG,29,DAL,6,6,202,11.6,26.6,.434,1.9,6.2,.304,9.7,20.4,.474,6.7,7.3,.926,0.8,8.6,9.4,2.2,2.4,1.3,4.0,4.3,31.7,,101,103,butleca01
35,Andrew Bynum,C,22,LAL,23,23,561,7.6,14.2,.537,0.0,0.0,,7.6,14.2,.537,3.6,5.3,.679,5.6,9.5,15.2,1.1,0.6,3.4,2.0,5.8,18.9,,119,107,bynuman01
36,Marcus Camby,C,35,POR,6,6,178,4.9,11.7,.421,0.0,0.3,.000,4.9,11.4,.432,0.9,1.9,.500,4.9,13.6,18.5,4.3,1.2,2.2,0.9,5.6,10.8,,109,112,cambyma01
37,Matt Carroll,SG,29,DAL,1,0,5,10.9,10.9,1.000,0.0,0.0,,10.9,10.9,1.000,0.0,0.0,,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,21.7,,200,108,carroma01
38,Anthony Carter,PG,34,DEN,1,0,7,0.0,7.1,.000,0.0,0.0,,0.0,7.1,.000,0.0,0.0,,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,,109,123,cartean01
39,Vince Carter*,SG,33,ORL,14,14,480,8.6,21.3,.402,1.4,5.9,.235,7.2,15.4,.466,6.6,8.0,.826,1.0,5.8,6.8,3.7,1.4,0.3,2.5,5.8,25.1,,105,103,cartevi01
40,Mario Chalmers,PG,23,MIA,5,0,131,7.2,16.1,.450,2.8,8.0,.350,4.4,8.0,.550,4.4,5.2,.846,0.4,3.2,3.6,5.2,1.2,0.0,4.8,7.2,21.7,,101,109,chalmma01
41,Tyson Chandler,C,27,CHA,4,0,60,5.6,10.3,.545,0.0,0.0,,5.6,10.3,.545,1.9,2.8,.667,2.8,6.6,9.4,1.9,1.9,2.8,3.7,15.0,13.1,,93,107,chandty01
42,Earl Clark,PF,22,PHO,3,0,13,4.1,12.2,.333,0.0,0.0,,4.1,12.2,.333,8.1,8.1,1.000,0.0,8.1,8.1,4.1,4.1,0.0,8.1,4.1,16.2,,78,107,clarkea01
43,Jarron Collins,C,31,PHO,11,10,115,2.3,6.9,.333,0.0,0.0,,2.3,6.9,.333,0.9,0.9,1.000,4.1,3.7,7.8,0.0,0.5,0.5,1.4,10.1,5.5,,93,117,collija03
44,Jason Collins,C,31,ATL,3,0,10,16.8,28.0,.600,0.0,0.0,,16.8,28.0,.600,0.0,0.0,,16.8,11.2,28.0,0.0,0.0,0.0,5.6,39.2,33.6,,111,111,collija04
45,Nick Collison,C,29,OKC,6,0,129,3.3,9.9,.333,0.0,0.4,.000,3.3,9.4,.348,1.2,2.9,.429,4.9,6.6,11.5,0.8,2.1,0.4,1.6,8.2,7.8,,85,105,collini01
46,Jamal Crawford,SG,29,ATL,11,0,351,8.9,24.5,.364,2.9,8.0,.360,6.1,16.6,.365,7.8,9.2,.845,0.2,4.6,4.8,4.8,1.4,0.2,3.2,4.1,28.5,,103,115,crawfja01
47,Dante Cunningham,PF,22,POR,5,0,42,11.8,19.6,.600,0.0,1.3,.000,11.8,18.3,.643,6.5,7.9,.833,6.5,10.5,17.0,0.0,6.5,0.0,3.9,13.1,30.1,,118,105,cunnida01
48,Erick Dampier,C,34,DAL,5,4,118,0.0,3.7,.000,0.0,0.0,,0.0,3.7,.000,2.3,5.5,.417,8.3,6.9,15.2,1.4,0.5,2.3,2.8,8.7,2.3,,77,107,dampier01
49,Marquis Daniels,SF,29,BOS,11,0,37,7.3,18.9,.385,1.5,2.9,.500,5.8,16.0,.364,8.7,8.7,1.000,7.3,7.3,14.5,1.5,0.0,0.0,4.4,5.8,24.7,,107,106,daniema01
50,Glen Davis,PF,24,BOS,24,1,483,6.6,13.8,.476,0.0,0.3,.000,6.6,13.5,.488,6.3,8.8,.722,4.3,7.8,12.1,1.1,2.1,1.0,2.5,6.0,19.5,,110,100,davisgl01
51,Carlos Delfino,SF,27,MIL,7,7,226,6.4,18.1,.356,3.7,9.2,.405,2.7,8.9,.306,0.7,1.0,.750,0.7,6.2,6.9,4.5,1.2,0.5,3.0,3.5,17.3,,94,111,delfica01
52,Luol Deng,SF,24,CHI,5,5,203,9.5,20.5,.463,0.3,3.1,.083,9.2,17.4,.529,4.9,6.7,.731,2.0,4.4,6.4,1.8,1.5,1.0,0.8,3.8,24.1,,111,115,denglu01
53,Boris Diaw,PF,27,CHA,4,4,152,5.2,10.4,.500,0.4,3.3,.111,4.8,7.0,.684,0.4,0.7,.500,2.6,4.8,7.4,5.9,0.4,1.1,4.4,4.1,11.1,,90,115,diawbo01
54,Travis Diener,PG,27,POR,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,,219,127,dienetr01
55,Goran Dragić,PG,23,PHO,16,0,237,9.6,22.3,.430,2.9,8.9,.325,6.7,13.4,.500,5.1,6.9,.742,2.2,4.2,6.5,8.0,0.9,0.2,3.6,4.0,27.2,,112,116,dragigo01
56,Jared Dudley,SF,24,PHO,16,0,377,5.6,12.0,.465,3.5,8.3,.424,2.1,3.8,.556,2.4,3.9,.607,2.1,6.3,8.4,3.9,2.5,0.8,1.3,5.2,17.1,,130,110,dudleja01
57,Tim Duncan*,C,33,SAS,10,10,373,11.0,21.2,.520,0.1,0.3,.500,10.9,20.9,.520,4.7,9.8,.478,4.2,9.8,14.0,3.7,1.1,2.4,3.4,3.8,26.9,,104,107,duncati01
58,Kevin Durant,SF,21,OKC,6,6,231,9.9,28.2,.350,2.3,8.0,.286,7.6,20.2,.375,12.4,14.2,.871,1.8,8.7,10.6,3.2,0.7,1.8,5.0,3.9,34.4,,98,106,duranke01
59,Maurice Evans,SF,31,ATL,11,0,148,4.2,14.0,.297,1.1,3.8,.300,3.0,10.2,.296,0.0,0.0,,1.5,3.4,4.9,0.8,3.4,0.0,1.9,7.2,9.4,,72,111,evansma01
60,Jordan Farmar,PG,23,LAL,23,0,301,6.8,16.7,.404,3.6,8.9,.400,3.2,7.8,.409,1.6,2.3,.692,0.2,4.6,4.8,5.7,3.0,0.0,3.6,5.3,18.7,,102,108,farmajo01
61,Raymond Felton,PG,25,CHA,4,4,130,7.4,18.2,.405,1.7,5.6,.308,5.6,12.5,.448,3.9,5.2,.750,1.3,3.0,4.3,8.7,0.9,0.0,2.6,3.5,20.3,,105,116,feltora01
62,Rudy Fernández,SG,24,POR,6,3,119,5.5,12.5,.444,5.1,10.6,.478,0.5,1.8,.250,2.8,3.7,.750,0.9,3.7,4.6,3.7,0.5,0.0,2.3,3.2,18.9,,122,123,fernaru01
63,Kyrylo Fesenko,C,23,UTA,10,9,181,3.7,8.5,.433,0.0,0.0,,3.7,8.5,.433,2.0,5.9,.333,2.3,8.8,11.0,3.4,0.0,1.4,4.0,8.5,9.3,,78,117,fesenky01
64,Michael Finley,SF,36,BOS,18,0,108,2.5,10.0,.250,1.5,5.5,.273,1.0,4.5,.222,1.0,1.0,1.000,0.5,5.0,5.5,2.0,2.0,0.0,0.0,2.0,7.5,,89,104,finlemi01
65,Derek Fisher,PG,35,LAL,23,23,754,5.8,13.0,.448,1.9,5.3,.360,3.9,7.7,.509,3.3,4.0,.821,0.6,3.5,4.1,4.5,2.0,0.1,2.6,5.9,16.8,,112,111,fishede01
66,Channing Frye,C,26,PHO,16,0,435,5.2,14.3,.364,3.6,10.4,.349,1.6,3.9,.406,1.8,1.9,.938,1.2,9.7,10.9,1.8,1.5,1.1,1.0,6.1,15.9,,112,110,fryech01
67,Dan Gadzuric,C,31,MIL,7,0,76,6.6,12.5,.529,0.0,0.0,,6.6,12.5,.529,0.7,2.9,.250,7.4,10.3,17.7,0.7,0.7,3.7,4.4,11.0,14.0,,93,105,gadzuda01
68,Sundiata Gaines,PG,23,UTA,5,0,7,36.5,43.8,.833,7.3,7.3,1.000,29.2,36.5,.800,0.0,14.6,.000,7.3,7.3,14.6,0.0,0.0,0.0,0.0,7.3,80.3,,143,119,gainesu01
69,Kevin Garnett*,PF,33,BOS,23,23,766,10.5,21.1,.495,0.0,0.1,.000,10.5,21.0,.498,3.3,3.9,.839,2.2,9.7,11.9,4.1,1.8,1.4,2.2,5.2,24.2,,107,99,garneke01
70,Pau Gasol*,C,29,LAL,23,23,913,9.7,18.0,.539,0.0,0.2,.000,9.7,17.8,.545,7.0,9.3,.759,5.4,9.6,15.0,4.8,0.5,2.8,2.6,3.7,26.4,,126,107,gasolpa01
71,Daniel Gibson,PG,23,CLE,5,0,23,4.5,15.8,.286,2.3,9.0,.250,2.3,6.8,.333,4.5,4.5,1.000,0.0,6.8,6.8,2.3,0.0,0.0,4.5,6.8,15.8,,78,111,gibsoda01
72,Taj Gibson,PF,24,CHI,5,5,145,5.7,13.6,.421,0.0,0.0,,5.7,13.6,.421,2.1,3.9,.545,3.2,9.3,12.5,1.1,0.4,1.1,0.7,6.1,13.6,,100,115,gibsota01
73,Manu Ginóbili*,SG,32,SAS,10,10,352,8.7,21.0,.414,3.0,9.0,.333,5.7,12.0,.475,8.7,10.0,.866,0.6,4.9,5.5,9.0,3.9,0.3,4.5,4.5,29.1,,111,106,ginobma01
74,Marcin Gortat,C,25,ORL,14,0,212,4.4,6.8,.654,0.0,0.0,,4.4,6.8,.654,2.1,2.9,.727,6.3,9.9,16.2,2.4,0.8,1.0,0.8,7.6,11.0,,152,101,gortama01
75,Joey Graham,SF,27,DEN,4,0,29,17.2,29.3,.588,1.7,5.2,.333,15.5,24.1,.643,5.2,8.6,.600,6.9,10.3,17.2,0.0,3.4,1.7,1.7,10.3,41.4,,124,108,grahajo01
76,Stephen Graham,SG,27,CHA,2,0,5,0.0,45.0,.000,0.0,11.2,.000,0.0,33.7,.000,0.0,0.0,,0.0,0.0,0.0,11.2,11.2,0.0,11.2,11.2,0.0,,11,94,grahast01
77,Jeff Green,PF,23,OKC,6,6,224,5.4,16.6,.329,1.9,6.4,.296,3.5,10.2,.349,4.0,4.7,.850,1.4,5.2,6.6,2.4,0.9,0.7,1.4,3.8,16.8,,98,109,greenje02
78,James Harden,SG,20,OKC,6,0,120,5.3,13.7,.387,2.6,7.1,.375,2.6,6.6,.400,7.1,8.4,.842,0.4,6.2,6.6,4.9,2.6,0.4,1.3,6.2,20.3,,124,104,hardeja01
79,Udonis Haslem,PF,29,MIA,5,0,142,4.8,13.7,.351,0.0,0.0,,4.8,13.7,.351,1.5,2.2,.667,3.3,10.4,13.7,1.5,0.4,0.4,1.9,6.7,11.1,,83,107,hasleud01
80,Brendan Haywood,C,30,DAL,6,2,139,4.7,8.2,.571,0.0,0.0,,4.7,8.2,.571,4.7,7.8,.600,7.0,7.4,14.5,1.2,2.7,3.9,1.2,5.5,14.1,,132,100,haywobr01
81,J.J. Hickson,PF,21,CLE,11,0,79,9.2,14.4,.636,0.0,0.0,,9.2,14.4,.636,7.2,10.5,.688,0.7,5.3,5.9,0.7,0.0,0.0,3.9,5.9,25.6,,110,112,hicksjj01
82,Nenê,C,27,DEN,5,5,169,5.3,8.6,.621,0.0,0.0,,5.3,8.6,.621,6.2,10.7,.583,2.4,6.2,8.6,3.3,1.8,0.3,1.2,5.0,16.9,,132,116,hilarne01
83,George Hill,PG,23,SAS,10,8,344,7.1,15.7,.451,1.7,4.5,.379,5.4,11.2,.479,4.8,5.7,.838,0.8,4.0,4.8,1.1,1.5,0.3,1.2,3.2,20.6,,114,112,hillge01
84,Grant Hill*,SF,37,PHO,16,16,452,6.9,14.4,.480,0.4,1.9,.188,6.5,12.5,.523,3.9,4.4,.868,1.4,9.5,10.9,4.2,1.5,1.2,2.2,5.4,18.0,,113,110,hillgr01
85,Kirk Hinrich,SG,29,CHI,5,5,196,5.8,13.8,.423,2.1,4.2,.500,3.7,9.5,.389,2.7,3.7,.714,0.3,5.6,5.8,5.3,1.9,0.0,0.5,3.7,16.4,,118,115,hinriki01
86,Al Horford,C,23,ATL,11,11,388,9.7,18.5,.523,0.1,0.1,1.000,9.5,18.3,.520,3.7,4.5,.839,4.0,10.2,14.3,2.9,1.2,2.7,2.2,5.0,23.2,,117,109,horfoal01
87,Dwight Howard*,C,24,ORL,14,14,497,9.6,15.6,.614,0.0,0.0,,9.6,15.6,.614,9.2,17.6,.519,4.2,13.1,17.3,2.1,1.2,5.5,5.7,6.6,28.4,,106,93,howardw01
88,Juwan Howard,C,36,POR,6,0,87,6.3,12.0,.526,0.0,0.0,,6.3,12.0,.526,0.0,0.0,,5.1,5.1,10.1,2.5,0.6,0.6,1.9,12.6,12.6,,110,121,howarju01
89,Larry Hughes,SG,31,CHA,4,0,58,7.8,16.5,.471,3.9,9.7,.400,3.9,6.8,.571,3.9,6.8,.571,1.0,11.6,12.6,5.8,0.0,0.0,2.9,7.8,23.3,,111,112,hughela01
90,Serge Ibaka,PF,20,OKC,6,0,153,6.9,12.1,.571,0.0,0.0,,6.9,12.1,.571,2.4,3.5,.700,4.5,9.0,13.5,0.7,0.7,4.2,2.1,6.6,16.3,,115,103,ibakase01
91,Zydrunas Ilgauskas,C,34,CLE,7,0,69,3.8,9.8,.385,0.0,0.0,,3.8,9.8,.385,1.5,2.3,.667,5.3,3.0,8.3,2.3,0.0,5.3,0.8,7.5,9.0,,109,108,ilgauzy01
92,D.J. Mbenga,C,29,LAL,3,0,12,8.9,26.8,.333,0.0,0.0,,8.9,26.8,.333,4.5,4.5,1.000,0.0,22.3,22.3,4.5,0.0,0.0,0.0,8.9,22.3,,97,102,mbengdj01
93,Ersan İlyasova,PF,22,MIL,7,0,157,8.6,17.8,.480,1.8,5.0,.357,6.8,12.8,.528,5.3,6.4,.833,7.5,11.4,18.9,1.1,1.8,0.4,3.6,5.0,24.2,,115,105,ilyaser01
94,Royal Ivey,SG,28,MIL,3,0,11,10.2,30.5,.333,0.0,10.2,.000,10.2,20.4,.500,0.0,0.0,,0.0,0.0,0.0,10.2,0.0,5.1,5.1,5.1,20.4,,75,114,iveyro01
95,Stephen Jackson,SG,31,CHA,4,4,156,8.7,24.2,.358,1.1,6.5,.167,7.6,17.7,.429,7.6,9.4,.808,2.2,5.0,7.2,5.4,1.8,0.4,6.1,4.7,26.0,,87,112,jacksst02
96,LeBron James,SF,25,CLE,11,11,460,11.9,23.8,.502,2.3,5.6,.400,9.7,18.1,.534,9.9,13.5,.733,1.7,9.8,11.5,9.5,2.1,2.3,4.7,2.6,36.1,,117,103,jamesle01
97,Antawn Jamison,PF,33,CLE,11,11,375,8.8,18.9,.467,1.4,5.4,.256,7.5,13.5,.551,4.1,5.7,.732,2.2,9.0,11.2,1.9,1.0,1.5,2.5,5.3,23.2,,105,106,jamisan01
98,Othyus Jeffers,SG,24,UTA,6,0,10,5.1,30.7,.167,0.0,0.0,,5.1,30.7,.167,0.0,5.1,.000,5.1,0.0,5.1,0.0,0.0,0.0,5.1,0.0,10.2,,40,124,jeffeot01
99,Richard Jefferson,SF,29,SAS,10,10,334,5.4,11.1,.486,0.2,0.8,.200,5.2,10.3,.508,4.0,5.2,.758,1.3,7.1,8.4,2.8,0.9,0.9,2.4,3.2,14.9,,106,111,jefferi01
100,Brandon Jennings,PG,20,MIL,7,7,249,11.0,27.0,.408,2.7,9.2,.293,8.3,17.8,.468,4.7,5.8,.808,1.1,3.6,4.7,5.6,1.8,0.9,1.8,4.3,29.5,,109,111,jennibr01
101,Anthony Johnson,PG,35,ORL,1,0,5,11.1,22.2,.500,0.0,11.1,.000,11.1,11.1,1.000,0.0,0.0,,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,22.2,,139,110,johnsan02
102,James Johnson,PF,22,CHI,4,0,20,0.0,5.2,.000,0.0,2.6,.000,0.0,2.6,.000,0.0,0.0,,2.6,0.0,2.6,2.6,0.0,0.0,5.2,28.6,0.0,,27,120,johnsja01
103,Joe Johnson,SG,28,ATL,11,11,440,9.8,25.3,.387,1.1,5.2,.220,8.6,20.1,.430,4.3,5.3,.810,2.5,4.6,7.1,7.0,1.3,0.4,3.2,2.8,25.0,,100,115,johnsjo02
104,Dwayne Jones,PF,26,PHO,2,0,10,5.3,10.6,.500,0.0,0.0,,5.3,10.6,.500,15.8,21.1,.750,5.3,21.1,26.4,0.0,0.0,0.0,5.3,0.0,26.4,,118,108,jonesdw02
105,James Jones,SF,29,MIA,1,0,9,0.0,5.9,.000,0.0,5.9,.000,0.0,0.0,,11.7,11.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,11.7,,75,113,jonesja02
106,Jason Kidd*,PG,36,DAL,6,6,243,3.1,10.3,.304,2.0,6.3,.321,1.1,4.0,.278,2.5,2.7,.917,1.3,7.8,9.2,9.4,3.1,0.2,2.0,3.4,10.7,,111,103,kiddja01
107,Andrei Kirilenko,SF,28,UTA,2,0,30,8.5,17.0,.500,0.0,1.7,.000,8.5,15.3,.556,1.7,1.7,1.000,5.1,5.1,10.2,0.0,1.7,1.7,0.0,3.4,18.7,,121,116,kirilan01
108,Kyle Korver,SG,28,UTA,10,0,210,7.8,14.8,.525,2.7,5.6,.478,5.1,9.2,.553,1.9,2.2,.889,0.0,2.7,2.7,3.2,1.2,0.0,1.7,5.4,20.2,,120,120,korveky01
109,Kosta Koufos,C,20,UTA,9,0,31,6.6,16.5,.400,0.0,0.0,,6.6,16.5,.400,0.0,0.0,,6.6,8.2,14.8,0.0,0.0,1.6,3.3,3.3,13.2,,85,117,koufoko01
110,Nenad Krstić,C,26,OKC,6,6,129,6.2,15.2,.405,0.0,0.0,,6.2,15.2,.405,5.3,5.7,.929,6.2,8.2,14.4,1.6,1.2,1.6,2.1,6.2,17.7,,110,105,krstine01
111,Ty Lawson,PG,22,DEN,6,0,118,6.4,14.8,.429,1.7,4.2,.400,4.7,10.6,.440,5.5,8.1,.684,1.7,1.7,3.4,6.8,2.5,0.0,3.4,7.6,19.9,,109,116,lawsoty01
112,Rashard Lewis,PF,30,ORL,14,14,512,7.2,15.5,.462,3.0,8.1,.373,4.1,7.4,.559,2.2,2.7,.800,1.6,6.9,8.6,3.5,1.6,1.1,2.7,4.1,19.5,,112,101,lewisra02
113,Robin Lopez,C,21,PHO,6,6,104,9.6,17.8,.543,0.0,0.0,,9.6,17.8,.543,4.6,4.6,1.000,6.1,6.1,12.2,0.0,1.0,0.5,1.5,5.6,23.9,,127,114,lopezro01
114,Jamaal Magloire,C,31,MIA,1,0,5,0.0,21.1,.000,0.0,0.0,,0.0,21.1,.000,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,10.5,10.5,0.0,,0,108,magloja01
115,Ian Mahinmi,C,23,SAS,2,0,19,8.3,16.7,.500,0.0,0.0,,8.3,16.7,.500,8.3,11.1,.750,0.0,5.6,5.6,0.0,0.0,2.8,5.6,8.3,25.0,,92,111,mahinia01
116,Shawn Marion,SF,31,DAL,6,6,148,8.8,21.7,.407,0.0,1.5,.000,8.8,20.2,.436,1.5,1.8,.800,2.6,6.6,9.2,2.2,0.4,1.1,2.9,4.4,19.1,,87,109,mariosh01
117,Kenyon Martin,PF,32,DEN,6,6,205,5.9,12.2,.480,0.0,0.2,.000,5.9,12.0,.490,2.9,4.6,.632,3.4,8.8,12.2,2.0,2.2,1.7,2.7,6.6,14.6,,102,112,martike01
118,Roger Mason,SG,29,SAS,6,0,61,0.9,10.4,.083,0.9,6.1,.143,0.0,4.3,.000,0.0,0.0,,0.0,3.5,3.5,1.7,0.9,0.0,1.7,10.4,2.6,,32,114,masonro01
119,Wesley Matthews,SG,23,UTA,10,10,371,5.4,13.9,.386,2.1,5.8,.357,3.3,8.1,.407,5.4,6.6,.813,1.4,4.7,6.1,2.3,2.5,0.7,2.1,4.7,18.2,,109,115,matthwe02
